"","logFC","logCPM","F","PValue","FDR"
"GAMT",0.448522250368033,2.41212234667375,38.9892685665097,2.08520209781149e-05,0.00292741671352779
"GPRC5C",0.382117833279427,2.0664713462407,38.9270438295078,2.10288395257305e-05,0.00292741671352779
"CLDN1",-0.362301949758802,7.35347950795426,38.9247683298586,2.10353380139341e-05,0.00292741671352779
"MEG3",0.376943556685332,3.77584609422703,38.8585456425803,2.12254692106133e-05,0.00292741671352779
"TXNRD3",0.26931807807787,3.44152447502015,38.5387437914254,2.21717423983868e-05,0.00302734060332226
"RNASE7",-0.439886616830917,3.31913991703513,38.4180195082762,2.25414247538594e-05,0.00302734060332226
"KPRP",-1.09652430329053,2.74586581094885,38.3746807227916,2.26758515053847e-05,0.00302734060332226
"UBQLN2",-0.165359469307813,5.41544518473563,38.325989503435,2.28279743870008e-05,0.00302734060332226
"CHAC1",-0.493936596671049,3.63640521400872,38.0790958099497,2.36175081518113e-05,0.00310221592790269
"GIGYF1",0.195552819646245,5.57778473043481,37.9357858081386,2.40900913334657e-05,0.0031344390535015
"COL12A1",-0.201004908600773,8.61299588666914,37.5609082008971,2.53782718425157e-05,0.00324684081518493
"ADGRL1",0.245549369900259,5.36518872400698,37.5378080387702,2.54601903057736e-05,0.00324684081518493
"GPX7",0.589830148686493,0.243029644532504,37.481758972676,2.56602123589876e-05,0.00324684081518493
"SRSF5",0.16672562479952,6.32106110795744,37.3504517600895,2.61358796302014e-05,0.0032769641078158
"KRT78",-0.423709451005239,2.92065402001699,37.067042506087,2.71973025129822e-05,0.00337932609242388
"EPCAM",-0.220181984576607,4.79889190802748,36.9813837833474,2.75277458722034e-05,0.00338984527740562
"SLC16A9",-0.325146242787202,3.82672424973734,36.8009126110786,2.82390753776046e-05,0.00344666661599931
"ST3GAL5",0.203273970732916,4.23615321406547,36.6848796699683,2.87075133626777e-05,0.00347310547629869
"LOC652276",-0.230630144835139,3.73842169373897,36.446503392979,2.96980053007887e-05,0.00356169468789981
"GPX3",0.396934830289405,3.37462014254441,36.3012547203734,3.03206718108559e-05,0.00360502332427004
"TST",0.273233898773387,3.16588261230388,36.1260892498389,3.10915325112285e-05,0.00366508048200738
"CDKN2B",-0.219284915340436,4.4017867523434,35.5819822718251,3.36327352002798e-05,0.0039275671031488
"NABP1",-0.258987790974619,4.95862896234973,35.5299798418148,3.38877962061127e-05,0.0039275671031488
"ZBED5-AS1",0.469799770228743,0.900732333627188,35.328262171521,3.48983200354581e-05,0.00401098024940866
"PGK1",-0.16334714692846,7.95752487644151,35.1917458627261,3.56017562792799e-05,0.00405801175705644
"DCAF16",0.178570965236825,4.64293394460768,34.9636024372255,3.68138135367884e-05,0.00414493808898145
"MXRA5",0.366388320625102,4.14597682274781,34.9134083945275,3.70867685588001e-05,0.00414493808898145
"SRRM3",0.896169481694674,0.106233502145698,34.8806830195122,3.72659746979191e-05,0.00414493808898145
"FLNC",0.404630839792272,3.82373851573602,34.7087841022646,3.82237132571254e-05,0.00421745162593819
"CLDN7",-0.240654846467842,3.97885099760635,34.533749705361,3.9227941829195e-05,0.00426323867637691
"LGALS7",0.515110836901007,6.65796031169613,34.4807959474437,3.95376722372205e-05,0.00426323867637691
"HS3ST1",-0.286266957271103,3.4121334397235,34.4759730732975,3.95660201983936e-05,0.00426323867637691
"C1orf233",0.365555044222747,2.79031478997803,34.3550254253577,4.02845820743007e-05,0.00430701516254849
"SPRR2E",-0.808042110095394,5.24427214968749,34.2692058978612,4.08034944329558e-05,0.00432893688630251
"SLC13A5",0.722081118645098,0.63752277056091,34.0238162071868,4.23299276457441e-05,0.00442810655013782
"RALGDS",0.332733248418298,4.81184304918879,34.0158804704386,4.23803701144281e-05,0.00442810655013782
"NCR3LG1",0.17115068898033,5.13218727831005,33.8268625985777,4.36023882446208e-05,0.00451838100975134
"MYO1B",-0.127772027255269,8.22970985688669,33.781808048835,4.38995834764124e-05,0.00451838100975134
"SHROOM2",0.198412240398312,4.8018971694944,33.6854420486524,4.45430528583232e-05,0.00455065025942217
"DNAJB1",-0.243568425156276,7.31644204618796,33.596891680779,4.51438547332303e-05,0.00457811797412288
"COL6A1",0.5127966393145,2.54105226296724,33.202466903647,4.79349990507053e-05,0.00482568983144035
"EGFR",0.201020239052392,8.85716932510794,33.13542152181,4.84288093885996e-05,0.0048364234551581
"GREB1L",-0.308009982307548,3.59362321824966,33.0931746731112,4.87429568059002e-05,0.0048364234551581
"ADAM19",0.261298782256059,4.02523840259912,33.0459148215904,4.90971448215258e-05,0.00483677015270346
"SPRR2D",-0.364842402693345,6.17145153064048,32.9633648536291,4.9722895277028e-05,0.00486367497631752
"FBXO2",0.236650881755468,4.39432877194591,32.8115953444274,5.08972894856017e-05,0.00494348884919309
"CRAT",0.421547108968373,3.01606563204722,32.6586883518862,5.21126617479519e-05,0.0049986016279412
"PEG10",-0.188322703629877,6.25745986436173,32.6491491569263,5.21895761617991e-05,0.0049986016279412
"THRA",0.210634473621879,3.12939386924928,32.5506945317044,5.2991042641986e-05,0.00504036179391911
"CCBE1",-0.359559051855265,4.50882684640992,32.3505362994211,5.46641943456056e-05,0.00516389430420954
"JUN",-0.212173412123955,7.6545739177384,31.9881020002396,5.78499198645807e-05,0.00542766050865508
"CITED4",0.30585505118046,7.17586496213125,31.9212406124183,5.84605342160965e-05,0.00544788978316489
"KRT4",-1.64238759799854,2.60987832673925,31.7562048696125,5.9999527224791e-05,0.00555378174150548
"CLDN11",-0.586320345618091,1.21954118919109,31.7068529836998,6.04687030947808e-05,0.00555989568722144
"CYBA",0.469370676126839,1.7716604246669,31.581679091058,6.16776278759574e-05,0.00561153214929987
"NYNRIN",0.362197299212985,6.09461526551675,31.564669185408,6.18440318078292e-05,0.00561153214929987
"SNN",0.22096305717493,4.289212764513,31.2173093749698,6.53570447192994e-05,0.00589153176972926
"OAS2",0.132145986229841,7.38046541819512,31.0569881754284,6.70550214815434e-05,0.00596813847036895
"MCAM",-0.170803633430347,4.46627696768746,31.0553786613205,6.70723218465188e-05,0.00596813847036895
"FAM173B",-0.240706925084673,3.07487839055871,30.8976648972233,6.87925752384457e-05,0.00600682935080576
"ZNF165",-0.322017073805518,3.45360906931023,30.888360761708,6.88956247877664e-05,0.00600682935080576
"H1F0",0.394600716543412,6.9739241347087,30.8806230278329,6.89814598169061e-05,0.00600682935080576
"MAP7D2",-0.320919298420683,2.14659476176127,30.8565518480493,6.9249265282636e-05,0.00600682935080576
"TCEA2",0.398758302666403,1.72001800134007,30.7644173562044,7.02853535979871e-05,0.0060196274648607
"GLI2",0.454914938130844,0.925771334589898,30.7546670620136,7.03960327716652e-05,0.0060196274648607
"HEBP1",0.299532837851054,3.72580905030391,30.7274376098202,7.07061810692745e-05,0.0060196274648607
"RIPK2",-0.197988746170572,4.01546915313981,30.5325145264252,7.29725745442826e-05,0.00614429453521061
"FGFR4",0.286840318942481,2.79365860932832,30.5250074590674,7.30615069442097e-05,0.00614429453521061
"PKI55",-0.271867269117208,2.87170829361331,30.4116713185268,7.44193138607772e-05,0.00620645874955654
"EPB41L3",0.278820051335036,3.23331027286568,30.3221089039743,7.55127310004081e-05,0.00620645874955654
"PINLYP",0.418096744251466,1.36816485789746,30.3191578220324,7.55490704394718e-05,0.00620645874955654
"IL16",-0.351964960164629,2.67634322414946,30.2200580057346,7.67810679264753e-05,0.00620645874955654
"APCDD1",0.594901963408625,3.91029964716978,30.1980051249006,7.70583417017789e-05,0.00620645874955654
"NLGN2",0.233036041179588,5.0005191262906,30.1975748096623,7.70637634878426e-05,0.00620645874955654
"CDK18",0.205975387657471,4.36083380109259,30.1872718431388,7.7193706741078e-05,0.00620645874955654
"NFKB2",-0.251114857091095,5.43506867432222,30.1536919706456,7.76189654570195e-05,0.00620645874955654
"RAPGEF5",0.207560158838456,3.74515434322489,30.1308692698583,7.79095232629148e-05,0.00620645874955654
"ARID3B",-0.162780057202491,4.10573111851291,30.1002931888091,7.83007411849506e-05,0.00620645874955654
"IRF2BPL",0.149322985768837,6.1013688591216,30.055827577848,7.88736893377677e-05,0.00621614813340852
"SPNS2",-0.500253548720092,2.55678404654878,29.9607110268414,8.01154529368337e-05,0.00627813822105006
"C15orf52",-0.307306380949556,6.18344426199497,29.8098668963746,8.21308688029375e-05,0.00639971153971816
"VIPR1",0.546216454089935,1.09946621929976,29.7641890072123,8.27525577325981e-05,0.00641104572907721
"HERPUD1",-0.435479174152165,7.05906432486314,29.7311194270529,8.32060024292938e-05,0.00641104572907721
"PARP1",-0.12542967182835,7.31478189093951,29.6462311662258,8.4383040709027e-05,0.00646561609699389
"APOL6",-0.156511038032927,4.86553531516082,29.5136391839292,8.62598256526787e-05,0.00656363569569134
"CALML3",0.567798405143908,4.08949841805497,29.488980262472,8.66141021328179e-05,0.00656363569569134
"OPTN",-0.182189916469454,6.10940796948108,29.3190848884416,8.91007199147797e-05,0.00671517556865924
"SDK1",-0.314440968543177,3.29159087624308,29.0690579194182,9.29100936872474e-05,0.0069642174572528
"LOC100130476",-0.519966472057187,3.2334422668702,28.9666150153043,9.45244324782744e-05,0.00702857972092473
"BCL6",0.304267972605414,3.69155970609907,28.9500807947313,9.4787980575116e-05,0.00702857972092473
"PGM1",0.178546135131003,5.4251800689979,28.8199401247281,9.68919528640187e-05,0.0071207065510029
"ANO9",0.19642292020854,3.98964194645285,28.8095026265539,9.70629953297959e-05,0.0071207065510029
"TENM2",0.26783161612095,8.04939649737426,28.7483581171551,9.80719519635541e-05,0.00715665799725576
"XYLT1",0.149933968044693,5.90583120807378,28.6984557523712,9.89042937849886e-05,0.00717503927155374
"CYP4F22",0.700500666895618,1.80176679977998,28.6589413160808,9.95691041969353e-05,0.00717503927155374
"HRNR",-0.612441525034507,3.34775834052329,28.6193850914551,0.000100239740590038,0.00717503927155374
"PSD4",0.169172526959513,6.03909423261284,28.6096975642477,0.000100404769388767,0.00717503927155374
"HSPA5",-0.237424586345391,10.1872254397466,28.5699343107951,0.000101085406290659,0.00718644290495242
"IL1B",-0.203384386145221,4.95268770227115,28.3634430625373,0.000104705933723878,0.00740566275856272
"MSRB3",-0.165530552604998,3.76294448439827,28.2347094414115,0.000107038085531974,0.00753198610029073
"IFT46",-0.173962564692911,4.08305262327708,28.1212002670792,0.000109143809877045,0.00762005637754763
"NSUN7",0.545373982136382,0.753736896490742,28.1007757131559,0.000109527716942076,0.00762005637754763
"ZNF318",0.132405955478892,5.96275844892051,28.0785539993347,0.000109947159159801,0.00762005637754763
"CDV3",-0.192192567746663,8.01873539311875,28.0368599209096,0.000110739115016643,0.00763656937154772
"LINC00342",-0.210827803695515,4.90496537482307,27.7296295863462,0.00011678015573777,0.00801309406932997
"CERS4",0.370412414265283,2.8360336638487,27.6530656167426,0.000118343727802312,0.00808018165272022
"KRT13",-0.925879556062827,5.08720967989917,27.5932391365585,0.000119582164035769,0.00809971139412365
"BRSK1",0.481492633075937,0.809801263742306,27.5779148947225,0.000119901763014022,0.00809971139412365
"SFRP1",0.13349125326933,7.3400101984526,27.5418778783823,0.000120657200039002,0.00809971139412365
"ARHGEF4",0.312917039819057,5.42749726414057,27.5023778346068,0.000121491491923826,0.00809971139412365
"CKLF",0.231154148644989,2.57049809351818,27.498858514401,0.000121566144038834,0.00809971139412365
"FHOD3",0.206855279312119,3.79519053057306,27.4680006218883,0.000122222955531216,0.00810432212830063
"CNTNAP1",-0.224525966201057,2.64560101238916,27.2776437736952,0.000126365601180497,0.00832506200911377
"ANPEP",-0.192047458715119,3.84803215661477,27.2599294342449,0.000126759209825543,0.00832506200911377
