"","fpool2_eGFPorf_unt_24h1","fpool2_eGFPorf_unt_24h2","fpool2_eGFPorf_unt_24h3","fpool_eGFPorf_unt_24h1","fpool_eGFPorf_unt_24h2","fpool_eGFPorf_unt_24h3","fpool2_TNFAIP3orf_unt_24h1","fpool2_TNFAIP3orf_unt_24h2","fpool2_TNFAIP3orf_unt_24h3","fpool_TNFAIP3orf_unt_24h1","fpool_TNFAIP3orf_unt_24h2","fpool_TNFAIP3orf_unt_24h3"
"NFAT5",170.85766954864,158.399926153146,153.220958082349,155.420744683178,158.592104969784,149.576874714232,157.801173069651,163.137634553907,160.119642418435,187.195383147063,166.830330794389,163.279958384761
"NFATC1",11.597208387673,11.1213757322393,10.6257374480777,8.93271254910114,8.4955278096687,9.37555800490707,11.6443613715519,10.4405162282651,10.3625392760945,9.35044358197219,9.86773562048297,10.3071011118343
"NFATC2",0.675878009642365,0.821941796198684,0.453316444030618,1.52166081278064,1.19071177174884,1.44017788093811,0.558650020824078,0.828419023946355,0.854777985972263,1.82781277466744,1.5073768698899,1.24674007192156
"NFATC2IP",56.1300594674421,55.9926880757389,57.3535964987538,50.7924743525388,49.9697580615946,51.0111005428277,59.4613115914628,57.6969484913226,56.4021966436159,50.2710683536085,51.9486732382427,51.4280279667643
"NFATC3",53.0081467562369,50.4907103379192,51.4242174108333,56.2873606209134,56.672528821664,59.637766049647,51.8846206840363,50.8990394418805,52.3255631720559,57.2590328390717,57.7827800124463,57.4360253823173
"NFATC4",3.69050849709482,3.55615634273716,3.60839889448372,7.11517324494649,7.11751306258858,6.61041647350591,4.27716422193435,3.67915507693822,4.47114638816261,13.7023787597518,9.43506263005161,9.68373107587349
"NFE2L1",192.206832075438,201.140899555478,192.786417317341,179.246007964771,177.456190342434,180.526297375592,187.985732007302,189.220651175512,186.880768594644,187.854390473984,166.132471132403,170.835633130976
"NFE2L2",89.0120610476619,87.0922817523177,86.9098286495501,99.9505722765355,103.53840900634,97.1976051845128,86.8526204249934,84.8764020563861,85.8065593610618,100.803252817884,99.9753751761238,99.4597640134664
"NFE2L3",34.6199736050145,35.9305985195425,34.9960294791637,24.5438253320729,26.5702649291371,22.4811767214438,34.6712169173944,34.3184763302483,36.15053359135,20.702777345723,20.2658445840754,21.0226170748152
"NFIA",54.0487843266386,52.8558897922868,52.5847075075517,58.4571362243228,60.7263003591909,59.9978105198815,54.3810879645939,53.7985060256927,55.9550820047997,60.4545966696127,57.9642235245626,57.1780791605404
"NFIB",82.9184307385054,78.4367314086744,78.6050713949091,66.0231719323154,70.6934944036054,64.5919779600741,81.3708670956571,83.8286956437481,85.2936925694784,68.9968237185687,64.8032482120261,64.830483739921
"NFIC",209.329074986378,215.264878992198,212.478483646031,173.28616978138,160.518649858906,173.642247104707,219.741494128521,215.985895228602,209.118146660476,177.12376173563,178.135657318563,181.400680464587
"NFIL3",8.95806568335515,9.19232865952814,9.33831874703073,11.2997404800932,10.9170877050231,11.564628383933,7.45448621537129,8.44256446462977,7.16698465161359,11.7999613820367,11.7519567078454,11.7043098131257
"NFIX",78.9704449044039,80.8522338301563,84.5707157983521,74.8009005097444,71.242024545647,78.6049087416018,82.156468687441,82.7444413329948,81.6773241672881,77.5887871695565,79.7514021717676,77.2333979036924
"NFKB1",69.4223269904086,68.103748827891,67.5622828183233,55.8224087058971,57.1140286920877,57.9815614865682,60.857936643523,60.5355019116094,60.8601926012251,52.1734857313235,52.7023616731877,51.5032622814492
"NFKB2",34.0299213743743,37.9435172041107,34.1981925376698,27.9393832568889,25.5802349166717,26.5712819033081,30.7606667716258,32.8931083037523,31.8503428003819,20.8519865518183,19.7913000139248,22.1833750728112
"NFKBIA",30.1570330968998,28.5331223537543,26.6550069090003,30.1514272162089,29.2326429356317,30.1717266056533,20.6176773310386,21.5876251534256,21.0275384549177,21.8218463914378,21.1311905649381,19.6254083735238
"NFKBIB",26.7240019368116,29.1202236367534,28.1962828187044,20.3169897410155,17.5529645453312,20.9257846100307,26.1168884735257,26.9723488090769,26.3140115373923,17.1466246004517,18.8003392939046,18.4109115793244
"NFKBID",3.28283604683434,3.47228473088016,2.81056195298983,2.3670279309921,2.18074178421417,2.77954331021055,3.00274386192942,3.43550242283636,3.1824041939275,2.08892888533421,2.41459443047179,2.49348014384312
"NFKBIE",7.75650477732428,8.8400678897287,8.59487977882051,7.35469392843974,6.12748305012325,6.45199690660272,7.31482371016527,6.94410064190327,7.04863077663282,4.65035358997021,5.3037334310941,5.75005119377615
"NFKBIL1",8.19636189471058,9.07490840292833,9.12072685389603,8.45367118211465,8.12092185900614,9.00111175586316,9.21772534359729,8.91768714012841,8.35052340142134,12.3097595028623,8.6395026153875,9.41503709485591
"NFKBIZ",18.3130755945955,19.374342338969,17.588678028388,17.5977255107687,21.6334936507627,17.1669203407822,18.8893538291141,16.9825899909003,18.0029394276312,22.2073035071839,15.7437139744056,17.6155773955124
"NFRKB",42.4515759389657,42.5061328891319,43.7903684933577,40.704426741882,36.5374589735515,39.3312579284197,43.7841953820871,46.4645611372264,42.8441027430405,40.5973381584298,42.0111516515612,41.2069089288557
"NFS1",16.6502011264278,15.4826995488038,16.6639124825655,19.1052968715791,19.0380095640292,18.823124903861,16.6547537458178,15.5450393316993,14.8862873864708,20.3048861294689,19.1353119316579,18.5613802086942
"NFU1",12.1979888406884,11.9097688836952,10.7707987101675,12.2155548581557,11.7064359582049,12.0254853058332,11.3650363611398,11.5004052736082,12.1115465396993,11.9243023871161,11.8077854808042,12.8435722926402
"NFX1",46.6141262205726,47.3874606992098,44.8964606167924,54.5825369325202,53.1271510743219,52.4080730873377,47.0138908149763,45.5386810516393,46.0002060758612,56.0529250898014,50.6646114601884,50.353252042694
"NFXL1",27.2282283884496,26.1511685770153,24.6060165819819,26.5022591559294,26.5301285772804,26.3696569999767,26.0121415946211,26.4484956027579,26.366613259606,26.3602930768365,25.6533211746078,27.256317434423
"NFYA",35.9502731795486,34.6725243416873,36.8092952552862,40.2535642788359,41.7418059309706,40.3681860026951,32.9254356023191,33.3195004484306,32.5867669113734,38.5084092730956,39.6803003805277,41.1316746141707
"NFYB",12.7987692937038,12.7149363575225,12.348339935394,14.2162570379228,16.0277831747765,13.0192080436805,11.6443613715519,12.9623211982194,12.0194935258254,13.9261925688948,14.3340374571938,13.3379692177125
"NFYC",24.6641832407587,23.3163080962484,24.6422818975044,24.0225156091758,21.2990240519568,24.6126399852322,24.4758540373549,24.1947085523156,24.486101690467,24.122154985407,22.3315091835541,23.3978718670106
"NFYC-AS1",2.9931740427019,3.65680227696557,3.39080700134902,2.63472751842573,2.79616584601694,2.30428460950097,3.71851420111027,2.99692764545299,2.93254601341253,3.29503663460456,2.70769548850594,2.94488603195265
"NGDN",12.959692629333,12.5304188114371,14.1797383692777,16.4846588051236,15.653177224114,16.3028136122194,12.6569145342955,12.9745038309245,13.0320766784387,14.3613860866727,16.6648887282273,15.7239717691486
"NGFR",2.24219847643261,3.22066989530913,3.0100211883633,3.17012669329299,3.73268072267333,3.16839133806383,2.63612978576362,2.72890972594093,2.35392706906208,6.63980967124089,3.58699866260838,3.98741867830085
"NGFRAP1",33.4505973661094,34.1189717034311,32.8563758633392,47.044680128468,47.3207588390523,48.1019412233328,33.6935793809522,34.7083205768113,34.677685369367,50.1094250470052,48.9060051119835,46.6882661416142
"NGLY1",13.6570270837259,14.2749483380629,14.1616057115165,17.0764157878716,15.8538589833975,16.1155904876974,12.831492665803,11.7684231931203,13.3082357200605,14.6971068003871,15.227297824536,14.950133103818
"NGRN",51.495467401323,52.6210492790872,54.3617079681517,52.2577773574387,54.7192263646378,51.5151628011561,53.874811383222,52.4096858973121,52.5622709220175,49.8731771373543,50.483167948072,52.3845785391869
"NHEJ1",8.11053611570838,7.8000599027018,7.28932842001234,8.55229734590598,7.65266442067795,8.19461214253782,7.27990808386377,7.72378913502925,7.28533852659437,7.99512662660654,8.49993068299028,8.22203581913787
"NHLRC1",1.66287446816772,1.66065791476877,2.12152095806329,1.77527094824408,1.25760569151001,1.52658855379439,1.53628755726622,1.88830806928949,2.06461759688685,1.44235565892124,1.87026389412266,1.54767733066125
"NHLRC2",35.0061896105244,32.1396016636057,31.7865490554269,34.2091893836239,36.7782770846917,33.3977250589547,33.9729043913643,34.9885211290284,34.270022022211,31.3463673805211,33.5251781618106,32.8344044803479
"NHLRC3",6.96261632155389,6.02198173133322,6.07444035001028,7.4251411882907,8.38849753805083,6.58161291588715,6.16260804221561,6.517708497225,5.957145040699,8.95255236571805,7.80207102100422,7.35146732064092
"NHP2",79.2708351309116,83.6870943109232,81.5425619522275,80.6198441734333,78.4933254477579,79.4114083549272,82.3834202584008,83.42666876448,79.7442108759354,74.9403237613649,76.4714617604331,75.2020714071995
"NHS",43.7711472911246,42.6906504352174,42.4666844767883,32.8002441866048,32.5773389236902,32.3463952058699,42.3177390774239,43.150885041441,44.0144910622948,31.8561655013467,30.2312805572364,30.4376541696712
"NHSL1",74.4860479515387,72.8508820589977,74.3620294787826,54.1739428253847,53.2876964817487,51.9040108290094,76.9191247422153,73.8023889274562,74.8785515711702,68.1388707835207,58.2154530028776,57.7584581595384
"NICN1",9.22627124273704,9.84652723201281,9.44711469359808,8.76363912545885,9.65948201351307,9.14512954395697,10.0906160011349,9.27098348857612,9.52091172067567,9.89754400432163,9.64442052864743,9.41503709485591
"NID1",28.0113886218447,28.8686088011824,29.5199668352738,21.4441458986308,20.8040090457241,22.8844265281065,29.7655714220329,28.8606568783664,29.4701148702129,29.9786163246475,24.2715590438754,24.2147015693041
"NID2",2.38166536731119,3.52260769799436,2.55670474433268,7.59421461193299,7.46536144534667,7.35930897159372,1.99019069918578,2.50962233724925,2.3670774996155,4.46384208235108,6.02950747955961,5.66406911985053
"NIF3L1",15.1589782162645,13.738170022178,14.9594426530104,16.6255533248255,16.4692830452003,16.101188708888,13.5996364444362,13.6323659969996,14.1893145671396,14.3116496846409,15.7576711676454,14.4342406602643
"NIFK",35.6069700635398,34.0351000915741,33.8355393824453,38.2387726470986,37.0324739797842,35.903634571787,33.4840856231432,34.7692337403367,33.5072970501127,25.6888516494076,33.0087620119409,31.8993494264068
"NIFK-AS1",1.74870024716993,1.87872410559699,1.74073514507757,2.09932834355847,2.7025143583513,1.85782946641016,2.02510632548728,2.4121612756085,2.65638697179073,2.51168830260423,2.34480846427318,2.53647118080593
"NIN",82.5965840672471,83.4522537977235,78.5325407638642,87.4814072829164,89.7582615355391,81.8741125313313,83.4134312342952,82.9393634562763,83.084420236504,84.1166899362259,82.7103271385885,84.2946757248343
"NINJ1",12.9060515174566,12.6646133904083,13.9440138183818,21.5850404183327,20.2421001197303,21.9627126843061,15.2057552543054,14.6557071442274,15.1492959975392,26.1240451671856,25.6393639813681,25.5044326781884
"NINL",8.75422945822492,8.94071382395711,8.77620635643276,5.74849640383796,6.36830116126347,5.61669373565861,10.0906160011349,8.55220815897561,9.56036301233593,8.59196345098774,7.95560014664115,7.23324196899318
"NIP7",44.0286246281312,44.6532461526714,42.5392151078332,46.1006868464652,44.0964719065638,44.3142733964655,43.5747016242781,46.3671000755857,46.1711616730556,33.2736529592521,40.3921172357535,41.1531701326521
"NIPA1",20.1154169536418,20.0453152338251,18.8579640716737,19.4716226228041,19.3591003788829,18.0742324057732,19.8320757392548,17.9328353418976,18.5158062192146,16.8482061882611,17.1115189118983,18.4753981347686
"NIPA2",60.2818815266738,59.9849768001325,60.3273523715946,53.1595022835309,55.5487109696763,54.7555630332668,58.1345177920056,61.5101125280169,61.5177141288961,42.7857398478275,50.9297981317431,51.438775726005
"NIPAL1",14.2792639814919,14.5433374960053,14.7599834176369,15.0334452521939,13.9942080140369,14.4305823669998,12.6045410948433,13.9734797127422,14.8731369559174,13.453696749593,14.6969244814265,14.9178898260959
"NIPAL2",5.31047007576144,5.01552238904911,5.27660340851639,4.66360860213325,4.41499870423728,4.52215854614565,5.49921114248702,5.5796457789328,5.18126963804726,7.97025842559066,6.75528152802512,5.82528550846108
"NIPAL3",51.3989133999456,52.2687885092877,51.6236766462068,57.6681269139921,59.9369521060091,57.9239543713306,52.111572254996,50.7528478494193,49.8269813669062,53.6531436917686,49.9109230252434,53.7387962035155
"NIPAL4",18.1736087037169,18.6194978322559,16.3375246428635,22.2613341129019,19.2922064591217,22.0203197995436,19.2734257184307,18.3714101192809,17.9897889970778,35.0517293318878,30.5662531949897,28.7502559688808
"NIPBL",100.952572551344,96.9388089843305,96.1756167655359,114.913570268878,120.194995026872,116.683211913605,98.5668130491483,97.0955826595949,100.179979955949,125.758492537323,115.900532662646,115.441682004392
"NIPBL-AS1",5.56794741276805,5.46842909307696,4.64196038687353,5.90348037551006,6.18099818593219,5.96233642708376,5.55158458193928,5.96949002549579,5.40482695745539,6.35382535955823,6.01555028631989,5.85752878618319
"NIPSNAP1",41.840067263575,43.2106544287308,43.0287968673862,49.0312928562649,51.2407425370569,50.1181902566461,43.7667375689364,41.7864301784706,41.9630238959614,52.0118424247203,48.5849896674699,48.687349360385
"NIPSNAP3A",8.31437234083861,7.26328158681694,7.7063795485205,8.81999693333962,9.44542147027733,8.98670997705378,7.33228152331603,7.71160650232416,7.95601048481876,8.81577726013069,7.52292715620979,8.15754926369365
"NISCH",84.9460647674325,84.9116198440355,88.7230944256725,75.2376735208204,72.900993755724,78.1872571561298,91.112326833777,88.7626618893109,87.8580265273952,91.4901115374353,84.6782913853892,83.1876565230419
"NIT1",16.8647655739333,18.3175600295707,16.7727084291329,19.246191391281,19.0915246998382,19.6584280748052,16.5674646800641,16.9582247254901,16.9903562750179,19.4593672949288,17.2231764578161,17.2286580628471
"NIT2",21.134598079293,21.0685488984806,21.3965361582452,23.4589375303681,23.9480232744992,24.2669972938071,20.3208945074758,21.770364644002,21.3957505104134,23.7740001711846,24.2296874641562,23.0431958120674
"NKAP",9.94506214188051,9.51104078458477,9.97296176867359,9.43993282002802,9.92705769255776,9.07312064991007,10.1953628800394,9.66082773513911,10.3888401372014,10.7306287383537,9.51880578948994,10.6402816482961
"NKD1",2.9073482636997,2.9690550597381,2.50230677104901,2.38111738296229,2.23425692002311,2.01624903331335,3.07257511453243,2.85073605299187,3.02459902728647,2.13866528736598,2.38668004399235,2.65469653245366
"NKILA",1.54486402203969,1.9458213950826,1.65007185627145,1.05670889776433,1.41815109893682,1.22415119879739,1.92035944658277,1.64465541518762,2.20927233297446,1.09420084469887,1.06074668621882,1.31122662736578
"NKIRAS1",5.9863480854038,6.20649927741863,6.21950161210008,6.90383146539363,7.49211901325114,6.29357733969952,7.00058307345173,6.74917851862178,6.82507345722469,4.99850840419258,6.49009485647041,6.55613313682889
"NKIRAS2",21.2847931925469,21.3033894116802,20.4355052969003,20.6551365883001,20.0414183604468,22.6972034035846,21.2461586044657,20.8932150892353,21.1064410382382,20.0437700188021,21.8290502269241,20.1842918540404
"NKPD1",1.46976646541276,1.29162282259793,1.34181667433063,2.81789039403822,2.86305976577811,2.46270417640416,1.51882974411546,1.79084700764874,1.47284822198298,3.59345504679516,2.3587656575129,2.12805632965921
"NKRF",18.2487062603439,18.1665911282281,18.2414537077921,18.6826133124734,18.2219037429429,18.9239373555267,17.5276444033555,17.8231916475517,17.6347273721355,15.4182846298478,17.9349933130419,17.1426759889214
"NKTR",62.5777211149828,59.9011051882755,58.1876987557701,60.8805219631956,65.4490110943296,59.9546051834534,60.2992866226989,60.4745887480839,62.2278373787808,74.7413781532378,63.8262446852456,61.9500842634126
"NKX1-2",3.08972804407938,3.23744421768053,3.64466421000617,1.31031903322777,1.19071177174884,1.10893696832234,3.21223761973845,3.21621503414467,3.16925376337408,0.944991638603572,1.36780493749269,1.76263251547531
"NKX3-1",1.85598247092268,1.54323765816896,2.04899032701839,2.46565409478344,1.87302975331278,2.28988283069159,1.51882974411546,1.98576913093023,1.90681243024582,1.280712352318,1.68882038200628,1.88085786712304
"NLE1",26.2197754851736,27.4260170772418,27.1264560107922,25.8682338172708,23.9346444905469,26.3984605575955,28.1245369858622,27.8251330984335,26.4192149818196,24.8184646138517,25.6393639813681,25.1497566232452
"NLGN2",32.0881131244494,33.3976758414608,32.8745085211004,26.0513966928833,26.1555226266178,26.9889334887801,36.6614076165801,36.3286107265887,35.3615077581449,36.1707983776025,31.5432567217702,31.5984121676671
"NLGN4Y",21.6066398638051,22.6621095237637,21.8317199445146,25.4032819022545,25.5133409969106,25.8367911840296,22.9395664800887,22.9033494855757,22.5529883991143,32.3286613206485,27.8864720929632,27.6432367670884
"NLK",19.267887385995,18.7033694441129,18.8760967294349,18.950312899907,20.5765697185362,17.7429914931575,16.9340787562299,18.4566885482166,18.4237532053406,18.7879258675,18.730553327706,19.0665248930073
"NLN",51.5491085131994,52.5036290224874,52.0588604324762,55.4138145987615,58.6392100626424,55.1876163975482,51.0117300264986,52.9700870017464,52.8121291025324,50.8306028764658,50.6227398804692,51.4925145222085
"NLRC3",2.28511136593371,2.9355064149953,2.35724550895921,2.86015874994879,2.87643854973035,3.34121268377641,2.46155165425609,2.63144866430019,2.49858180514969,2.95931592089013,3.2101544451359,3.03086810587827
"NLRC5",9.59103080349642,9.46071781747057,10.2812169506144,8.18597159468102,7.17102819839752,8.29542459420349,10.649266021959,11.0983783943401,10.3625392760945,8.26867683778126,7.64854189536728,8.75942378117302
"NLRP1",40.7243321365463,44.8209893763854,41.6144495620107,42.0992824869309,45.1132594869336,40.2961771086482,43.5747016242781,42.2615528539692,43.6462790067991,59.3479617244059,41.8576225259242,46.0971393833756
"NLRP10",3.19701026783214,2.8851834478811,2.66550069090003,5.5230651723149,5.25786209322803,6.97046094374043,2.4964672805576,2.48525707183907,2.68268783289756,4.70008999200198,3.23806883161535,4.08414851146718
"NLRP12",7.94961278007924,9.17555433715674,7.67011423299805,5.60760188413605,5.55219534017718,6.39438979136519,10.1080738142857,7.80906756396491,8.36367383197476,6.49060046514559,5.68057764856658,5.48135721275858
"NLRP2",34.3517680456326,33.1460610058898,34.8509682170739,25.2623873825526,23.3459779966486,24.5262293123759,31.5637261765604,32.4179856282537,30.693104911681,23.0652564422319,24.6484032613478,24.4081612356367
"NLRX1",14.4831002066221,14.8285009763191,13.1461768768879,14.2444359418632,13.3386476003775,14.1425467908122,14.38523803622,13.7907402221658,14.1498632754793,20.7898160492786,17.1813048780969,17.4651087661425
"NMB",4.64532028849435,4.51229271790706,4.6238277291123,3.57872080042853,3.6390292350077,3.96048917257979,4.9929345611152,4.62940042793551,4.23443863820106,4.47627618285903,4.1871579719164,4.38508577020686
"NMD3",40.0269976821534,36.8531862499696,36.8636932285698,44.8467256211182,50.3711215801617,44.559103636225,36.6264919902786,37.7174308549693,37.9521425771685,41.6542367016048,43.672057647088,45.3018051995635
"NME1",92.0803326469908,90.11165977917,95.3052491929971,99.8660355647144,94.8823357892448,104.211271464681,88.4412814217119,91.6986763712385,89.3045738882714,88.145338500799,97.812010223967,96.9447883511419
"NME1-NME2",4.44148406336411,3.97551440202221,3.62653155224494,5.10038161320917,4.41499870423728,5.51588128399295,6.00548772385884,4.21519091596234,5.6152338463101,4.42653978082726,4.20111516515612,4.25611265931842
"NME2",279.523833987807,285.800904563942,288.073533852577,285.466386368041,284.727280071448,290.85832483426,285.557449706858,285.037057401072,278.762826871385,287.426667341581,278.306433200043,284.837115397113
"NME3",8.74350123584964,9.52781510695617,8.90313496076134,7.86191419936662,7.09075549468411,7.74815699944701,9.35738784880331,9.58773193890855,9.38940741514148,7.51019670679681,7.22982609817564,6.67435848847662
"NME4",62.8137420072388,67.0469665184927,66.2023334862314,63.1630131823666,60.4319671122418,64.7503975269773,70.7041432605474,66.9557493471936,67.3170540029541,72.4659377602845,67.9296594977237,71.4618511914349
"NME6",18.5705529316021,17.9820735821426,19.039290649286,16.3014959295111,15.6264196562095,17.5269648110168,18.1561256767825,18.0181137708332,19.0155225802445,15.0701298156254,15.3668697569332,14.9716286222994
"NME7",14.0325148668605,15.0968901342615,13.4544320588287,13.9062890945786,15.3187076253081,13.5376720808182,14.8565989912903,14.472967653651,14.2156154282464,12.7076507191165,12.1148437320781,13.1337617921392
"NME9",1.97399291705072,2.08001597405381,1.86766374940615,1.98661272779694,1.85965096936055,2.18907037902592,2.25205789644707,2.49743970454416,2.06461759688685,2.10136298584215,1.87026389412266,1.81637131167882
"NMI",6.06144564203073,5.8374641852478,6.02004237672661,7.77737748754547,8.58917929733434,7.56093387492506,5.39446426358251,5.90857686197033,5.86509202682507,7.5972354103524,8.29057278439446,7.94259407887959
"NMNAT1",15.7919433364057,17.2943263649152,17.7156066327165,17.5977255107687,18.1951461750385,17.6421790414918,17.8768006663705,15.6668656587502,15.8988705390841,18.2283913446426,17.0417329456997,16.6267835453677
"NMNAT2",12.6271177356994,14.0904307919774,12.2214113310655,12.7791329369633,14.0744807177504,10.8301376646546,12.1331801397729,12.4141027264902,12.6112629007292,14.0007971719424,10.6632956351471,10.6725249260182
"NMRAL1",23.9024794521141,24.9601916886458,25.7121087054166,22.8390016436797,21.0715847247688,22.7692122976315,24.7377212346162,24.6211006969939,25.7616934541487,23.9232093772799,22.9456256861018,23.0646913305488
"NMRK1",3.07899982170411,3.32131582953754,3.59026623672249,5.38217065261299,5.43178628460707,5.53028306280233,3.75342982741178,3.43550242283636,3.49801452720957,8.71630445606716,7.16004013197704,7.39445835760373
"NMT1",122.387560857144,122.653845179689,123.809787193642,128.777591007546,122.40249437899,126.836465974219,121.471463902936,123.276060342841,119.734670188884,120.324790615352,120.408706079076,125.05017876558
"NMT2",17.0793300214388,16.9085169503729,17.3710861352533,14.5684933371776,15.0109955944067,14.0561361179559,17.6847647217122,17.3602516047582,17.3191170388534,13.5158672521327,15.2691694042551,14.5632137711527
"NMU",2.64987092669308,2.33163080962484,2.12152095806329,4.50862463046114,4.09390788938366,4.36373897924246,1.95527507288427,1.94922123281495,2.45913051348943,5.01094250470052,5.72244922828574,5.29864530566662
"NNAT",5.91125052877687,6.49166275773246,6.43709350523477,4.59316134228229,4.41499870423728,4.72378344947699,5.81345177920056,6.27405584312313,5.78618944350455,4.46384208235108,4.75940289474497,4.35284249248475
"NNMT",0.193108002754961,0.150968901342615,0.199459235373472,1.45121355292968,1.67234799402927,1.25295475641615,0.174578131507524,0.146191592461122,0.0526017222136777,1.64130126704831,1.15844703889687,1.76263251547531
"NNT",38.7932521089967,37.205447019769,35.4130806076719,30.6163791312252,33.0857327138751,31.0502351130256,35.683770080138,36.3407933592938,35.4667112025722,32.4654364262359,30.803525480065,31.673646482352
"NNT-AS1",3.41157471533765,3.69035092170838,3.46333763239392,3.53645244451796,4.48189262399845,3.67245359639217,3.40427356439673,3.26494556496505,3.01144859673305,4.45140798184314,3.75448498148503,4.08414851146718
"NOA1",29.5777090886349,27.9627953931267,29.0666503912432,30.2218744760599,31.0655363370877,31.5254938137351,29.2767526538118,31.8941324219347,30.8640605088754,33.1493119541727,29.8963079194831,30.9427988539842
"NOB1",52.7721258639808,53.1410532726006,55.195810225168,53.7794381702193,50.4647730678273,55.1588128399295,52.8622582204784,54.2370808030761,52.7463769497653,53.8147869983719,51.3903855086539,51.8149472994296
"NOC2L",133.695107240685,135.368781537212,137.24608659471,132.130880576452,124.650130082966,134.887060328663,134.215667502985,133.472923917004,129.781599131696,111.148424440491,127.512917438094,126.716081447889
"NOC3L",34.0299213743743,32.5254110781479,32.0404062640841,36.8580063540199,36.7782770846917,36.4220986089247,29.7131979825807,29.0799442670581,29.5490174535335,31.1847240739179,34.8929830993033,34.9517130507665
"NOC4L",25.2864201385247,26.1343942546439,25.095598341535,20.4015264528367,19.1316610516949,21.0409988405057,24.5456852899579,25.5347981498759,23.9206331766699,17.929972932452,20.2100158111165,20.5174723905022
"NOCT",23.5162634466042,22.4775919776783,22.9378120679493,21.3877880907501,20.6300848543451,21.2858290802652,20.8795445282999,20.3693618829163,20.7776802744027,12.9190304277515,15.8972431000426,16.4010806013129
"NOD1",9.2477276874876,8.33683821858665,8.43168585896949,9.41175391608764,9.05743673566254,8.91470108300688,9.46213472770783,10.6354383515466,9.31050483182096,10.0467532104169,9.26757631117496,9.47952365030013
"NOD2",2.09200336317875,1.87872410559699,1.34181667433063,1.81753930415465,1.35125717917565,1.45457965974749,1.3966250520602,1.32790696485519,1.56490123585691,3.38207533816015,2.72165268174566,2.51497566232452
"NOG",13.9466890878583,13.318811962893,15.24956517719,7.93236145921758,7.89348253181816,8.26662103658473,15.7818630882802,16.6171110097475,17.0692588583384,6.08027514838351,7.36939803057286,8.77017154041372
"NOL10",39.855346124149,40.2415993689927,39.6561225237985,43.9590901469962,43.3205024373343,43.9686307050404,39.280079589193,38.7651372676074,39.6485481185596,36.1459301765866,42.0809376177598,40.4438180227657
"NOL11",59.4236237366517,56.9823730956516,59.0580663283089,63.5997861934425,62.5859513285515,63.1229965215172,55.428556753639,57.7091311240277,56.9808155879664,45.5834124621144,59.5274291674114,56.3827449767284
"NOL12",13.4102779690945,14.7781780092049,14.850646706443,13.6245000551748,12.910526513906,14.4305823669998,14.1932020915617,14.0587581416779,14.9388891086845,11.6631862764494,13.3012051574544,12.4996439969377
"NOL3",7.43465810606601,7.14586133021713,7.54318562866948,7.38287283238012,7.49211901325114,7.82016589349392,7.61160653372807,7.0781096016593,7.21958637382727,8.86551366216246,7.32752645085369,7.36221507988162
"NOL4L",3.65832382996899,3.82454550067959,3.3001437125429,4.48044572652076,5.2444833092758,4.98301546804585,5.04530800056746,4.56848726441005,5.03661490195964,8.44275424489244,6.57383801590874,7.26548524671529
"NOL6",156.117092005011,158.668315311089,169.939268538198,135.131933846103,119.927419347827,135.247104798898,161.01341068939,169.009663517762,161.40838461267,107.666876298268,132.439806651716,130.037139053267
"NOL7",44.5221228573939,46.7332621267252,46.6734610773924,41.7188672837358,40.4574426715561,42.1972119114865,45.4426876314086,44.3082351484249,45.1191272287821,34.778179120713,37.9077368390831,40.7555030407461
"NOL8",43.0845410591069,40.1074047900215,41.2880617223087,46.5515493095113,47.133455863721,44.0406395990873,40.0307655546754,41.1529332778057,43.830385034547,47.2371478296707,50.0784093441201,47.8060331026474
"NOL9",103.538074143785,102.642078590607,105.749660063463,91.9195846535266,86.4135655474805,93.841990721927,105.776889880409,103.065072685091,103.230879844343,75.2263080730475,89.8284956908464,80.5222122313476
"NOLC1",198.815417058608,207.934500115896,204.735838781988,226.149793573537,223.35879808255,221.917009673753,205.984737365728,209.88239624335,210.051827229769,188.961025419191,214.85703273227,219.619712324527
"NOM1",50.4226451637955,52.0171736737167,49.5202883459047,46.7065332811834,47.1468346476732,47.9435216564296,51.1339347185539,49.668593538666,48.8669999365066,42.7235693452878,43.2672990431361,43.3994518139591
"NOMO1",111.13365558548,114.28345831636,112.241151541981,124.536665964519,113.518981834707,118.627452052872,107.522671195484,104.076231199613,109.45103349611,125.447640024624,117.072936894782,119.343118608767
"NOMO2",135.958762161868,134.479742451528,139.095617686355,113.208746580485,103.364484814961,103.001522044693,128.210179779126,129.70849041113,130.33391721494,108.947588650586,102.66911347139,108.606107127305
"NOMO3",59.1876028443957,61.3772455569589,64.389067710109,37.900625799814,36.6712468130739,40.8866500398328,57.1568802555635,58.0380622070652,55.5342682270903,40.6843768619854,36.358488389474,37.3269678429618
"NONO",225.582331884921,226.436577691552,226.857681250682,255.709463806998,245.514064307449,258.583938522437,216.494340882481,222.954361135915,227.252590393641,255.371556232107,255.877223663811,256.269571335325
"NOP10",41.0783634749304,38.7319103555666,39.2390713952903,49.186276827937,45.8089562524498,48.6492088180892,40.0831389941276,40.6412627041918,41.1082459099892,46.09321058294,49.5619931942504,49.1495030077352
"NOP14",101.59626589386,99.1865681820983,101.633546751665,95.2306058665215,89.0491859860707,95.9734539857154,98.5668130491483,99.5686570987288,101.994739372321,88.369152309942,93.9598248898039,92.9143786358782
