"","fpool2_eGFPorf_TNF_1h1","fpool2_eGFPorf_TNF_1h2","fpool2_eGFPorf_TNF_1h3","fpool_eGFPorf_TNF_1h1","fpool_eGFPorf_TNF_1h2","fpool_eGFPorf_TNF_1h3","fpool2_TNFAIP3orf_TNF_1h1","fpool2_TNFAIP3orf_TNF_1h2","fpool2_TNFAIP3orf_TNF_1h3","fpool_TNFAIP3orf_TNF_1h1","fpool_TNFAIP3orf_TNF_1h2","fpool_TNFAIP3orf_TNF_1h3"
"FANCG",22.5342143518482,22.8168299714299,23.3212676671618,20.9765223926117,20.6343963948766,20.7116397833343,25.844181444168,25.3281571376636,26.4960614158989,22.5234039816101,22.7969302254057,21.432741379743
"FANCI",76.3141940787171,75.4974036212836,75.0998270716823,67.4848238157572,70.4737323770337,70.0308849724964,83.7518952131772,85.5063349985787,85.6206878972734,79.4683246132485,80.4891139514798,80.8563237295549
"FANCL",6.83579798494612,6.54531047437801,6.44907999764563,8.26648752276886,8.01725496099567,7.72938406927648,5.57229479149661,6.81765432728088,6.88767395037372,7.77527827866394,7.64961247449357,6.96564094841648
"FANCM",14.9053127332895,14.5464937458607,14.7341143009273,17.0046364957858,15.7307438341593,15.9807236719668,13.8850624312702,16.3776053672111,15.6762938303402,17.5704687080128,16.8834000146269,18.8189924309939
"FANK1",1.58620726722507,1.45587279710464,1.54545520664301,1.61357864558551,1.76835258273653,1.64360465840937,1.41591097160979,1.35845253821053,1.17181598399553,1.71554182660913,1.75778329201129,1.60745560348073
"FAP",3.55008293140848,3.19313277348161,3.48598918791656,1.92388223127504,1.60562074996936,1.92124058043798,2.98407043479053,3.65639561686572,2.83839871678917,2.79467297560519,2.83198419268485,2.63988643823664
"FAR1",84.2200525217119,83.510821117952,83.9077597531515,88.1138061923967,87.5497260287349,88.2882232050978,69.5775606479221,78.1046730380484,72.9390349149217,86.5933571995687,86.6305049593711,89.0765641733709
"FAR2",10.1970467178754,11.255487170893,10.2720481403941,10.5379097700162,11.2284964609344,10.1392638724848,9.73629103596197,10.7406621245431,9.64795160156319,10.182570841809,10.0801276436944,10.6248894766653
"FARP1",46.1888449480061,44.0187422183404,43.656204596675,40.9352490241617,38.9796983421616,37.8362234540589,42.5001664220295,40.3853974210065,40.7140953550447,37.2991997140178,37.9333974621695,37.415816201344
"FARP2",22.8489380159801,22.9391722232874,23.7163464417923,21.3985352691494,23.3357448188115,23.4546826929769,23.9486877241097,24.833020231213,23.9441066063087,25.0967167215238,25.8567752152031,24.3078652233671
"FARS2",12.1483334354936,12.9071075709697,13.5256380491162,12.7845077304083,14.3637964389151,13.3265242573732,13.9840239507914,13.6733961089041,14.0097110975466,12.5345233460312,12.1959779025968,12.9249885515645
"FARSA",70.4477449792974,69.7717862343511,69.4990044430964,65.8215965964614,68.5968919057857,66.7214647819154,77.3498461426189,71.8964179802451,73.3817209533201,75.4561703413401,76.0295526365623,74.1128514417821
"FARSB",71.2786154526058,68.8052824446765,67.3260711826284,79.1646507811108,82.5375855795062,82.7577156382878,76.0633463888444,77.7745817670813,78.4075095069009,88.8622996154066,90.4715869678402,89.533970239402
"FAS",18.3546840921758,17.5438789163702,19.2426603172994,21.5971295639907,21.7843680130979,21.7999725976864,16.9909316593175,19.2341644428874,18.5407329023293,22.7309292025709,22.7860797112574,22.308347277574
"FAS-AS1",0.856048366438925,0.721819285959445,0.871497296979139,1.07985647819954,1.19336677362588,1.14385999875787,0.746017608697633,0.914098904216431,0.80725101119692,1.1068011784575,1.17185552800753,1.43756192181203
"FASN",2321.31362401136,2317.74949299059,2348.22041680039,2118.16951234696,2125.0282137956,2118.26213614636,2158.09191831984,1989.80287720746,2071.6404579281,1553.69982428918,1519.84236725502,1490.62102547164
"FASTK",28.3377187184415,29.8270410028665,29.3171690703782,27.3067155406779,27.2196112275212,27.3526910382586,33.5022805701866,31.4094540143257,31.5348701470797,30.0358169803904,27.6145585072144,27.7580138357159
"FASTKD1",17.8888930692605,17.0178072333828,16.9419074532745,19.5118894681571,18.7792535013309,19.5677797845764,16.2905885980912,17.7614495416498,16.9262308799354,20.9323772875775,20.724482023096,20.766235397812
"FASTKD2",46.3147344136589,46.0618578243612,44.7368612449291,51.41109807704,51.6076885648937,50.0633094601988,45.6288729238124,50.415093731159,47.445527174219,58.535947325671,59.3523123907515,60.3253257371303
"FASTKD3",6.98686534372946,7.14478750847993,6.71633916871923,6.4915510126248,6.91067849817895,6.8076328081415,6.75222060117144,7.69366577715496,6.66633093117457,7.99663851435544,8.64785977612961,7.44918450393507
"FASTKD5",23.478385344244,22.8412984218014,22.4265304422632,27.4184248315262,28.2827925349333,27.6303269602872,25.037264438842,25.5439860456036,24.3998128223069,28.6938205515107,28.840666605963,29.143300778553
"FAT1",1597.23518441625,1553.91787774327,1568.68351459849,1551.55516487789,1518.63516096089,1526.76435698285,1702.63294336078,1747.05883486554,1712.68718167507,1597.11410051417,1577.25243761324,1564.38102080534
"FAT2",553.573747314983,556.865227779933,550.019374069474,504.342623892894,498.870706531022,508.951066825965,626.236107954192,631.401122269386,631.127068802392,552.086262829332,553.31111847422,545.724643009334
"FAT3",3.03393612223207,3.22983544903887,2.73069153053464,2.89202941862634,2.21315292563345,2.80967553092953,2.72524799911993,2.51377198659519,2.55195480959026,1.63253173822481,1.44311838171297,1.34608070860581
"FAT4",7.04981007655585,6.94903990550787,6.87901866415534,8.00583251078967,8.10404527180483,8.05144173882967,6.47817331634374,6.97000414465029,6.73143181917432,4.55171984640647,3.80853046602446,4.54792317082352
"FAU",167.307099852549,167.229624064062,168.431377596168,163.232098216116,178.961620888477,172.189798842143,174.370197396204,166.746875110814,168.741501695356,173.172879384407,173.119953234815,172.559705596419
"FAXC",3.63820555736543,4.12293388759886,4.29938666509709,3.21474514774345,3.42821727696161,3.26499844305645,3.9280110825304,3.79604961612101,4.0362550559846,3.36190857956466,3.67832429624584,4.35189199966733
"FAXDC2",3.99069606119322,4.04952853648434,4.02050753006376,3.94706160997072,3.41736848811047,3.53152892820391,4.46088080302871,3.83413707046336,4.33571914078346,4.35802964017641,4.09064383387812,4.41723572338606
"FBF1",9.29064256517539,9.76291169823113,10.5741672033469,7.94377179365176,8.88515806908722,8.2846559133337,11.26638837625,10.2328293999784,10.754666697559,8.24566877950838,8.2789422950902,7.82817810150369
"FBL",125.335552003911,123.296521422022,124.217414729427,117.642295406612,119.553653139611,120.449568412892,136.840944223966,136.670481998471,134.771858337086,119.53452727341,118.780578380541,118.651133528468
"FBLIM1",214.289048434167,217.292073524164,206.939938158687,182.309562664308,185.991636064019,188.881270474503,210.932672646967,193.662009512742,200.185230599236,190.438977768344,184.947013656373,183.511313691678
"FBLN1",59.4701835743747,62.4190168977133,60.6562118697481,57.6668183645408,58.3447864414543,56.1379834341848,63.1678991527853,60.8764478571915,62.3536305261621,59.3522131947835,58.0285496646689,57.7638517673561
"FBLN2",7.50301215290587,6.91233722995061,7.44839689818171,7.50934677368643,7.3880252076293,7.84043843808793,6.21935088067313,5.56076833398329,5.23411139518003,8.38401892681557,7.77981864427218,7.27929082226637
"FBLN5",1.37219517561534,1.41917012154738,1.76623452187772,0.322715729117103,0.379707609790052,0.366479417077764,1.3854612732956,1.35845253821053,1.60148184479389,0.359710382998688,0.325515424446535,0.300581129106152
"FBN1",13.0673265347589,13.7635033339725,13.746417364351,21.1378802571702,21.0574991600712,21.7222345395184,10.6421695608091,11.0834492136242,10.2859403039608,13.6136544950273,14.3769312463886,12.9641947857958
"FBN2",418.129271219154,411.608272149484,417.795804171799,357.606264292033,346.390979228188,350.72080214342,376.099448727707,382.042558690012,370.593315027386,230.145470045506,230.096003027107,233.172543717911
"FBRS",67.8795998799806,67.3249411972004,67.175011651152,66.7276830666748,64.4960497200532,66.2550364329073,69.547110949608,65.3707674695889,64.475919474954,63.3643674666919,60.2637555792018,63.1220371122919
"FBRSL1",46.6546359709214,46.7347402095776,46.4682358749277,46.495889279718,43.9592924248369,43.7443158748277,47.2198696607288,41.8581123222441,44.3988056158306,43.9123367553013,42.5665670034585,42.25125175653
"FBXL12",14.2380985653298,13.1884947502421,13.2583788780426,13.0451627423875,13.1270345098847,12.5824599863366,14.3950948780329,13.9400082893006,13.6711864799478,13.0049138468756,13.053168520306,12.0232451642461
"FBXL13",1.3344283359195,1.21118829338958,1.25495610764996,1.07985647819954,1.09572767396558,0.988383882421849,1.33978672582432,1.37114835632465,1.04161420799603,0.77476082492025,0.922293702598515,0.993224600524676
"FBXL14",8.1828152674309,8.75970523299936,8.20369455556363,6.96321246287287,7.69179129546134,7.29627203091185,8.09961975157431,7.76984068583966,8.17667153276881,6.90367235062866,6.28244769181812,6.46902864815414
"FBXL15",5.337713343678,5.30965373061693,5.51948288086788,4.84073593675654,4.9904428715264,5.15292271285099,5.45049599823985,5.43381015284212,5.45545441437919,6.33643674666919,5.77247352685188,5.01839798159836
"FBXL16",1.32183938935422,1.35799899561862,1.19685628785135,2.19694938668182,1.61646953882051,1.98787320172484,0.966777921475505,0.863315631759963,1.26295722719518,1.34199642887972,1.41056683926832,1.21539326116835
"FBXL17",11.669953466013,12.6868915176262,12.1080024460302,12.1390762721741,11.0657646281672,11.4274945506976,10.6193322870735,10.8803161237984,10.3770815471604,10.5146111953463,10.807112091625,10.7555769241027
"FBXL18",111.28628763706,110.316008499937,111.168195202659,103.839991915142,104.57147573618,106.74545930156,120.519905927561,110.682142318873,112.924000324369,97.0941333801842,96.3200140937296,94.3955432840754
"FBXL19",63.234278597393,66.6398245867982,65.2693375617577,59.6403491695261,58.5617622184772,59.7361449836756,66.1443571629973,62.3237711222008,61.6505409357648,62.423586465003,62.8787294889223,61.3838940613737
"FBXL19-AS1",5.85386015285441,5.7623200624898,5.76350212402204,6.57843601661787,6.56351725494233,5.65266737250248,6.4248863442939,6.86843759973735,6.62727039837472,6.79299223278291,7.54110733301139,6.56050986136036
"FBXL2",9.50465465678512,8.80864213374237,8.30827423120113,8.81262183358242,9.37335356738872,9.95047144550536,7.25464062335556,8.55698140891493,8.54123650556742,8.72989429508353,8.5827566912403,8.46854659394724
"FBXL20",29.6217912680999,29.2275639687646,29.119629683063,30.000150664463,30.0185987511164,30.9730634615117,27.3057669632491,25.3281571376636,25.962234134301,23.4503499685683,23.0247910225182,22.3344847670615
"FBXL3",32.9452731613333,32.7143181467043,33.965154654267,32.7680586488135,30.0077499622653,30.6287949181962,27.8005745608547,29.1495983900129,30.4541954062838,31.3086383356165,30.8480117233833,32.0314933669208
"FBXL4",16.4789310539493,16.8709965311538,17.0813470207911,18.183790121406,17.7052234050676,18.3128654170071,14.8290030790101,15.5269855535652,14.9211235295431,16.7818728683618,17.4476267503343,17.2899492959756
"FBXL5",44.8544166120866,43.5049047605387,43.6097247408361,45.5525663792218,45.5974595413597,44.843754126061,40.7569211935421,43.0769108611993,42.6801421726372,47.5509456294804,46.0495820450365,46.1065314559349
"FBXL6",15.0060243058117,16.2225825963089,15.0710932557592,16.0489014518621,15.6548023122013,15.6031388180078,16.9604819610033,15.8951642788746,16.001798270339,19.7979060796585,21.0065953909497,20.2304168633184
"FBXL7",5.56431438185301,6.63095005067829,5.9029416915387,3.9594737533983,4.40460827356461,4.0534844616177,6.68370877996451,6.06860105854797,6.60123004317482,5.36798571551888,4.88273136669802,5.21442915275455
"FBXL8",1.35960622905006,1.73725997637697,1.53383524268328,0.968147187351308,0.92214705234727,1.04391106682757,1.4006861224527,1.19340690272701,1.62752219999379,1.45267654672547,1.2152575846004,1.16311828219337
"FBXO10",5.76573752689747,6.39849977214898,5.96104151133731,6.26813243092834,6.44418057757974,6.72989474997349,6.88924424358529,6.70339196425383,6.83559323997392,6.29493170247703,6.70561774359862,6.79574726674778
"FBXO11",64.9211974371403,62.5413591495709,62.4921661753841,67.8696002620122,66.9261784227095,67.0546278883497,59.8641068856958,61.8159383976362,62.0932269741631,69.0367235062866,68.0218731951775,66.8596981090032
"FBXO16",1.0448825649181,1.06437759116054,0.894737224898583,1.22880219933051,1.18251798477473,1.21049262004474,0.959165496896957,1.10453617592819,1.00255367519618,1.00995607534247,0.911443188450297,1.07163706898715
"FBXO17",9.49206571021985,9.39588494265853,8.79631271750944,8.20442680563096,8.64648471436205,7.94038737001823,8.83041251111485,8.22689013794788,9.7260726671629,8.82673939819857,8.78891646005644,8.99129638369707
"FBXO18",57.5188968567566,56.2774358544652,55.6131475112288,56.326306874362,58.843830728607,57.7371663450696,60.6405741927076,58.5785047785363,59.4371107437733,62.2437312735037,63.6274149651493,63.8277493284542
"FBXO2",19.3743887639633,21.0428673194957,22.2638509468271,17.3894129420408,17.358062161831,17.6798555147818,22.4718773558716,20.9354040701791,20.6630218511212,26.466383179865,25.0212856257903,24.8959587368356
"FBXO21",39.6174148409308,37.6324766713771,38.8687794452696,38.1052803226733,36.5821160060587,36.6701525815387,37.2552058874104,37.8081463438407,37.0293850942587,39.1807617173955,38.0636036319481,39.8466027236807
"FBXO22",29.1560002451846,27.3801959657159,29.1661095389019,30.6828185529799,31.2553606801469,32.538930061753,29.307834627407,31.6379787403798,30.154731321485,30.8382478347721,31.1409756053852,33.560536501939
"FBXO22-AS1",5.72797068720163,5.83572541360432,4.91524475496234,5.68476168983204,5.85834597961795,5.93030329453109,6.92730636647802,6.18286342157503,6.79653270717407,5.18813052401953,6.17394255033594,5.84172890045434
"FBXO25",9.42912097739345,10.2278122552898,9.59809023073025,9.83041759464406,9.83985148798793,10.1725801831282,7.34598971829813,7.64288250469849,7.65586442877079,7.51241299878028,7.72556607353109,8.33785914650978
"FBXO27",17.5741694051285,16.6263120274387,15.5242718501884,14.2491406548628,14.5699234270869,16.2805704677576,16.8462955923251,14.2447079240394,15.2856885023417,11.0956818140364,11.8487614498539,10.076002197428
"FBXO28",44.3005029632144,42.6607432227217,42.0177896783542,45.9869913991872,43.5687360261957,44.5105910196266,41.0385809029484,44.5496257624369,41.8338306286404,52.2686856526555,49.7062053129859,52.4187351671641
"FBXO3",20.4696271151425,21.3487229491395,20.3814167853521,25.3455968791202,24.7460873694603,25.3315015258903,20.1044133119434,22.3065524265037,20.1422147471232,26.8675986070558,27.0720327998035,26.8693391931412
"FBXO30",20.9480070846231,20.6269036631801,21.1599543706535,22.0315545839561,20.6018500283231,21.2002790061046,20.6220581832846,21.5194117034285,20.6890622063211,22.1775286133422,22.514816857552,23.0924719621987
"FBXO31",33.3984752376834,32.9712368756051,33.2214769608448,31.3406621546417,31.4289413017652,31.2395939466591,36.4026143346131,34.7357583602244,36.0789121294624,36.7734691542504,35.817547203267,35.7952918531196
"FBXO32",0.944170992395873,1.1255487170893,1.06903668429441,1.86182151413713,1.76835258273653,1.45481223142991,1.05812701641807,1.10453617592819,1.17181598399553,0.6640807070745,0.705283419634159,0.744918450393507
"FBXO33",12.4504681530602,11.6836850523944,11.654823851601,14.8573356828143,12.627990222732,12.4714056175251,10.8933795719012,12.0737230265254,9.8823147983623,11.2478669760743,11.2628336858501,11.8010765036024
"FBXO34",23.0755390541551,22.6088481432721,23.8209261174298,24.7746382814514,24.7894825248648,24.7873351187142,23.3473061824045,24.2744042341919,23.1759161279116,26.6047333271722,27.2130894837303,27.5881201540472
"FBXO36",1.28407254965839,1.51704392303341,1.53383524268328,1.79976079699923,1.82259652699225,1.71023727969623,1.84981917258699,2.12020162505756,1.92698628479265,2.08908722433853,1.97479357497564,1.98644920104935
"FBXO38",22.2320796342815,22.1561818113992,21.3574937579688,24.2160918272103,24.0626136718382,23.6767914305998,20.9189427418479,23.2841304212908,22.3816852943146,23.4918550127604,23.2201002771861,23.4322593255361
"FBXO4",3.21018137414597,3.25430389941038,3.04443055744713,2.87961727519876,2.77728994589295,2.67641028835579,2.75569769743412,2.79307998510576,3.07276191358828,2.89151807872022,2.77773162194376,2.73136765144286
"FBXO41",21.8544112373231,20.8104170409664,20.8345953797813,20.4303880817981,19.7122493425293,20.0231026967033,20.3023363509856,18.1550199031875,19.1006005391271,21.0707274348847,20.2036573439816,20.557135481912
"FBXO42",25.6059173137761,25.0067562796797,24.6110836666909,29.0568277639668,27.9681776582501,28.4743401632542,27.374278784456,26.3184309505647,26.5351219486988,31.087278099925,29.7738108227097,28.6597572230344
"FBXO44",16.0509068707298,17.7151580689708,17.6391052908578,16.5577993323929,17.9005016043882,17.7353826991876,17.8130735138006,17.4313582706828,17.6944213583325,18.0131891793958,17.5452813776682,16.6103745693008
"FBXO45",39.4915253752781,37.4244948432193,37.4511438421835,37.8446253106941,37.4500191141503,37.6696419008417,34.1264993856275,36.3354314426031,35.6101857358641,33.8681160607995,34.8084493874828,34.4100049102825
"FBXO46",19.9408913594008,19.8072105757346,18.7662417949508,20.3435030778051,20.8079770164949,20.8004832783834,19.5030317702381,18.7009400820945,20.3114770559225,22.9799594677239,22.3086570887358,22.203797319624
"FBXO48",3.82703975584461,3.70697023128325,3.56732893563461,3.10303585689522,3.24378786649216,3.52042349132277,3.98129805458023,3.75796216177866,3.72377079358579,2.80850799033591,3.48301504157792,2.99274254631777
"FBXO5",13.8604301683714,14.2039354406596,14.1066362471023,14.4725592365593,14.9604798257281,13.770741732619,17.5770883518657,17.3297917257698,16.3403228879377,19.1753304167762,18.9666987310848,19.9036982447248
"FBXO6",7.95621422925589,7.64639074109581,7.4948767540206,7.69552892510014,8.37526499308344,7.9848091175428,8.17574399735978,7.90949468509495,7.8902276255699,8.43935898573844,8.20298869605268,7.9719342936849
"FBXO7",58.2742336506733,56.7056337359665,57.7744608077371,58.2626012490646,60.1890805461489,57.2596325591804,60.8765593546426,58.7054629596775,58.4345570685771,60.749549682586,57.9200445231868,58.7701451126246
"FBXO8",6.88615377120724,6.58201314993527,7.08817801543033,8.04306894107241,8.19083558261398,7.95149280689937,6.77505787490708,7.45244523298674,6.69237128637447,6.46095187924566,7.32409705004703,7.35770329072885
"FBXO9",27.0410572222178,25.5695306382244,25.2966615403145,25.7551976122303,24.3989261262236,24.1432197796079,26.8642463376934,26.2295602237659,27.4204940254954,25.4979321487147,24.2183475788222,25.4317772713292
"FBXW11",50.6201541389841,49.1081798956137,49.6056261440526,56.8476168983204,54.1354563672103,53.7169981940953,46.8087987334872,47.3300099294285,46.1695497694239,55.4645740554515,55.044658273909,55.5552339056631
"FBXW2",93.8631855907151,91.3529594620199,92.1463142005943,90.4969377304922,89.8171228986241,88.7546515541058,91.1816216018393,94.431495132803,92.013595098849,96.4577227025712,96.6021274615833,96.5518861667935
"FBXW4",14.3010432981562,14.876817825876,14.2925556704579,15.1055785513659,14.732655259854,13.9373232858362,15.4075473469797,14.6763657399194,14.3352155375453,14.5406004819854,14.4528848454261,14.7807503051764
"FBXW4P1",2.93322454970985,2.74046644160874,2.50991221529992,2.29624653410246,1.74665500503424,1.89902970667569,2.18476585404307,2.31063889676931,2.61705569759002,1.57719167930194,1.68182969297376,1.97338045630561
"FBXW5",68.1439677578515,70.4813712951247,68.3486280110839,59.2431605798435,58.3122400749009,58.3146490628891,78.0425767792667,71.8202430715604,75.1394449293134,72.1219317912369,72.5465375949844,69.6694782289085
"FBXW7",34.8839709323862,34.4760465734528,35.591949608628,39.0361910797419,37.3632288033411,39.3687737436568,38.9375517192693,42.2897701381241,39.9589250542476,40.0938726896229,39.3982168721789,39.4676091261121
"FBXW8",15.8998395119465,15.7332135888787,15.4545520664301,14.5222078102696,14.7760504152586,13.926217848955,16.2829761735126,16.1109931868146,15.4940113439409,15.0386610122913,15.7549465432123,14.9767814763326
"FBXW9",8.69896207660731,8.83311058411388,9.34245102361637,8.65126396902387,8.45120651504145,8.76218969922291,9.10445979594255,8.60776468137139,8.39801455196796,7.24954771889663,7.87747327160614,7.95886554894115
"FCAR",6.43295169485722,7.12031905810842,5.51948288086788,4.31942591279815,4.05744703032799,4.84197048017895,7.47540093613343,6.42408396574325,6.45800808957536,4.82842014102085,3.67832429624584,3.62004229401757
"FCF1",34.556658321689,34.3047674208522,33.5003560958781,35.1636023303366,36.0396765635015,34.8377554961499,35.496735809766,34.5453210885126,32.9931300382741,34.2001564143368,33.1700217511019,35.311748297601
"FCGBP",1.92610882448758,3.10749319718134,1.77785448583744,3.68640659799152,2.54946538001892,2.47651242449519,1.91071856921537,1.62506471860699,1.77074415359324,3.91530916879341,3.34195835765109,3.45014861234887
"FCGRT",6.55884116051,6.45967089807774,6.7511990605984,5.65993740297688,5.06638439348441,5.35282057671159,7.4221139640836,7.10965814390558,7.52566265277129,7.02818748320513,6.72731877189505,6.33834120071668
"FCHO1",3.02134717566679,3.22983544903887,2.91661095389019,2.61896226321957,2.72304600163723,2.87630815221639,2.5273249600777,2.60264271339401,2.26551090239136,1.90923203283919,1.95309254667921,2.07793041425557
"FCHO2",18.77011932883,19.0853912897751,18.2898232726022,23.5458360821209,21.9254022681627,23.3658391979278,16.5722483074974,18.7771149907792,16.8350896367358,22.5095689668794,22.9922394800736,22.6481346409114
"FCHSD1",13.797485435545,13.4331792539571,14.5017150217329,13.5292363360632,12.9100587328618,13.7152145482133,12.4463141859248,12.0610272084112,12.1348055231537,12.0779678599175,12.4129881855612,12.8465760831021
"FCHSD2",24.7246910542066,23.9913155892622,24.9596825854825,27.6170191263675,26.2974641751739,25.8423516224229,23.1950576908336,24.4775373240178,24.2175303359076,23.9622455136049,24.3485537486008,23.6152217519485
"FCMR",3.51231609171265,3.46228572756818,3.54408900771517,2.65619869350231,2.58201174657236,2.40987980320833,3.60828925023141,3.16125871041516,3.50242777438664,2.68399285775944,2.75603059364733,2.73136765144286
"FCRLB",1.0448825649181,1.05214336597478,0.952837044697192,1.01779576106163,1.052332518561,1.11054368811444,1.126638837625,1.09184035781407,1.13275545119568,1.14830622264966,0.770386504523466,1.26766824014334
"FDFT1",298.232144131443,289.41283099418,298.621453800892,329.045922265169,345.165066088009,339.959633805591,275.303334883162,270.700233829205,271.639965267764,252.018628334773,252.806129139327,253.285341878536
"FDPS",286.965036955519,278.854694658875,283.713040040569,313.989992287513,335.390307333128,319.847687613839,250.524892879991,241.715681074675,243.347119343072,261.232748145432,264.78509675896,256.003640785235
"FDPSP2",32.3284147796347,32.9100657496764,33.2214769608448,24.8987597157272,22.1857732005902,26.1310929813327,24.6718680590717,25.2773738652071,26.6262631918984,18.0823642530494,17.2740185239628,18.5576175361189
"FDX1",14.653533801984,13.6411610821149,14.873553868444,16.1606107427103,14.4505867497243,14.2371700816271,13.6414648447567,12.9878219307418,13.371722395149,15.4260414247514,13.7367509116438,14.8722315183826
"FDX1L",9.03886363386983,9.20013733968648,9.29597116777748,8.89950683757549,8.76582139172463,8.9842984368458,11.1065274601005,10.4613541260325,10.5593640335597,9.53232514946522,9.14698342694763,8.78219646779713
"FDXACB1",4.87192232076271,4.62453712021475,4.32262659301653,4.2821894825154,4.57818889518292,4.17564426731028,4.51416777507854,5.04023979130449,4.77840517918177,3.94297919825484,4.27510257439782,4.48257944710479
"FDXR",19.1855545654841,20.1497688809357,19.6493590558897,23.6947818032519,24.7786337360137,24.7095970605462,24.2912468301444,21.8495029743955,22.6290686687137,23.6993802337212,23.7083734138559,23.9027341363109
"FECH",13.7848964889798,13.2129632006136,14.3622754542162,13.4299391886425,14.4614355385754,14.537016877418,13.6110151464425,14.4478410138653,14.0878321631463,13.7381696276037,13.1182716051954,14.0881068337579
"FEM1A",65.1603874218805,63.6424394162887,66.675353200884,66.9759259352264,67.8157791085033,69.5200348759638,72.5159565352414,67.5544481852171,69.6839905149342,70.9736255685872,68.390790676217,69.1075222049274
"FEM1B",94.9206571021985,94.8274794147738,98.9091332251524,105.168091261893,97.6174020825969,101.192740860988,85.0840695144229,91.6765026020396,87.9252593324646,120.752008569713,119.106093804987,122.21890084351
"FEM1C",31.5604890391527,34.8430733290254,33.8140951227906,40.9848975978721,38.0358537121121,40.0906271409312,27.7701248625405,31.9426783751186,29.0610364030891,35.4591427548322,36.3275213682333,37.4288849460878
"FEN1",76.2260714527602,74.7021789842096,76.993881197117,65.1637529947996,66.1993095696828,66.0884548796901,78.088251326738,77.7111026765108,75.9727362957102,72.0804267470447,70.4415378502301,69.7348219526272
"FER",79.2977744146881,76.3048624835433,72.8223141355769,84.5266967418258,84.8375288159488,81.924807872202,69.6460724691291,77.8126692214237,73.5249429069195,87.5894782601804,83.6791651110559,86.0968903717969
"FER1L4",1.17077203057088,1.24789096894684,1.28981599952913,1.93629437470262,1.59477196111822,1.5769720371225,1.19515065883192,1.02836126724348,1.14577562879563,0.982286045881032,0.911443188450297,1.12391204796213
"FERMT1",263.108983214317,254.202730909582,257.300861960121,260.717072696336,257.778071892041,259.20089680591,296.443037937788,296.358482237835,308.968814446821,396.649872329707,401.913894564136,399.080258239763
"FERMT2",20.1423145044453,20.0151924038924,19.3588599568966,15.2296999856417,15.2967922801135,15.8141421187496,20.8275936469054,21.1131455237767,21.483293039918,20.7386870813474,20.1494047732405,20.1650731395997
"FEZ1",93.9135413769762,91.9034995953788,94.1798078935456,69.3714696167495,70.7015569429077,70.3751535158119,83.9650431013765,83.5003957365482,83.8239033884802,63.2536873488461,65.1898890024927,65.2391737607787
"FEZ2",20.5199829014036,20.4678587357653,19.9166182269633,20.5793338029291,20.0051666415102,20.0897353179902,18.833138407326,21.2147120686897,19.8557708399243,20.6280069635017,22.0807962916233,22.5305159382176
"FGD1",32.8949173750722,33.0201737763482,32.1756802044698,31.837147891745,31.9062880112155,31.1729613253722,36.0372179548428,33.2503476408727,33.9436030030705,32.8304899559956,33.4629856331038,31.299643661271
"FGD4",28.3880745047026,27.4780697672019,27.8181937195741,31.837147891745,30.7888627595477,31.4505972474009,24.0476492436309,26.1026020426248,24.3086715791073,30.2986822602741,30.6527024687154,30.4240377634401
"FGD5-AS1",54.2583596963495,54.6258154543885,54.1490320523038,56.8352047548928,55.8821113722445,55.4383409106727,50.3866382854044,53.0558238988954,51.3385602766041,61.441300419122,60.8605338573538,58.5218389624934
"FGD5P1",2.98358033597096,3.03408784606682,2.82365124221241,2.11006438268875,1.79005016043882,2.43209067697062,3.17438104925422,2.34872635111166,2.57799516479017,1.66020176768625,1.66012866467733,1.47676815604327
"FGD6",153.950227546788,149.673510922506,151.466230214974,144.6387073616,139.634761303079,146.158654792741,131.984217342853,142.891432874388,138.88623445867,148.920098561457,144.691606166485,149.231996228833
"FGF1",2.15270986266259,2.64259264012271,2.90499098993046,2.18453724325423,2.48437264691206,2.53203960890092,3.51694015528884,3.09777961984457,3.17692333438788,4.13666940448491,3.61322121135654,3.62004229401757
"FGF11",19.9786581990967,19.0242201638464,19.8701383711244,28.2996870148844,29.2917298980897,27.8968574454347,18.0490586757356,17.8249286322204,17.3949572735336,28.3894502274349,30.0233726481187,27.4574327066098
"FGF2",1.39737306874589,1.54151237340492,1.55707517060273,4.56766878134976,4.36121311816003,4.47549106310118,1.48442279281672,1.82819780843286,1.53638095679414,3.65244388890975,3.53726761231901,4.09051710479241
"FGF5",10.4740035423116,10.3379202819615,11.3294648607288,17.1784065037719,16.0670562885448,16.8136314380526,7.17851637757008,8.41732740965964,7.49962229757139,13.5583144361044,12.6625500109702,14.0358318547829
"FGFBP1",585.008346888483,575.351142035606,595.569632791584,477.855109818436,502.852212039392,493.75882917256,497.867792286149,502.551264229211,499.245689892495,397.729003478703,401.620930682135,406.189655380361
"FGFR1",5.87903804598497,5.77455428767556,5.85646183569981,7.41004962626578,7.11680548635069,7.14079591457583,6.5695224112863,6.3098216027162,6.52310897757512,7.34639282201166,7.54110733301139,8.06341550689112
"FGFR1OP",24.7498689473372,23.4040727803461,22.101171451391,21.5226567034252,21.7301240688421,22.0220813353093,23.1493831433623,23.8427464183119,23.9050460735088,21.6517980535749,21.1476520748765,22.3736910012927
