"","fpool2_eGFPorf_unt_24h1","fpool2_eGFPorf_unt_24h2","fpool2_eGFPorf_unt_24h3","fpool_eGFPorf_unt_24h1","fpool_eGFPorf_unt_24h2","fpool_eGFPorf_unt_24h3","fpool2_eGFPorf_TNF_24h1","fpool2_eGFPorf_TNF_24h2","fpool2_eGFPorf_TNF_24h3","fpool_eGFPorf_TNF_24h1","fpool_eGFPorf_TNF_24h2","fpool_eGFPorf_TNF_24h3"
"FAM83H",358.193888665703,366.149908722957,371.610688158539,299.457212174441,270.532390298127,309.206191037411,364.116253000511,368.742193407287,364.317499637481,297.585987631612,288.85837733147,305.768216908002
"FAM83H-AS1",10.8891457109048,10.232336646555,11.3691764162879,17.3722942792456,15.2785712734514,17.7861968295856,11.098821737089,11.6281049554451,11.8923155813987,16.1557978223984,15.6285574355312,16.2212369385442
"FAM84A",18.1199675918405,16.9252912727443,17.0990962688349,34.4768889710576,33.1793842015407,35.8748310141682,18.7420287308818,17.4363491889342,17.3515035530321,31.0226471331277,31.2571148710624,33.142268395576
"FAM84B",92.3592664287479,92.6781311019945,91.0259419613481,63.8956646848165,65.301844470855,62.5325235903326,103.208828515292,97.729517472687,98.9317632418079,77.9227963872707,74.7236076501306,79.1327641505857
"FAM86B1",6.383292313289,7.44779913290236,6.74534868717559,8.08734543088968,8.33498240224189,8.10820146968154,5.4472744721909,6.44715109917286,6.52283257643526,7.08921681418026,6.50613108476498,6.41011778934705
"FAM86B3P",2.91807648607497,2.81808615839549,2.53857208657146,1.98661272779694,2.54196895092449,2.23227571545406,2.91088729607701,2.89250562827755,3.22937880012119,1.62583278176448,1.4258117058102,1.58153561178213
"FAM86C1",4.88134118075041,5.73681825101939,5.51232795941231,5.39626010458318,4.91001371046994,6.13515777279633,5.54941086854448,5.39005064867785,5.52326294782632,4.81890977658121,5.13569070733576,4.98253697163221
"FAM86C2P",1.46976646541276,1.59356062528316,1.72260248731635,3.01514272162089,3.06374152506163,2.90915931949497,1.78738693618764,1.591458919976,1.78128433816208,2.37283703284546,2.72703792276319,2.6732150606229
"FAM86DP",9.58030258112114,10.8529865742969,9.7553698755389,8.42549227817426,8.06740672319721,8.45384416110668,8.80075281913343,10.106344966271,9.35494652416059,6.76697968626298,7.04600153647952,7.06792463672546
"FAM86EP",5.9863480854038,6.49166275773246,6.79974666045927,6.65022132993019,6.00707399455314,6.09195243636819,5.02170615405099,5.55268148721555,5.72830287164354,5.96138686646977,6.02163196143142,5.59835614790136
"FAM86FP",1.80234135904631,2.02969300693961,2.04899032701839,2.59245916251516,2.60886287068566,2.34748994592911,1.71929600528525,1.63792487384392,1.58905940958344,2.27030703759905,2.28406729571537,2.043399993984
"FAM86JP",1.93108002754961,1.74452952662578,1.66820451403267,2.78971149009783,2.28777205583204,2.59232018568859,1.56609141075488,1.90510410858441,1.96069427150215,1.87483419879147,1.86878233285803,2.05739588435375
"FAM89A",10.8033199319026,10.6684690282115,10.5532068170328,8.56638679787618,8.68283078499998,9.23154021681326,10.2306623680835,11.2215278591009,10.3801461432467,8.15845819317853,8.63792722743266,7.87968627817116
"FAM89B",16.3176262327942,16.0865751541742,16.4281879316696,13.4695160835027,12.3887539397688,14.3441716941435,16.4609825456519,17.006539115656,16.569788843479,12.8748379745133,13.1230048262919,13.0581657149799
"FAM8A1",14.0325148668605,14.0568821472346,12.9829829570369,16.4283009972428,15.9876468229198,15.6691353446066,14.809777471269,13.1266319676853,12.8021802433376,15.5113235665638,14.7841446777213,14.4437588615855
"FAM91A1",62.6099057821086,57.1165676746228,56.5920248727823,65.3891465936568,70.9075549468411,65.081638439593,62.6777018956466,55.3177180797499,54.9763295734917,72.2689995065401,69.5879169427948,67.5301710340601
"FAM92A1",11.2646334940394,9.54458942932758,10.009227084196,8.93271254910114,11.4522390631125,9.62038824466655,10.4349351607907,8.84014772337036,9.4574664860692,9.81358525929913,8.67945572371839,9.55919312254157
"FAM95C",6.7802365411742,6.50843708010387,6.14697098105518,6.26980612673503,6.22113453778889,5.84712219660871,6.68993396115945,6.34260270297006,6.83039246216109,5.80026830251113,6.04931762562191,5.90626573603593
"FAM96A",23.5806327808558,21.7395217933366,20.4536379546615,24.7974354675363,25.5267197808628,24.036568832857,22.6232117923178,20.2940053518108,20.7602922864934,22.834894655593,23.3943862409634,21.623650621269
"FAM96B",26.2412319299242,27.1744022416708,28.4320073696004,31.0672415942713,29.8882033492911,31.5398955925445,27.7130088772712,27.5659271321391,26.9627499819642,30.5392914412518,32.5583410880154,31.4347697704661
"FAM98A",50.5728402770493,46.8842310280678,47.3443694145577,55.892855965748,55.4416806980584,53.9634651987508,49.2467657751509,47.0003123373935,45.4291581207524,56.0546131154295,54.6930296083116,53.1423957339536
"FAM98B",31.487332671434,30.4118464593513,28.9034564713922,37.1257059414535,40.6046092950307,36.4509021665435,30.2834415188363,26.6714575201818,26.5270401438526,35.60720263486,34.5932374060164,34.7377998977279
"FAM98C",5.5894038575186,6.07230469844742,5.33100138180007,5.0581132572986,5.15083182161016,4.83899767995204,5.00468342132539,5.49459904488066,5.99741777165364,4.49667264866393,4.88651972962136,5.19247532717851
"FAN1",33.6651618136149,34.6725243416873,35.7938664206576,38.0556097714861,38.2365645354853,37.3582142315345,33.3815788748949,32.7933469422793,32.7166828440849,36.2223826063384,36.0052062797313,35.9134546887872
"FANCA",48.8026835851289,47.3706863768384,47.8883491473945,31.3490306336751,30.2895668678582,33.2681090496703,45.1272644555565,46.721516614186,46.6081376827015,31.7842985263867,31.2571148710624,32.6943999037439
"FANCB",9.97724680900634,8.70587331075749,10.244951635092,9.25676994441554,9.53907295794296,10.1820576182324,8.80075281913343,8.82853123490338,9.02175664795761,9.75499669058689,8.79019838048035,8.63546435813784
"FANCC",18.527640042101,17.5459412004862,18.0057291568961,19.2180124873406,19.8674941690677,19.5432138443301,16.6822780710846,16.4954136231089,17.0567586625449,18.9826962627637,18.6462948322945,17.9007437829146
"FANCD2",53.480188540749,54.1475126148847,56.2656370330803,51.7505570865118,54.2108325744529,53.5890189497069,54.2684719292019,46.9306134065916,49.4658816209039,48.408804898483,48.2284270198323,49.6854108126245
"FANCE",13.3673650795934,13.2517146734074,13.1280442191267,13.568142247294,12.4422690755778,13.4080560715338,13.1585723968862,14.2069653951143,13.3916700243121,11.7323608846248,11.8771499377199,12.0084739372484
"FANCF",11.6508494995493,12.7484850022653,11.9494214646471,12.0042130786028,10.6628908099306,11.5214230475049,11.2009581334425,11.3028432783697,11.8923155813987,10.6924137899826,10.6728235454336,10.6788643521218
"FANCG",24.7285525750103,26.2685888336151,26.7456701978065,22.1767974010808,20.9779332371032,22.33715893335,25.023417106627,26.1835650045687,25.4633955390508,21.8388889874851,22.8822014534394,22.0855150034709
"FANCI",79.1099117952825,76.5244586583346,76.737407645503,74.7022743459531,76.098523120308,74.0107413014093,76.2788653433982,69.2342712631897,69.2266042787884,71.8881738099106,74.1145230379398,70.315353217641
"FANCL",6.96261632155389,7.02844107361732,6.63655274060825,9.41175391608764,9.84678498884435,9.36115622609769,6.60482029753147,6.29613674910215,5.81800783831357,8.5539310319861,8.15342810409909,8.15960408556623
"FANCM",20.3407096235226,19.6930544640256,19.202484569137,19.90839563388,21.8475541939984,20.1912938907522,17.6525738364436,16.8322917886513,17.0183136768291,18.9973434049417,18.7570374890565,18.6285300821418
"FANK1",1.04063757040174,1.05678230939831,1.03356149238981,1.64846588051236,1.57869650636363,1.71381167831635,1.29372768714534,1.23134777749968,0.99956962860894,1.4793613599839,0.982841078762369,1.34360547549633
"FAP",2.27438314355843,2.04646732931101,2.15778627358574,1.2680506773172,1.25760569151001,1.12333874713172,1.92356879799241,1.76570624698068,2.15291920008079,1.61118563958642,1.1489550639053,1.30161780438707
"FAR1",90.0848832851895,80.3993271261284,75.8670400729642,90.9333230156132,102.387833586448,87.0155475662804,81.7942307464915,74.1712788616554,78.6968857600961,93.4194728116565,91.4319059890909,86.3126559102692
"FAR2",10.9106021556553,10.7523406400685,10.734533394645,11.2574721241827,13.311890032473,11.3918070382204,10.6562306862235,9.6649184045258,10.7774109956425,11.2343580505708,11.8079357772437,11.0427575017354
"FARP1",44.2968301875131,44.9216353106138,42.8112049742516,38.3373988108899,37.7281707453004,37.0269733189187,43.6462867084296,47.1745596643982,46.9285125636659,39.1957524684843,41.2101111475433,41.3438601522515
"FARP2",21.0916851897919,20.6659651615669,20.3811073236166,21.2609830230183,19.6935699776887,20.7961686007463,19.3888925744545,20.3172383287448,19.3890877959657,19.1877562532565,20.2935918516286,19.3843081621085
"FARS2",12.4661944000703,12.7820336470081,13.073646245843,12.6945962251422,12.1077994767719,13.076815158918,13.1926178623373,13.823621275704,12.0845405099773,12.552600846596,12.7215626955298,13.6180013297701
"FARSA",80.1720058104348,78.6044746323884,82.0684090273031,68.4606471231585,63.7900418842525,70.7415375116798,75.0532285871553,79.6077954642011,75.4675069599749,66.1464940761117,67.0962071656508,68.1879778814385
"FARSB",71.9005463590973,70.0327959006022,69.7925997229539,88.3126849491577,89.7448827515868,87.5916187186556,64.4140206336574,60.6148368206919,57.3342886973897,80.5299876949651,80.1915263277522,77.6212079906523
"FAS",15.3628144413947,13.5368781537212,15.4308917548022,18.9784918038474,19.3457215949306,19.4135978350457,15.780073236628,15.2524493571423,15.3651792910528,21.6484761391703,21.1380046094386,21.0078314449998
"FASN",2442.26909550912,2480.60356660526,2525.02699122383,2058.32803832521,1871.06307207181,2071.69588172947,2184.86774533032,2294.70951527839,2340.30006045925,1771.38143358785,1791.96845756151,1898.20662728817
"FASTK",31.1869424449263,31.6028233477208,30.6260589587085,25.6991603936285,23.9614020584514,26.8305139218769,30.1813051224827,33.3160889232933,31.5889632630902,25.588557385068,26.6612946154412,26.5921917025314
"FASTKD1",19.4395389439994,17.6969101018288,17.425484108537,20.1056479614627,22.2355389286132,20.8537757159838,18.0951648873092,17.6802954467407,16.9029787196819,21.6191818548142,21.4702325797244,20.2520533650332
"FASTKD2",45.2516419789126,43.6971097775015,42.4485518190271,50.5388642170754,53.0468783706085,51.6303770316311,41.9269907031444,38.7293725489051,38.9832155157486,52.6418289879419,52.284376823739,49.0975834170949
"FASTKD3",8.35728523033972,7.44779913290236,8.86686964523889,8.42549227817426,8.455391457812,8.52585305515359,7.54107059743928,7.17898987259248,6.9329124240697,8.93475672861562,8.19495660038483,8.4675136737008
"FASTKD5",22.4756258762025,21.5717785696226,21.6503933669023,23.3884902705172,20.8307666136286,22.5963909519189,20.9549839852094,20.3985537480136,19.5428677388286,25.2370259727946,24.1557420062019,22.8972766449166
"FAT1",1388.40362691867,1368.58341363792,1355.30737170498,1326.80369203289,1263.66628064037,1263.07920691915,1323.02381016609,1270.11199951399,1262.96904074263,1243.35195806884,1193.72278290133,1216.91467586932
"FAT2",621.764855981475,616.406024181899,635.350195295553,580.499510623843,518.454635716979,598.566730875496,551.894017696566,563.864350187118,563.385635673523,468.47419542302,449.559815125165,480.087031463281
"FAT3",1.97399291705072,2.23098487539643,2.61110271761636,2.01479163173732,1.87302975331278,2.10265970616964,3.08111462333298,3.49656302856042,3.67790363347136,2.7829570138311,2.3255957920011,2.77118629321117
"FAT4",5.95416341827798,5.55230070493397,5.29473606627762,8.49593953802522,8.12092185900614,6.79763959802786,6.16222924666596,6.42391812223891,6.4459426050038,7.77763249654901,7.18442985743197,8.50950134481006
"FAU",155.87034289038,157.84637351489,155.650734222353,165.536971197775,158.68575645745,166.931018179536,161.08611978232,164.930903254156,161.340790053674,160.884209683793,171.1666188577,164.367736502384
"FAXC",5.26755718626034,5.41810612596275,5.72991985254701,4.38181956272942,4.44175627214175,4.52215854614565,4.27270591412474,4.18193584811213,4.84406820018178,4.013316956788,4.2497494532401,4.22675889166552
"FAXDC2",4.2269196158586,4.26067788233604,4.35183786269393,4.33955120681885,4.46851384004621,4.0324980666267,4.88552429224622,4.44911508285262,5.16444308114619,4.58455550173228,4.42970627047828,4.35272190499331
"FBF1",10.2239959236377,10.9200838637825,10.8977273144961,8.76363912545885,8.76310348871338,9.05871887110069,9.87318498084601,10.7104023665538,11.277195809947,7.36751251556337,8.80404121257559,8.91538216553291
"FBL",121.861877960756,125.354511081485,124.970277290361,123.677209394337,124.222008996494,129.428786159908,110.273262596415,112.772870037424,107.146175189735,108.872207809508,115.656862155769,110.945422961035
"FBLIM1",189.117104031359,203.355110108503,194.454621831374,174.103357995651,157.040166031325,174.131907584226,200.068177723937,218.285434782986,217.406394222444,178.841605994093,178.572534028656,185.305588495535
"FBLN1",58.7262892822588,60.9075645305596,61.8686282812987,57.0481910273037,56.7260439574729,59.940203404644,57.9624049306563,63.5073424489694,64.1903111500279,51.0306433483555,53.1703180778347,55.5356929871815
"FBLN2",5.73959897077246,6.10585334319022,6.00190971896538,7.14335214888688,6.23451332174113,6.86964849207477,5.75368366125164,6.88857766091803,6.97135740978543,6.019975435182,5.27411902828821,6.11620409158223
"FBLN5",1.34102779690945,1.22452553311233,1.08795946567348,0.493130818956688,0.347848382758088,0.460856921900194,1.25968222169415,1.37074563910342,1.35838949528907,0.424767123163694,0.235328145619159,0.209938355546301
"FBN1",9.88069280762886,10.5678230939831,10.244951635092,18.4149137250397,16.8037526440061,16.6196527460257,9.14120747364536,12.5225745674024,12.0973555052159,15.5699121352761,16.016156734198,16.3332040615022
"FBN2",463.834694395042,461.847417851803,464.286701976159,396.040405430101,386.232113917048,396.855416871305,391.676057283252,392.8696399532,392.510489162349,309.625938501976,313.498618461005,318.39251002152
"FBRS",66.5471633938348,67.4495502554063,67.4534868717559,58.6684780038756,52.6455148520415,57.7223294679993,72.0402048947247,74.5894724464666,72.5969480265339,62.704415664268,63.2755855073632,64.3670998104959
"FBRSL1",51.18434895244,51.1784575551466,51.242890833221,38.6332773022639,34.8249746276656,39.0576241310414,45.8932874282084,49.3119935423222,48.799501868498,37.1158582792,34.5793945739211,38.2927560516453
"FBXL12",11.715218833801,11.691702692867,11.2059824964369,11.1870248643317,10.9304664889753,11.5070212686955,11.7627083133872,11.2912267899027,11.2387508242313,11.9374208751176,11.2957509897196,11.9244985950299
"FBXL13",1.05136579277701,1.35872011208354,1.05169415015103,0.845367118211465,1.07030271617873,1.12333874713172,1.10647762716378,1.06871693896199,1.1277195809947,0.966711383751854,0.927469750381391,1.10567533921052
"FBXL14",9.61248724824697,9.41039485035636,9.66470658673277,7.4251411882907,7.34495238977656,7.69054988420949,9.54975305905968,9.78108328919559,10.0469562670437,8.15845819317853,7.30901534628917,7.82370271669215
"FBXL15",6.17945608815876,6.67618030381788,6.25576692762253,5.46670736443414,5.52543777227271,6.30797911850891,5.68559273034925,7.05120849945573,7.12513735264834,5.59520831201831,5.75861815162177,5.15048765606925
"FBXL16",1.14791979415449,1.17420256599812,1.16049009671838,1.77527094824408,2.02019637678736,1.77141879355387,1.22563675624295,1.64954136231089,1.97350926674073,1.80159848790118,2.14563897476292,1.79147396732843
"FBXL17",12.9811490740835,12.6310647456655,12.6565951173349,12.4268966377085,12.4288902916255,12.1406995363082,13.4139133877701,12.5574240328034,13.5582649624136,12.0985394390762,12.333963396863,12.6102972231478
"FBXL18",116.208104768986,122.033195251947,121.760796866624,96.963608458855,88.6344436835514,102.497459786365,114.767264035972,120.776630591172,125.458803385661,98.3848540100183,96.2076830619502,102.687847642881
"FBXL19",71.2997659060819,72.5153956115696,72.0047839698234,56.0901082933307,51.989954438382,59.1049002336999,69.4187040549828,71.0580599525052,70.7900336978946,56.7723230821544,54.1393163245018,56.5154053130642
"FBXL19-AS1",6.70513898454727,5.92133579710481,6.63655274060825,5.6921385959572,5.53881655622495,5.87592575422747,6.55375209935468,6.49361705304077,6.79194747644536,6.43009541616764,6.47844542057449,6.04622463973347
"FBXL2",9.2906405769887,9.29297459375655,8.79433901419399,10.6516256894645,10.4889666185516,9.86521848442603,9.71998038631564,9.68815138145976,9.80347135751075,11.2490051927489,10.9496801873385,10.8188232558194
"FBXL20",26.895653494816,28.0298926826123,27.3621805616881,28.5452296916071,28.6974915775423,28.5011202637651,26.5724857846562,28.9482892597095,28.5646243867862,27.2143901668325,27.6995070225845,29.1114519690871
"FBXL3",28.8911028566173,26.7047212152715,26.5280783046718,27.6998625733957,29.9417184851001,26.6288890185456,29.9259641315988,25.7886043966915,25.6812504581066,28.59122153157,28.7792479260136,29.0274766268685
"FBXL4",18.1950651484675,18.6027235098845,18.7491681251064,21.1764463111972,23.2121901571263,20.5801419186055,17.4993692419133,16.5534960654438,16.5313438577632,20.7550004663088,20.1551635306762,21.1058026775881
"FBXL5",43.4707570646169,41.6170938034477,41.1973984335026,47.3123797159016,50.8928941542988,43.1909346493338,42.4036272194611,41.2153010808384,41.5333995682253,48.5845706046197,48.8651972962136,47.3480971208757
"FBXL6",17.1758840228163,17.579489845229,19.6014030398839,16.4564799011832,14.7701774832665,15.8419566903192,20.1549155471063,22.7915503722111,20.7218473007776,17.0932149217942,17.6357680893417,18.7544930954695
"FBXL7",6.60858498316979,6.35746817876125,6.6728180561307,4.64951915016306,4.53540775980739,5.19904215018656,7.4559569338113,6.28452026063517,7.08669236693261,4.39414265341752,4.6511915840022,4.38071368573281
"FBXL8",1.41612535353638,1.61033494765456,1.72260248731635,1.16942451352586,1.27098447546225,1.2961600928443,1.34479588532213,1.27781373136759,1.83254431911639,1.01065281028603,1.07974090342908,1.35760136586608
"FBXO10",6.13654319865766,6.05553037607602,6.6728180561307,6.76293694569172,6.10072548221878,6.63922003112467,6.51970663390349,7.38808666499809,6.43312760976523,6.44474255834569,6.31233143543156,7.13790408857423
"FBXO11",59.3592544024001,56.2946258784242,56.6101575305436,66.3049609717192,66.4390411067949,62.8781662817577,62.3883154393114,57.2576716537352,58.9361631022117,65.6924326685919,66.9854645088888,67.6841258281274
"FBXO16",1.43758179828693,1.47614036868335,1.55940856746533,1.47939245687006,1.20409055570108,1.62740100546006,2.14486432342517,1.64954136231089,1.60187440482202,1.61118563958642,1.73035401190558,1.49756026956361
"FBXO17",9.419379245492,10.2491109689264,10.0817577152409,9.42584336805783,9.43204268632509,9.07312064991007,8.85182101731022,9.16540940044574,9.91880631465794,7.74833821219289,8.07037111152762,7.97765751075943
"FBXO18",57.1706970378438,62.0817670965578,62.3944753563742,59.1052510149516,55.7761502968643,60.3866585477348,58.6262915069546,59.2324746931215,60.0382526927293,58.7057458496581,57.5723386841225,57.6770642137537
"FBXO2",18.2701627050944,19.4078909837118,19.8189949330186,15.9915279861669,17.0445707551463,16.8788847645946,21.8061206214892,22.814783349145,22.9644714675285,15.5259707087419,16.4591273612459,17.2569328259059
"FBXO21",37.7097016490939,35.6118863944858,37.7340608011086,38.6332773022639,39.5744429307087,39.7777130715105,37.977716710806,35.8252504321606,34.9464920155972,37.1890939900903,37.6663461311607,35.9554423598965
"FBXO22",36.0682836256767,32.5254110781479,33.3822229384147,39.8308807197302,41.2334121407857,38.1071067296223,33.6539425985044,30.3190348988129,29.2566341296693,36.6617968716802,37.4448608176368,34.2059560636773
"FBXO22-AS1",5.35338296526254,5.43488044833416,5.78431782583068,5.73440695186777,6.50208900078581,6.26477378208076,5.75368366125164,4.97185706386664,5.83082283355215,5.96138686646977,5.75861815162177,5.5843602575316
"FBXO25",9.52666146924476,9.56136375169898,9.44711469359808,10.6234467855241,10.2882848592681,9.54837935061964,11.7967537788384,11.3493092322376,10.9696359242212,11.3075937614611,11.6971931204817,11.4206465417188
"FBXO27",15.0195113253859,15.6001198054036,14.9957079685328,13.8921996426084,13.3654051682819,15.0498588558032,15.0310729967018,18.7606288741697,18.9405629626155,15.3209107182491,13.9812604161971,15.0175903667454
"FBXO28",46.6570391100737,45.2403474356704,43.5909092579842,47.7773316309179,50.1436822529737,46.4025313238258,46.4380148754274,43.1087887009558,42.7636391111286,50.2543448129184,48.325326844499,45.9065204127911
"FBXO3",19.0747793832401,18.8878869901983,18.7129028095839,26.2768279244064,25.0718411264868,23.6765243626225,20.4613247361671,18.4818331509622,17.9025483482909,26.2476787830806,26.4398093019173,24.688750612245
"FBXO30",22.1966920944453,20.7330624510525,21.2696075539166,21.8104716498558,24.737371527681,22.2075429240656,22.6232117923178,19.7131809284619,19.6197577102601,21.8535361296631,22.010103031439,22.4773999338239
"FBXO31",36.2721198508069,37.0209294736836,36.2471828646882,30.7854525548675,30.396597139476,32.4616094363449,34.726374760217,36.5222397401792,36.433031463272,32.3994784978652,31.575500009253,31.9946053852563
"FBXO32",1.2766584626578,1.0232336646555,1.3236840165694,1.83162875612484,1.83289340145608,1.69940989950697,1.25968222169415,1.591458919976,1.92224928578642,1.81624563007924,2.14563897476292,2.42128903396734
"FBXO33",11.3611874954169,10.8697608966683,10.2630842928532,12.7368645810527,13.7266323349923,12.5727529005897,13.124526931435,11.3609257207046,10.944005933744,13.2703108133209,13.9120462557209,13.4080629742238
"FBXO34",22.7223749908338,22.6285608790209,21.9586485488431,25.1637612187613,24.9514320709167,24.2237919573789,22.5210753959643,21.6996004563151,22.6953565675184,26.3062673517929,27.2842220597272,25.0666396522283
"FBXO36",1.69505913529355,1.17420256599812,1.66820451403267,2.31067012311134,2.74265071020801,1.98744547569459,1.4980004798525,1.39397861603738,1.47372445243626,1.66977420829866,1.73035401190558,1.79147396732843
"FBXO38",19.3537131649972,20.6491908391955,20.3811073236166,22.5431231523057,23.7473415152157,21.9915162419249,21.0230749161118,19.8525787900656,19.4916077578743,23.8894888924132,23.8927281963922,24.3808410241104
"FBXO4",2.47821936868867,2.9187320926239,2.59297005985513,2.98696381768051,3.07712030901386,2.64992730092612,2.9789782269794,2.68340883587195,2.69114900010099,2.8854870090775,2.56092393762026,3.00911642949698
"FBXO41",20.4372636249001,21.7730704380794,21.3602708427227,19.3025491991618,18.8507065886979,18.7943213462423,19.0143924544914,20.6076505404192,20.4014724198132,17.4447463340676,17.483496936294,18.3486122747467
"FBXO42",25.1362250252708,26.2350401888723,26.2016904649697,26.6431536756313,27.025143583513,26.945728152352,24.8361670466454,24.1855289882485,24.9764257199849,27.4340972995034,27.048893914108,28.0197725202463
"FBXO44",18.2057933708427,18.3846573190563,18.5678415474941,18.2740192053378,16.0277831747765,17.3685452441136,17.7887556982484,18.7257794087687,18.5176681197425,16.6830949408085,16.0853708946743,17.4108876199732
"FBXO45",39.1043705578797,36.9706065065694,39.5835918927536,37.60474730844,38.7048219738135,36.1484648115465,37.8245121162756,38.7409890373721,37.0353362394851,36.9840339995975,36.5173910672554,36.9071629050397
"FBXO46",19.6004622796286,19.6427314969114,20.3811073236166,18.5980766006522,17.4325554897611,18.103035963392,19.8144608925944,19.678331463061,18.9790079483313,19.1145205423662,19.6429787431521,19.9581396672683
"FBXO48",3.55104160621623,4.04261169150781,3.49960294791637,3.36737902087567,3.29118085224961,3.5716411447265,3.83011486325923,4.07738745190932,4.33146839063874,3.26631270570702,3.59913634476361,3.87686163242169
"FBXO5",17.7337515863306,16.0027035423172,16.9721676645063,15.9774385341967,14.6899047795531,15.0498588558032,16.1715960893167,14.880721726199,15.7368141529715,14.5739064671681,14.6872448530546,13.6180013297701
"FBXO6",7.45611455081656,8.42070983044366,8.08716536150622,8.91862309713095,7.3984675255855,8.64106728562864,7.42191146836011,8.4451871154931,8.58604680984602,8.6271667428764,8.87325537305181,9.25128353440699
"FBXO7",57.2994357063472,57.0159217403944,57.2991985254701,59.3447716984448,59.6559976430122,59.5657571556001,58.0985867924611,57.8384960770841,55.963084206862,57.5046801910573,58.4998084345038,58.7547477722247
"FBXO8",7.35956054943908,7.14586133021713,7.18053247344499,8.46776063408484,8.52228537757317,8.65546906443802,7.9496161828536,7.0628249879227,7.99655702887152,8.52463674762999,9.0255265260995,8.98536161738168
"FBXO9",27.7753677295886,28.6840912550969,26.709404882284,25.656892037718,27.2392041267488,26.7008979125925,28.2236908590391,26.9851027087902,25.8606603914467,26.4234444892173,26.7166659438222,26.5082163603129
"FBXW11",49.4678333723959,48.2261768177799,49.0851045596353,56.0901082933307,54.7192263646378,52.9265371244754,50.6596525913754,46.4543373794455,45.8904979493412,53.1105375376398,56.3264837955504,52.3586258732474
"FBXW2",95.320255804324,92.4097419440521,94.8700654067277,97.5271865376626,95.8857445856623,98.0041047978381,92.5866432945197,86.6822369405908,89.948451579566,93.5220028069029,90.6982358880429,92.5968106862884
"FBXW4",12.7558564042027,12.8491309364937,13.0555135880818,14.4275988174757,14.3019200449383,14.5746001550936,13.4139133877701,13.788771810303,13.3275950481192,13.6364893677724,14.3411740506734,13.3100917416355
"FBXW4P1",2.97171759795135,3.06970099396651,3.31827637030412,2.15568615143923,2.5821053027812,2.34748994592911,2.57043264156508,3.03190348988129,3.13967383345116,2.40213131720158,2.50555260923928,2.29532602063956
"FBXW5",69.046839207274,73.3708860525111,71.5514675257927,55.6251563783144,53.0067420187518,58.428016629659,74.5425466053874,78.1557344058289,77.6460561505329,58.9254529823289,58.6382367554563,60.8681272180575
"FBXW7",32.5279702418357,30.3615234922371,29.6287627818412,35.2095404735075,35.4002623376116,32.5048147727731,31.6112146714328,29.4013323099216,29.1797441582379,34.5672555402178,33.2920111890634,32.9463259303995
"FBXW8",15.3091733295183,16.4388359239737,16.464453247192,15.2025186758362,15.6397984401617,14.9058410677094,15.3204594530369,15.2756823340762,15.8777791005958,13.4900179459918,13.01226216953,12.9042109209126
"FBXW9",8.30364411846334,8.18586931724404,9.13885951165726,8.12961378680025,7.29143725396762,8.38183526705978,8.06877531193278,8.63105093096475,8.39382188126738,7.20639395160473,7.43360083514637,7.33384655375078
"FCAR",4.50585339761577,4.9316507771921,4.40623583597761,3.18421614526318,3.06374152506163,4.14771229710175,4.73231969771585,5.33196820634296,5.63859790497351,3.74966839758295,3.44686519171592,3.20505889467353
"FCF1",34.0299213743743,31.2505625779214,34.2525905109535,34.8432147222825,36.7247619488828,34.9531171703678,30.7430553024274,30.8766263452279,31.1276234345015,38.2876296534447,33.9010958012541,34.6678204458792
"FCGBP",1.05136579277701,1.27484850022653,1.26928604328573,2.93060600979974,2.78278706206471,2.77954331021055,0.834113903554232,3.90314012490465,3.89575855252715,2.12383561581847,2.76856641904893,2.37930136285808
"FCGRT",6.21164075528459,6.32391953401845,6.74534868717559,5.24127613291108,5.76625588341293,4.23412296995803,6.02604738486119,6.54008300690869,6.84320745739966,4.37949551123946,5.20490486781198,4.99653286200196
"FCHO1",4.25910428298443,4.12648330336482,4.04358268075311,3.60689970436892,3.01022638925269,3.51403402948898,3.77904666508244,4.29810073278191,4.71591824779602,2.51930845462604,3.15616571771578,3.73690272872416
"FCHO2",18.6671069329796,16.9923885622299,16.7908410868941,22.8108227397394,25.4598258611016,21.1994184074089,19.6953017635152,16.7974423232504,17.6078034578036,24.328903157755,21.8163033821056,23.723034176732
"FCHSD1",13.5497448599731,14.3084969828057,14.2522690003226,14.9489085403727,14.4490866684129,15.0210552981844,15.950300563884,16.4954136231089,16.1725239910831,16.302269244179,16.8190409957222,16.6551095400065
"FCHSD2",22.2074203168206,21.8233934051936,21.7229239979472,26.9390321670053,26.1822801945223,24.0653723904758,23.1168710413601,23.5001561686968,22.6569115818026,26.3502087783271,25.5261823836311,26.7601423869685
"FCMR",2.75715315044584,1.9290470727112,2.77429663746738,1.59210807263159,2.03357516073959,1.84342768760078,2.91088729607701,2.99705402448036,2.88337392867963,2.43142560155769,2.27022446362012,1.95942465176547
"FDFT1",298.662982705298,300.193273158605,303.975874709171,355.970004026878,366.297725828219,347.86056536179,286.084046186376,282.96604256712,286.786778444096,344.456842601399,360.813418562552,352.696437317786
"FDPS",259.494242813167,268.741418712227,267.638028555677,287.241657316286,280.660129749969,284.046283457423,284.807341231956,283.825662713677,281.519815401041,306.022741526174,318.592780672055,320.225971659958
