"","fpool2_eGFPorf_IL17_24h1","fpool2_eGFPorf_IL17_24h2","fpool2_eGFPorf_IL17_24h3","fpool_eGFPorf_IL17_24h1","fpool_eGFPorf_IL17_24h2","fpool_eGFPorf_IL17_24h3","fpool2_TNFAIP3orf_IL17_24h1","fpool2_TNFAIP3orf_IL17_24h2","fpool2_TNFAIP3orf_IL17_24h3","fpool_TNFAIP3orf_IL17_24h1","fpool_TNFAIP3orf_IL17_24h2","fpool_TNFAIP3orf_IL17_24h3"
"PIK3C3",21.8437839560025,21.9102330461485,21.7154269478192,24.376180119966,26.3296710593287,26.0323450911167,22.8027699492568,22.7572290968114,22.1219150806644,29.3667099551144,27.6453117512113,28.5970629476488
"PIK3CA",23.4384214254148,24.4308793257939,22.9440811107918,23.7671660106267,25.669553950149,26.6064769039214,23.6147871930893,24.2678802788267,24.1076359447299,27.1016186595237,27.0677786322463,26.2944766668108
"PIK3CB",35.0270368281273,33.6931357734849,35.327258461201,34.6044940075879,35.1812413869663,36.0796518151983,32.6464075581656,34.2414267923471,33.1992835372285,34.9797651393632,34.2052162345495,34.9093253382219
"PIK3CD",52.8292396116535,52.441374670019,55.4550985692241,34.807498710701,33.8310018454623,34.765192138514,53.0131257759247,50.9885382832911,53.7621615758579,27.2009647689794,28.9856244612621,28.9411275643258
"PIK3IP1",4.68768428508297,4.38502962257838,4.1967512982435,4.88772862110786,4.7858490415532,5.5751220769716,5.07096482883181,5.1816959899235,4.95609670204795,6.40782405989471,5.87340285136101,6.56369422583703
"PIK3R1",35.0682774523362,35.9154807182611,35.38247887302,40.9288712968808,42.2775003106486,41.4885778410949,38.6122485332618,38.7084060940053,37.4825326737666,48.0537131437375,46.1263715580912,49.3997390021162
"PIK3R2",71.7999267477664,68.8777782213162,69.9642617746647,63.5248563280088,65.1265538852114,65.8589624214613,70.9935076036454,71.5203995098218,71.4203074414327,72.0557331882424,72.1262587628173,70.7317452360865
"PIK3R3",9.38911544490225,10.321226186477,10.5470986574277,11.6337310630203,11.5220440875011,9.01991295379958,10.5893677307958,9.27507338635209,9.60038599568891,7.65958503903693,8.21622588112468,8.19138452780871
"PIK3R4",45.0897491351089,44.5662194294701,45.970992839312,46.5193085056879,47.4984265377976,47.154352309562,43.6500698011209,44.3124346724492,43.2755861036439,42.8777808410939,47.0743976212979,44.4240353147881
"PIKFYVE",54.78129582421,55.8270948207853,53.4257484348761,58.5434332285411,57.6102204375056,60.0269919019192,53.8914301417028,58.0220002382656,56.1253335132583,61.1177265371663,61.185820056386,59.5364119395984
"PILRB",3.67041555459575,4.04198308747871,4.43143804847422,3.38861696734954,3.27058022275422,3.73185678323031,4.29209114597203,5.00301681785717,4.82480937219238,3.86456365782797,4.4241216282979,4.73750510655173
"PIM1",31.3841150230041,29.8897937539016,25.9812037608364,35.6507490159401,34.7761695245151,40.3856404112333,25.570257290482,28.7186160193879,27.6359829345985,50.2194583298725,44.0232792569545,43.8814718807976
"PIM2",11.5198810290309,11.3801959252629,11.0302772608439,10.3220083659818,8.55151709619224,9.03502168571549,9.99278363328622,10.0547643190052,9.99424798525564,9.29879584505651,9.12066453912646,9.77937506631767
"PIM3",29.143374440985,26.6383092038265,27.3893242622207,21.8151977114622,19.9235345679707,21.333529465268,26.4154180952873,26.6231966378828,25.4861529082135,22.7601936763082,21.564868725127,20.8159093089549
"PIN1",32.7725493713718,30.7846977585095,31.1443122659123,28.1551907471485,28.5650676335965,28.1777850231762,32.1326823630879,30.6515997899236,30.3437841128697,29.4660560645701,29.3997048107087,28.3720976213601
"PIN4",6.25482800502273,6.78635536827607,6.58503410941497,8.02649364616434,8.05642926430742,8.73284704739725,6.6949993164969,6.91975702729596,6.794119320026,8.39474624900935,8.71748104098109,8.03258547395782
"PIN4P1",2.37820932938227,2.65488188033657,2.23642667866923,2.45167218375059,2.31040988212913,2.25120105547092,3.01606404852088,2.69643114209185,2.74062301073513,1.70875308263859,2.21206081414895,2.11732071801195
"PINK1",40.6082679710706,38.7940885997496,39.0408311560284,39.1330604616495,37.2216033607946,40.264770555906,39.540268240499,38.2860735054849,38.8446387210182,44.3977763157666,43.7835485283275,42.7037122314034
"PINK1-AS",11.6023622774488,12.4540807307923,12.7006947183685,10.9622539681077,11.0419589171886,10.0019805283339,12.5448378281885,12.9136310720664,12.1768998441046,8.96101907290702,8.70658418967986,8.7207147073117
"PINLYP",2.11701870939231,2.01353401036763,2.44350322299046,1.9675840455578,2.01035665068379,2.13033120014362,1.95547009739266,1.85176596505103,1.73955712058637,2.87110256327065,2.72421282530659,3.0304152776546
"PINX1",24.9093370222004,23.4763150542122,23.0683270373845,23.3299251116139,23.0740934981468,22.3911406993819,24.0290817052488,23.0333696354593,23.8778831174827,19.3824259548133,19.9630315838467,20.035147294188
"PIP4K2A",19.4930683760928,18.5394279621256,17.4910654436662,20.4566277752437,19.2184094740741,18.4024354735811,18.0632407301525,17.4293410570154,17.3463384571678,17.107400048277,16.8792226655996,17.2032308338471
"PIP4K2B",72.6109923572089,67.1625455458179,68.8736586412395,64.1338704373482,65.6066390555239,64.4085241575337,69.4026166769531,69.4574672505106,71.4531292738966,64.5551019243346,65.4355920638643,64.7238476987277
"PIP4K2C",50.2310802864902,48.7871833178704,50.5680921232432,54.6551123766054,53.4544831819876,52.8050180461131,49.4501929713534,50.3550394005105,51.8420843767201,49.1167165149139,49.5915702718812,47.3882843200048
"PIP5K1A",83.526010897842,82.9128560269158,84.211128023965,92.4764501412164,90.886123804794,89.0206484485547,84.7812289683123,83.6543396492352,86.452706709896,75.9004276241792,77.1823977665863,75.5883496330264
"PIP5K1C",51.8532115053752,51.6956213328458,52.500806536908,44.1457150539039,41.3773406163126,42.7123851262838,51.273088824855,50.1763602284442,53.5980524135384,39.4602746758167,40.8522955282976,41.6053521089347
"PIP5KL1",1.44342184731294,1.14846013924672,1.47714601615807,0.890097544419003,0.930165017480559,1.46554699584348,1.25945531696476,1.36445913214286,1.3292842147877,1.61934158412843,1.54735288477414,1.85265562826045
"PIR",2.66689369884486,2.56539147987579,2.83004610572341,2.82645009719017,2.77549239086941,2.49294076612551,2.60176953636142,2.53399553112246,2.78985575943097,3.15920628069228,3.09470576954829,2.89808273277885
"PISD",30.2981119188354,29.3379362843935,31.4066092220525,28.3738111966549,28.98514215762,30.3081162233199,31.088660192446,31.090175939541,32.8382433801257,25.0352195828445,25.7928470300028,25.4078486161433
"PITHD1",26.6414432389759,28.3684569460683,26.6162384967548,26.5936161078169,26.9297775222194,25.5337569378916,26.9457150708514,26.1196462438777,25.8964258140121,22.9191474514374,22.2077829518993,21.3584727429455
"PITPNA",61.7372144407848,59.4067108392167,59.085840646323,60.8545636947518,59.1554945794491,58.2139440720097,60.9344368484137,60.0686889364799,57.2576867332626,56.398786338019,56.9578417515102,55.9369667189781
"PITPNA-AS1",2.10327183465599,1.90912854316338,1.93271441366477,2.45167218375059,2.22039391269553,2.67424554911646,1.49146024377406,1.64059967079083,1.69032437189053,2.83136411948836,2.77869708181272,2.50108509815161
"PITPNB",76.8312829012572,79.4525605424321,74.2990641024557,81.6391221442552,84.3749686824301,79.7741045160164,76.5616258470686,76.5559034498729,76.7702661330474,69.0753499045704,69.031552993269,70.4141471283848
"PITPNC1",40.3058367268717,37.0341107240208,37.6465157575988,65.5392876127466,63.5962824048402,65.8287449576294,38.6785356552074,39.7317504431125,38.6312968100029,75.2149394689347,70.2411034877051,70.3479808559469
"PITPNM1",49.8599146686097,48.3695614490534,48.0417582825243,41.7877373485132,38.4968295944373,42.3648842922178,47.2627179471514,48.1134279691329,48.0347518109085,47.9941054780641,49.0358308555186,47.85144822707
"PITPNM2",15.5202215772982,16.2574227503756,15.08897752954,13.3202316734984,13.8024486464857,14.277751660537,17.5826590960476,16.8933035408164,17.8222550278943,14.4349897039179,15.3972508886328,15.2050094062233
"PITPNM3",25.1842745169267,24.5203697262546,23.6895566703482,22.5803692847347,22.7590376051292,24.1739710654595,26.2165567294508,27.5328360593114,25.929247646476,35.4069534100229,33.0501499966195,33.8771314881911
"PITRM1",99.0324856004038,96.1276051616248,97.8505697432563,89.1190646666535,87.6455489051843,86.1802068483632,93.9951389187387,98.0948654644138,96.1515582029766,87.1563418255136,90.0297854507322,88.1864079051975
"PITRM1-AS1",2.88684369462587,2.98301334869278,3.32702981209435,2.90452882915675,2.88051102187528,3.39946468108024,3.66236348748964,3.86596754107145,4.21760547161034,3.09959861501884,2.84407818962008,2.89808273277885
"PITX1",1.0997499789051,0.790498537403586,0.676450044782669,1.20241247228532,1.00517832534189,1.02739377028203,0.662871219455139,0.730960249362249,0.590792984350087,1.32130325576123,1.08968513012264,1.38949172119534
"PITX2",18.7232433908592,19.4790771669638,19.6446615046069,21.2061836021229,20.1785798146992,19.3996117800313,18.2455303155027,17.7379687178572,18.0191860226777,16.7894924980187,17.042675435118,19.7440156954614
"PIWIL2",1.402181223104,1.28269573993789,1.43573070729383,1.04625500835216,1.65029277294938,1.2389160171048,1.5411755852332,1.39694625433674,1.49339337710716,1.06300337117633,1.29672530484594,1.00572734105567
"PJA1",22.173708949674,21.671591978253,22.4885127132851,19.8319979195111,21.1087448321798,21.4543993205953,20.3004310958136,21.5064748923471,22.6962971487825,23.1575781141311,21.7828057511515,22.1789345211751
"PJA2",56.6096301641398,57.5572425630272,55.7312006283191,59.0743686059138,64.7514873459047,65.7532012980499,54.0074326051075,57.3072835500003,56.7817701625361,75.254677912717,67.5495812163022,69.5936853501551
"PKD1",177.05974660372,173.342905692537,183.24893662133,132.218524712205,128.152735150305,150.180795244167,188.520574813042,192.583660365307,189.053754992028,140.674090989316,151.063049588901,147.114090138367
"PKD1P1",148.988628392168,145.123599413904,154.617153093182,118.336126168547,115.370467490734,132.715101149373,166.264673619835,167.698524764797,163.830176743525,133.1933289473,140.700144001435,139.95489946059
"PKD1P6",40.3883179752896,41.2550746124211,44.6042876467919,32.4651367517036,31.4305759938995,36.7142185556666,43.4843519962571,43.0129497846941,45.6715798735081,37.8906061464162,38.9126559966793,38.8396019210316
"PKD2",29.0333994430945,28.9948897492938,29.8604376911207,24.3605643735727,23.3591440680198,23.0408161717661,32.2652566069789,32.8444805380104,31.508959165338,29.0686716267472,29.1163866768768,29.960088159869
"PKI55",7.82197172496249,7.6812593728839,7.31670456601663,9.6661470174625,9.37666348266693,8.46088987291083,6.76128643844242,6.9360005883929,7.23721405828856,6.52703939124159,6.78873836066402,6.8945255880264
"PKIA",4.9213811556003,5.41416922787739,5.24593912280438,4.96580735307444,6.18109656777404,6.30034120893539,4.45780895083581,4.8080940846939,4.08631814175477,5.13619385886134,4.78371772123837,5.67706617516953
"PKIB",2.54317182621803,2.3118353452369,2.31925729639772,6.91777565223892,7.30629618569407,7.82632313244252,2.27033392663385,2.19288074808675,1.95289903160168,11.9016639127967,10.2103496692491,11.4864648952148
"PKIG",7.64326235339041,7.99447577449665,7.30289946306188,7.1988590873186,6.70618972280339,6.28523247701947,7.40758587741118,7.69944795994902,7.05669397973715,7.38141593256089,7.32268407442411,6.60339398929975
"PKM",2059.43305112189,1985.64283555735,2015.06185278984,2063.16802923128,2007.73118490864,1990.18260289162,2005.51687446152,1984.10225730779,2021.03715579672,1948.05799109556,1985.17747320612,1953.17542934807
"PKMYT1",91.3617294975408,86.1195953767605,90.2715682210995,68.1627330068236,61.7209497083068,58.4405750507484,90.7967852848677,87.8614219733423,92.344225637165,49.2856049009886,55.4649731232422,55.4473363029378
"PKN1",7.10713423867418,6.15992256505059,6.7092800360077,6.18383557175307,6.1060832599127,7.23708258772194,7.27501163352015,7.39082029910718,7.22080314205662,8.13644636442445,7.4425494387376,6.55046097134946
"PKN2",62.9056987933714,66.5957730095663,61.6673948988609,66.1483017220859,72.5828766866281,73.0356100815196,62.8236198238608,67.5732141632657,64.9051736973498,71.9265832459499,68.4213293204003,70.0303827482451
"PKN3",13.5269247405327,12.7822121991486,13.004406983373,9.55683679270929,8.59652508090904,10.0170892602498,14.6163103889858,13.3197200994899,13.4077185615006,10.0836301097568,10.1776591153454,10.5733703355722
"PKNOX1",20.1116777392269,20.3739811715717,21.7430371537287,22.2836701032617,22.2939550963889,22.0285311334,20.2175721933817,20.7917582040817,19.9228523055835,21.1706559250165,20.605945810619,21.1599739256319
"PKP1",560.116411131101,529.067247524151,486.119090345554,659.421738696941,618.694760578722,657.30538200176,504.958723200439,516.090423171942,500.12267216858,752.626256014734,678.252715542232,709.725904677604
"PKP2",127.763453799299,125.883163314835,128.856830979621,121.068881787378,116.210616538781,116.518540535515,125.216373355076,126.50485382296,127.135368048892,101.452246976193,102.332330569817,100.50656783313
"PKP3",249.217092094631,238.685813095653,236.619464644387,210.531492874684,196.459853288837,198.9215644049,240.108527467138,245.375233930359,243.423120468468,218.332944750862,212.771918507746,216.826874778911
"PKP4",85.7804983545974,86.0151899095563,83.5898983910013,89.5719213120597,90.8711211432217,89.4436929422002,84.3835062366392,84.7913889260209,86.6332267884475,89.3022177897575,89.29969641355,86.4793180763004
"PLA2G12A",21.0877058455052,22.506835715887,22.6955892576063,21.3467253196628,21.5438220177755,22.3458145036341,22.0901833883425,23.1795616853318,22.236791494288,23.1575781141311,21.2270663347889,22.1789345211751
"PLA2G15",8.88048107965864,8.39718257657017,8.49013831717024,7.21447483371192,6.81120835380926,6.73849443449684,8.91561790167162,8.91771504221944,8.81266201655546,6.56677783502388,6.97398483278487,7.41062251304181
"PLA2G3",3.83537805143152,3.04267361566663,2.77482569390442,2.93576032194338,2.83550303715848,2.76489794061193,2.70120021927969,2.42029060344389,2.8719103405907,4.48050953645351,4.06452553535743,4.16847516358602
"PLA2G4A",18.8469652634861,18.5095978286387,17.173548075707,20.8782529278633,21.4238007251974,20.306135694986,19.7204187787904,18.5339032116072,18.5607462583319,22.0647709101181,20.649533215824,21.8613364134733
"PLA2G4B",15.3964997046713,14.4228695409296,10.5470986574277,18.8950531359122,18.4382710723162,22.6782066057842,11.3185260721965,14.5217436206633,14.1462097919382,29.2077561799852,25.3351792753513,29.6689565611424
"PLA2G4D",9.58157169121064,8.29277710936592,4.45904825438372,15.1004267623364,15.4827467425796,21.0313548269498,5.89955385315074,8.78776655344393,7.25362497452051,18.4982455806573,16.8356352603947,17.8119605402755
"PLA2G4E",24.235740160121,20.7916030403887,11.2373538051652,24.376180119966,21.6038326640646,27.3770222316329,12.4619789257566,15.9674205582909,14.8026464412161,37.0362296050969,32.3636483646423,38.204405705628
"PLA2G4E-AS1",2.24074058201913,2.22234494477612,1.39431539842958,2.13935725588427,2.13037794326193,2.76489794061193,1.34231421939666,1.44567693762756,1.2964623823238,3.67580604986208,3.04022151304215,3.93027658280967
"PLA2G4F",7.57452797970884,5.89145136366824,3.94825944505803,6.91777565223892,6.45114447607484,8.24936762608806,4.59038319472684,5.34413160089289,5.05456219943963,12.0506830769803,9.26232360604241,11.2350330599509
"PLA2G6",2.48818432727278,2.19251481128919,2.09837564912175,2.52975091571717,2.05536463540059,2.52315822995734,2.53548241441591,2.77764894757655,2.42881560232814,3.39763694338603,2.93125300002989,3.01718202316702
"PLA2G7",2.7081343230538,2.86369281474507,2.31925729639772,1.43664866818506,1.33523687993177,1.52598192350713,2.94977692657537,2.90759743635206,2.8719103405907,2.04652985478808,1.75439305949744,1.91882190069833
"PLA2R1",14.8878653394277,15.4818392797155,14.8542907793092,14.3664866818506,14.6726030176772,15.8943859755396,14.6328821694722,14.619204987245,15.0652211009272,17.1272692701682,17.3368904202511,18.0898588845146
"PLAA",40.4158117247622,40.0916994064309,40.5317822751412,44.2394095322638,43.1026466971233,41.8814048709086,41.247161630596,40.9500175253829,40.2067447682698,41.2385700350743,40.9830577439123,40.1893938787642
"PLAC1",1.15473747785035,1.19320533947711,1.07679803047037,1.09310224753211,1.26022357207043,0.951850110702468,1.12688107307374,1.23451064336735,1.46057154464327,0.923918817938307,1.02430402231528,0.952794323105375
"PLAC4",38.4225148879968,39.2713707355404,41.5533598937926,34.8855774426676,37.7016885311072,37.0315019259008,42.7220500938837,44.3449217946431,44.9330886430705,32.5358508467522,35.1968297029611,35.6900873529889
"PLAC8",1.80084059045709,1.90912854316338,2.19501136980499,1.65526911769148,2.04036197382832,1.67706924266625,1.95547009739266,1.9654708927296,1.87084445044194,2.16574518613496,2.0268143420281,2.24965326288769
"PLAG1",5.44376239558022,5.56331989531203,5.82575344690381,7.10516460895871,8.5215117730477,9.35230505594965,6.13155877996004,6.46493731658167,6.46590099538706,10.3419299943417,9.36039526775344,10.5866035900597
"PLAGL1",17.6509871614268,17.8831650254132,18.3331767239058,17.4584044677271,17.6881379937029,17.1937369203081,17.5495155350748,17.3806103737246,17.4940367032554,15.1204778591624,16.5632139778641,16.1313372203535
"PLAGL2",56.004767675742,52.9634020060403,55.1651914071744,60.0113133895128,60.2206835510801,59.891013314676,54.0240043855938,51.9469083880105,51.3661678059937,51.1533117587564,53.8631359819619,54.1240108541803
"PLAT",64.3078800164754,60.8087271131023,63.3792276652497,34.7918829643077,32.5407729502473,40.2949880197378,51.9525318247965,50.4525007670921,53.6965179109301,35.3374111334039,38.607544160245,34.4329281766693
"PLAU",534.643452244712,525.860508174306,536.963284527892,433.539967117628,423.85519473969,450.17977616652,446.062615351849,440.411672021304,451.086854467523,412.137335077104,409.470981346183,395.541976633607
"PLAUR",22.0912277012561,21.2241399759491,20.84570546167,24.4074116127527,24.8444075636743,26.9993039337351,18.9249733154442,18.5014160894134,17.5596803681831,24.975611917171,25.6947753682918,22.8273639910663
"PLB1",1.402181223104,1.84946827618952,1.36670519252009,2.24866748063748,2.38542318999047,2.65913681720055,1.80632407301525,1.80303528176021,1.47698246087522,2.66247573341362,2.90945929742744,3.21568084048064
"PLBD1",4.72892490929191,4.60875562373034,4.00347985687702,5.29373802733407,4.9208729957036,6.39099360043086,3.4635021216531,3.63855768571431,3.56116882233247,4.58979025685482,4.16259719706847,3.94350983729725
"PLBD2",32.8962712439987,29.129125349985,30.5506928388581,26.1251437160174,23.1191014828636,24.5667980952732,31.1383755339052,29.1896792911991,29.5560601337363,21.4984980862204,23.0032530968888,22.5494656468272
"PLCB3",164.385128096839,161.395937231023,163.74232614627,136.606549448727,135.894108521595,134.664127566525,167.70641852215,161.802112086608,170.099146744129,142.770293898832,148.698432856535,143.55434468121
"PLCB4",5.44376239558022,5.86162123018131,6.40556777100324,8.49496603796382,8.2964718494637,7.91697552393799,6.5458532921195,7.40706386020412,6.53154466031485,7.13305065892155,7.78035182907562,6.9474586059767
"PLCD1",25.8716182537424,25.1915477297105,22.6679790516968,41.0694130144207,38.8118854874549,41.8058612113291,26.2828438513963,26.2171076104593,26.9303135366248,53.6866375498776,49.7550230413996,52.2448887169448
"PLCD3",83.5535046473146,82.4504889578684,81.5329380507438,82.2949834927745,77.5037496823317,80.1518228139142,87.0681346754325,90.2329818934954,90.2108065270119,95.8789302357269,91.0540894730475,94.2207719515316
"PLCD4",5.78743426398806,6.10026229807673,6.25371163850101,5.10634907061428,4.45579048696332,4.59305450243731,5.58469002390955,6.04260472806126,6.12127175451618,3.88443287971912,4.0100412788513,4.697805343089
"PLCE1",0.811065609442508,0.879988937864369,0.731670456601663,1.67088486408479,1.81532205024432,1.55619938733896,0.828589024318924,0.844665177040821,0.83695672782929,1.90744530155005,2.13578285504037,1.86588888274803
"PLCG1",71.387520505677,72.8750161085646,70.2403638337596,72.285290054659,72.1928074857492,73.2018061325946,75.0204502618354,74.9965215845668,75.9989530701459,71.3106373673244,75.2100676810643,76.7396427734454
"PLCG2",3878.51574435407,3800.29934596763,3734.05946761215,4218.85935584296,4078.5335590671,3945.35827393407,3698.0591026573,3447.50092009211,3524.42478088914,5031.52279793878,4799.84506116419,4724.41741786352
"PLCH2",150.487037738426,155.981768003145,164.059843514229,112.636378734987,113.750180040929,134.256191804796,168.385861522092,175.26802423597,175.383461770816,136.392273671774,138.368217822972,142.985314738244
"PLCL2",2.85934994515325,2.63996681359311,2.9128767234519,3.68531614882254,4.20074524023478,3.44479087682798,3.0823511704664,3.02130236403063,3.75809981711583,3.47711383095062,3.48699241639244,3.57297871164516
"PLCXD1",39.0548711258672,38.809003666493,38.4472117289742,28.6861261245212,27.5898946313992,28.7216993721491,35.6624716066865,36.9865886177298,36.2517139563706,28.6712871889242,29.1054898255756,30.8996492284868
"PLCXD2",4.23403741878462,3.95249268701793,4.40382784256473,4.52856645406159,4.38077717910199,4.98588153225102,4.09322978013548,3.32993002487247,3.80733256581167,3.5963291622975,3.78120740152555,3.55974545715758
"PLD1",8.82549358071339,8.56124831074827,7.89651889011606,12.758064803339,12.7072543517102,13.6129674562369,8.56761051145767,8.12178054846943,8.05775986988591,15.2993008561827,13.8390011525575,13.7096516491273
"PLD2",30.3943400419896,28.7711637481418,29.9294632058944,36.7906985026521,36.6064942363317,38.1344393557624,29.2160489974853,29.1896792911991,29.5560601337363,39.6589668947282,36.6679046286267,37.2516113825227
"PLD3",51.9769333780021,50.1742845250125,48.6767930184427,48.8616704646853,48.5786181710008,49.4508795607806,50.9250814346411,52.4342152209187,51.3989896384576,56.7166938882774,54.1355572644926,55.1429714497236
"PLD5",14.3242434752389,14.9150667434639,14.5643836172595,11.2433374031874,11.4770361027843,11.1351354220273,14.3345901207174,14.3268208875001,15.7052468339731,8.61330768981196,8.5976156766676,8.04581872844539
"PLD6",4.50897491351089,4.89214189185616,4.39002273960998,4.41925622930838,4.05071862451211,4.35131479178271,6.24756124336469,6.67610361084187,5.51406785393414,3.49698305284176,3.96645387364639,3.69207800203333
"PLEC",4210.73646610656,4165.55441544831,4210.91533387507,3497.70857165324,3290.72879724578,3429.53105759291,4506.44712656333,4456.3235255786,4548.74493933857,3071.34458148963,3199.78410664601,3063.47194736456
"PLEK2",103.637688637069,99.6177307795953,100.445929098749,92.507681634003,91.8012861607023,92.3747869338872,97.5912152842829,97.8512120479597,99.138344957191,95.2828535789925,98.1479396701458,94.39280425987
"PLEKHA1",49.8874084180824,50.412925592908,48.7734287391259,54.7175753621787,59.545563780328,58.9391632039735,49.6656261176763,53.5062902533166,49.4625015230878,58.9321121291402,54.6912966808551,56.1354655362917
"PLEKHA2",55.2899301894537,59.5260313731644,58.2851446749476,54.5458021518522,55.5098478173882,54.2705650419566,53.6759969953799,54.6758266522962,53.5488196648426,48.3020784173769,46.6712141231525,49.9423024361068
"PLEKHA3",9.9389904343548,9.79919885045578,9.87064861264508,10.4157028443417,10.1568018844248,10.1228503836612,9.76077870647692,10.3471484187501,9.97783706902369,10.1929108301581,9.53474488857306,10.0572734105567
"PLEKHA4",6.50227175027637,5.7423006962336,6.10185550599877,6.15260407896644,6.43614181450258,5.84707925145802,5.83326673120522,5.34413160089289,5.53047877016609,8.35500780522706,8.183535327221,8.07228523742054
"PLEKHA5",35.0407837028636,35.6171793833918,34.8578849607396,38.5084306059169,38.1667710398475,37.8322647174441,35.2978924359862,35.5733988022961,36.6948086946332,38.6456365782797,38.4005039855217,39.1968997921961
"PLEKHA6",20.4553496076348,19.5387374339377,20.5834085055298,17.0836265542875,17.3880847622575,17.7074338054491,20.4992924616502,20.1257721991073,22.2696133267519,16.5311926134338,19.3092205057731,18.2751244473406
"PLEKHA7",2.80436244620799,2.55047641313233,1.91890931071002,5.57482146241375,5.14591291928761,5.15207758332606,1.9223265364199,2.17663718698981,2.3467610211684,6.67605855542519,5.9932682156745,7.6752876027933
"PLEKHA8",35.453189944953,33.9765220416107,35.1339870198346,38.9300557585364,41.3023273084513,41.0050984197857,32.7292664605975,33.2343260043369,34.265993092305,38.6655058001709,37.6486212457371,40.0305948249133
"PLEKHA8P1",1.45716872204925,2.01353401036763,1.6842225604793,1.73334784965806,1.92034068125019,1.91880895332085,1.40860134134217,1.41318981543368,1.542626125803,2.0763336876248,1.76528991079867,1.66739006543441
"PLEKHB2",98.1251918678071,96.7689530315937,96.0697114620938,105.234514944555,106.953974348692,104.960360619842,92.9345449676105,95.1710244669648,88.4876603226575,99.1871556806028,99.8478484731371,97.3305867561116
"PLEKHF1",18.7232433908592,17.2716472889312,17.6429215761684,11.0559484464676,10.7419056857432,10.153067847493,16.903216096106,15.7075235807399,15.6724250015093,8.74245763210441,9.17514879563259,9.14417885091409
"PLEKHF2",18.2695965245609,18.7333238297906,17.0493021491142,17.1773210326474,18.7683296269061,18.417544205497,17.5163719741021,18.6476081392858,17.3463384571678,16.6702771666718,15.3209729295243,16.8988659806328
"PLEKHG1",9.22415294806648,7.96464564100972,7.89651889011606,13.2421529415318,13.592411384474,13.9000333626392,8.26931846270286,8.3167032816327,9.05882576003467,14.9515894730877,15.0594484982948,14.3316146100434
"PLEKHG2",31.4528493966857,31.0233388264049,33.0908317825318,28.8578993348477,29.1501714349149,28.8878954232241,33.756716850753,31.9510846776788,33.658789191723,29.5654021740258,30.3695245765179,31.7201110067165
"PLEKHG3",133.880813056959,134.369836291866,133.950913969923,119.569770133619,117.695880034435,124.798125625435,139.368673890443,141.968723987246,138.426078416472,135.965085401115,136.515753101764,136.064322641243
"PLEKHG4",4.5227217882472,4.25079402188721,4.04489516574127,3.87270510554233,3.30058554589876,4.20022747262359,3.99379909721721,4.02840315204084,3.61040157102831,4.39109803794335,3.96645387364639,4.32727421743691
"PLEKHG5",101.726873048721,103.048196130592,105.029223279725,79.702769591484,80.5342873199297,87.0111871037383,108.661164649184,112.60036552398,108.295636214617,105.20752991362,102.746410919263,106.951162768578
"PLEKHG6",5.71869989030649,5.35450896090354,4.70754010756919,6.13698833257313,5.26593421186575,5.92262291103758,5.6178335848823,5.1816959899235,5.33354777538273,7.21252754648614,7.27909666921921,7.18565718675304
"PLEKHH1",18.2558496498246,18.8377292969949,18.8853808420958,16.2403762490485,16.7429703146501,16.8915622819898,20.6981538274867,18.338980478444,18.3638152635485,16.968315495039,18.4701629555787,18.2486579383655
"PLEKHH2",2.02079058623811,2.55047641313233,2.15359606094074,1.56157463933158,1.39524752622084,1.88859148948902,2.66805665830693,2.42029060344389,2.69139026203928,2.75188723192378,2.34282302976367,2.31581953532557
"PLEKHH3",17.3348090424916,17.0330062210358,16.1105551481913,14.1790977251308,13.9074672774916,15.8943859755396,16.0580552913007,15.9186898750001,16.2468070696274,17.0775962154403,16.9010163682021,17.73256101335
"PLEKHJ1",31.246646275641,30.0836896215667,31.489439839781,27.9053388048554,25.4595166881372,27.195717448642,30.5583632168819,27.9876557700257,30.1468531180864,25.7008385161979,25.7383627734967,27.2869707533789
"PLEKHM1",51.7157427580121,49.1003997194831,47.3929184436511,51.8442780258086,50.7840094221241,54.5123047526112,50.3947844590769,50.3387958394135,50.1845818372935,55.3357829668427,52.7843477031405,57.4587909850492
"PLEKHM1P1",7.54703423023622,7.87515524054893,8.28306177284901,10.5874760546681,10.1568018844248,11.180461617775,9.29676885285833,8.69030518686229,9.45268774960139,12.9348634511363,12.1172986469637,12.5980582721711
"PLEKHM2",89.0385076671038,88.9683731247621,87.0549792326431,78.7033618223118,74.7432599530346,73.7003942858197,90.6973546019494,83.9142366267862,87.8312236733796,74.3903667604521,74.6216377107981,74.794354363772
"PLEKHM3",13.9118372331495,14.0947380725734,14.7714601615807,14.5070283993904,14.5975897098159,15.5771026053055,14.0694416329353,14.5055000595664,14.0805661270104,14.6336819228293,15.1684170113071,14.8741780440339
"PLEKHN1",7.18961548709206,6.41347869968947,6.23990653554626,7.7922574502646,8.10143724902422,8.2946938218358,6.36356370676934,6.82229566071432,6.38384641422733,11.6731678610485,10.4718741004785,11.51293140419
"PLEKHO1",9.67779981436484,9.09819071351297,9.59454655355011,5.23127504176081,4.6508250874028,4.5779457705214,9.49563021869487,9.08015065318883,10.1419462313432,4.57985564590924,5.01255159856412,5.06833646874109
