"","fpool2_eGFPorf_unt_1h1","fpool2_eGFPorf_unt_1h2","fpool2_eGFPorf_unt_1h3","fpool_eGFPorf_unt_1h1","fpool_eGFPorf_unt_1h2","fpool_eGFPorf_unt_1h3","fpool2_eGFPorf_TNF_1h1","fpool2_eGFPorf_TNF_1h2","fpool2_eGFPorf_TNF_1h3","fpool_eGFPorf_TNF_1h1","fpool_eGFPorf_TNF_1h2","fpool_eGFPorf_TNF_1h3"
"HMBS",27.2675535901563,29.1042541079304,27.8082654880334,22.4152306477265,23.0511450910904,22.9749340764023,27.5320261382637,27.1477456871866,29.0150500074255,22.2301488787974,23.0645250975329,22.9105162858008
"HMCES",38.8625563783397,39.9739057293914,39.4905794051528,39.235288159965,38.9062893199305,36.7572491642614,38.5725322760127,39.6633580522122,39.0430789046654,37.9687467449699,40.509377570173,39.3243519961322
"HMCN1",2.24852441912674,1.86240136816309,2.3118285448314,1.34698612521006,1.33012954939933,1.26977183151101,2.31636616801121,2.66706109049422,2.14969333254854,1.11709290848228,1.36694739524419,1.24380893068817
"HMG20A",22.7201646529672,23.5509118464987,22.9761648410498,24.798359946175,26.3365650781068,25.1573544118119,22.8237601228496,21.5811732276688,21.7293326046799,25.1470025842789,26.3842544859831,26.0311440494024
"HMG20B",40.8929403687452,42.8860242323373,42.9109486866451,37.3241796404362,39.1457126388224,37.3524547102822,41.795302596724,42.4160587190067,43.4005653895611,38.3162867609422,37.0160675601045,38.535865977571
"HMGA1",566.040852465688,581.52636174816,584.94947008525,466.540732803527,471.145187692738,455.91422146201,573.816773391951,572.341522639911,575.653014564621,494.20190271256,503.806905458292,494.63615868617
"HMGA2",210.421613551114,215.32746000271,211.191222394639,196.521821857571,195.595550239172,191.113887432318,212.677663273812,210.024943763827,214.922853399015,213.364745520115,201.190789244472,202.185583858114
"HMGB1",297.157604017279,297.340843888001,303.190628830347,295.542571113398,290.460389702332,299.732286186156,299.767995612407,300.2156518332,303.490218700015,287.229411057649,301.672271583771,295.415726475321
"HMGB2",51.0113002548155,53.4339883447519,51.2202668580268,58.4039368648774,60.4676893156937,58.4359578293296,52.4581403375147,53.855059267686,52.7662563410969,58.9080327072988,63.584751456557,58.8921317807086
"HMGB3",70.7781791035565,70.6019427749098,70.1507317456216,68.4660383472159,68.6878899309815,68.0518340950431,66.3311594524514,67.838778655002,70.3705017400756,66.0574273215854,69.1718777148964,67.1878931309234
"HMGCL",6.66167309248742,7.29722717889355,7.47554394209825,6.42408767407877,7.23590474873237,6.74566285490223,6.70990851929334,6.65541850104979,6.47231992556507,6.61567244690061,7.17104943060641,6.47446970170717
"HMGCR",266.19844317184,256.232566416183,262.714679881496,280.322779168717,273.022391309707,282.087748444118,262.341057473835,255.254874275557,257.556501167235,264.738607166873,271.382453111376,272.027676403631
"HMGCS1",428.226441612793,419.24347889504,418.526238978842,444.286679982749,426.0537959681,430.373290142763,468.799781144399,461.646253159215,460.998830174045,448.909991345318,444.832889263472,448.948391357142
"HMGN1",159.27607303247,157.93163602023,153.35760994525,193.056498578184,195.568947648184,197.423066220139,155.423134294926,157.845973346589,164.236570606709,194.250044641641,192.54430453011,197.510194931153
"HMGN2",167.330488862178,172.543021299546,166.622199956578,166.013161756659,167.54311804234,166.049120549888,167.193799333461,169.664234876027,170.337051685563,167.899064144887,172.951391864943,170.013133213439
"HMGN3",15.5047504721873,16.6430958627665,15.5669438490082,16.4286256467928,15.92165070631,15.6472924653909,14.792012214202,16.6018435770672,16.0239303004564,16.0364893084345,16.0887538662471,16.0251454194913
"HMGN3-AS1",1.07392211062769,0.965062527139054,1.23171192962329,0.97857966361415,0.931090684579533,1.12427714248371,1.09523835117921,1.22342251857533,1.23171617973052,1.06744433477196,1.06318130741215,1.08833281435215
"HMGN4",27.2507735571777,29.5613889892068,26.6997247513725,33.4328863898293,32.0029169585479,33.6224999552186,29.7602696803179,29.4233115717367,28.9569501876269,32.5942886408274,33.6746405939521,33.8160553030846
"HMGN5",1.79546352870568,1.81160860357682,1.97073908739726,2.26800227919985,2.66025909879867,1.67980231876977,1.82539725196535,1.78619687711998,2.05673362087077,2.37071939466795,2.4952214357632,2.3765634925649
"HMGXB3",75.8121889971238,77.6113442878145,76.7356532155307,74.0842368865536,71.0821231199003,74.2419717736593,75.5462683382351,74.7511158849527,76.2734434316143,74.0011991152372,71.4067282182321,72.4518702125859
"HMGXB4",33.0231049018016,32.9645042164866,34.487934029452,34.5150803707673,33.1202257800434,33.4505516863681,35.1231609171265,32.8488946237476,34.5693927801725,33.5500236847511,33.5770014942918,33.6716846236297
"HMHA1",7.33287441162973,6.89088506220342,7.41869569919256,6.73493062605032,7.62164231805818,6.89115754392954,6.60919694677111,7.7809672181391,6.55365967328313,7.00044889315561,7.46396672958731,7.12969047769469
"HMMR",30.2208393943825,29.9508001843682,30.1200940328648,33.0184291205339,32.8941037566455,36.3075383072679,31.3716548406735,29.3376719954364,30.2002863313171,35.1015416131987,37.1354042374671,34.9154935543179
"HMOX1",3.18820626592597,3.4877698349236,3.09822923836011,2.75153576004449,3.13910573658243,3.05538846957337,2.8451019237529,3.11972742236709,2.93985088180963,2.76790798435054,3.36312454385475,3.2538930061753
"HMOX2",73.4294243141686,75.0886369800299,72.8794474050948,76.5479550984763,78.2648226866567,77.6677103607567,77.3590766436352,72.500018450774,74.4839689818171,77.0297621115669,81.1163942400063,80.0257781655263
"HN1",138.384931974166,141.068438177589,137.762241974789,159.692688399904,161.344714342139,159.885436451095,133.505778324776,138.907392759043,139.811406363373,152.247351282707,158.837117569604,154.68763031746
"HN1L",167.011668235585,168.936735013921,166.224262256238,167.014766824123,162.861062028454,165.202605995547,169.875244951866,171.254684150175,171.510668045495,167.352929834073,166.8543725306,167.170141371866
"HNF1A",1.24172244041327,1.06664805631159,0.919046593641991,1.45060044253392,1.38333473137531,1.17718430213,0.931582045830595,1.1010802667178,1.09227661221385,1.26603862961325,1.23676192903046,1.24380893068817
"HNF1A-AS1",10.0344597211775,10.0231055450232,10.9432867593454,6.67736711642596,8.08718766034794,8.21383653508684,9.74384464152541,10.4724967590048,9.20301145609971,7.9810082239345,7.44226915188502,8.12917979699768
"HNMT",1.14104224254193,1.08357897784034,1.28856017252898,0.863452644365426,0.83798161612158,0.912648503898538,1.25889465652783,1.22342251857533,1.30143596348885,1.1667414821926,0.900449474644981,0.78848601856125
"HNRNPA0",140.264295667764,141.796467803326,133.602845535523,122.863554942238,118.381529896541,125.561916630563,132.825975210251,137.206835458223,140.578323984715,122.234788474816,118.566413354157,118.805963754482
"HNRNPA1",625.240808814039,635.11272838667,628.60892063682,688.655291040089,685.668481419862,687.435952074184,632.141362828885,638.467509768907,643.037185567048,681.73697775988,721.281726768332,705.139714768262
"HNRNPA1L2",10.6721009743627,11.6315430902549,10.9053879307416,11.3284986940744,10.2153949393869,10.2904425512038,11.3048740156199,11.059739567921,11.7129236713996,10.4634369094507,11.0223694727627,11.3719673662918
"HNRNPA1P10",119.02077391691,125.305750234318,116.368353227948,92.4585091586498,106.75619763479,110.337881442342,114.446113224945,117.901228115105,123.369157360367,100.46388890284,98.9301055335853,103.613726101077
"HNRNPA1P33",18.323796012585,18.4377735448146,18.0966906583114,22.3116163304026,23.2107606370184,24.6150560254374,20.2682039700981,21.8013892810124,23.2980277392423,24.9980568631479,22.7933053762543,25.1093927882674
"HNRNPA2B1",603.00726511745,593.140973916886,589.364683617592,580.102024590468,564.985827402861,593.89609381954,592.53653693452,599.868529307856,629.209428454979,601.455234070287,596.49895740247,607.456291961716
"HNRNPA3",327.059622785069,322.364745907502,320.747261181055,338.876381158618,328.488793519659,342.811940928149,325.839703949099,328.060748355975,339.535346903073,348.495751016188,343.776421115062,347.422487389721
"HNRNPAB",234.232480347687,234.053059213514,235.294877386652,216.496359697225,214.523293727124,217.329385037056,231.397426816381,234.652439062748,237.268044093561,216.902206396976,212.202309928383,210.659032198428
"HNRNPC",337.698163693474,335.926414052035,337.602765202592,389.820087176178,381.800385859584,383.85467002376,347.366802575724,341.102432403988,345.821747405282,381.872004692953,400.35285497378,391.033538021974
"HNRNPD",188.003489491761,194.214600856352,188.52772288957,189.683276914197,179.048738644644,186.021573316363,190.382638906704,190.596994168851,192.821681947624,193.877680338813,190.851893469331,193.356761537605
"HNRNPDL",173.186720371694,180.094212301371,182.170194391284,191.260517077904,187.800991079692,191.087433852495,182.678203608754,181.360154153607,180.214021051326,191.407663796725,196.569205193884,186.604655913869
"HNRNPF",253.261037745372,256.029395357838,253.56211277368,249.342098288885,250.064355287075,250.846070672982,249.147841473423,245.16163849731,250.468323151805,246.914769204866,252.26688715566,251.338247494059
"HNRNPH1",235.625223084908,238.59054618322,237.606705931483,231.198080055287,222.078429567713,233.029584662093,241.946964038084,241.295623338612,247.249593134962,233.149702143679,230.601855819924,237.945090615399
"HNRNPH2",43.896566271907,42.699784095521,48.6905200487236,55.5372740855842,56.0782618026759,59.5337813919901,46.906414902227,44.8262010806001,46.5263356947263,58.2253648187819,57.5745224330231,57.2485271222992
"HNRNPH3",93.3808835256737,94.0851309352934,92.7194841791806,97.8464536594901,98.2300672231407,104.676815360189,91.0936173463539,91.9279680457503,95.0048253346859,105.825934863555,104.354499959157,102.258862801577
"HNRNPK",463.783331494357,449.109624471764,458.812693784674,486.08930067196,477.91554709918,477.764878395929,465.451121358035,452.238133991371,460.208672624784,473.734278200479,489.421411441675,485.207642774079
"HNRNPL",245.525442542257,249.849608999843,245.034876337826,257.067121280475,249.705220308737,246.494456792075,247.058076343587,246.94783537443,250.561282863482,248.429050703031,256.704041795778,249.516955845552
"HNRNPLL",24.2974877529516,24.0757704138901,24.4921179852015,24.2918010614807,24.7936148008036,24.8795918236688,25.0268257717733,23.5631177077609,23.9952255768256,24.3029768312034,24.0626136718382,23.3547337610466
"HNRNPM",243.025217628452,246.361839164919,238.431005453615,239.970758922039,229.567058930831,241.428596255942,242.22392086252,243.86481062762,253.384934105695,240.721109634504,236.395109066435,237.1788154706
"HNRNPR",176.307806505706,174.913350313571,176.8359342653,184.44499753838,178.623097188836,191.087433852495,177.139067120031,175.451023388888,176.565352367974,185.884259971451,186.946329482919,185.716220963377
"HNRNPU",672.023540758258,667.958716152456,665.096017875122,680.423709163806,643.875810977735,661.484990267678,682.031358067083,669.089775408848,688.006446091171,685.981930812112,670.140536124038,669.058150341424
"HNRNPUL1",291.435612771591,286.691294246414,294.938158901871,272.34447673478,273.261814628599,266.162693390584,287.355294299043,287.027157082958,291.231156722509,277.101102020743,273.074864172154,272.505210189521
"HNRNPUL2",113.500143066964,117.314355272746,112.142633838625,104.949790747136,99.1611579077203,102.785384402834,108.982510415614,108.554280073189,111.226295022458,104.559896233941,101.338536658539,104.635426294142
"HNRNPUL2-BSCL2",69.3350962674005,69.1289526019081,70.823435953339,66.6009806353865,67.863209610354,64.7583634070615,70.0323097426432,69.6983808832365,68.8715263892714,69.210111752191,70.1916638669039,63.2232521643549
"HOGA1",6.05759190525934,6.53533571009956,6.27225613392781,5.03105074116922,5.7860635398871,5.02618016639774,6.35741801546555,6.81446342846459,5.87970176361926,5.69717383325962,4.54564252862948,5.69708912002706
"HOMER1",21.9986232348892,21.2652374401167,21.5833828898604,21.286985859089,20.2046678553759,21.7977497742723,21.6781659854093,21.8013892810124,22.1476513072299,22.4411553170662,20.3631766735979,20.0564190073467
"HOMER2",12.4675645030684,13.4770135368893,12.6487340465161,11.0637065498023,10.8272545321106,10.59465871917,12.1986892217547,13.2007289754278,12.3636416531441,10.4758490528783,10.2304078866291,10.2836345519397
"HOMER3",93.901064548009,97.9961738084359,91.3551263494441,75.5924008387118,79.0362978253084,81.1992632671467,90.0361458348705,93.2982012665546,96.0622420550206,75.5403049002572,75.3014434157929,73.5290975900569
"HOMEZ",26.5292321390998,28.4100863252515,27.1260865731651,24.9365123692735,23.5033891378862,22.8558929671982,26.6130330389983,26.132304996769,26.5516176479644,25.1594147277064,24.3338333931168,24.1654306533702
"HOOK1",21.6126824763823,21.2990992831742,20.0390056242558,26.8130827830277,24.2748642765378,25.1309008319887,21.3382644281467,19.7949763505488,20.218737289916,26.6861083692989,24.6267506920977,24.2542741484193
"HOOK2",37.2684532453767,38.7040866147347,37.5198403177555,27.3772051773464,30.3269537263048,29.0063502760796,38.1696859859238,36.9718285113465,37.7184030132571,31.4151350152072,29.8124717629447,30.4066861805733
"HOOK3",83.8833848598101,82.8768608832574,85.2155161156295,82.4424584840109,79.5816509405621,82.2177260903378,84.6732545980619,85.9209634795454,84.1052991404668,83.8067924230261,81.1489406065597,81.1474272905219
"HOPX",6.56099289461607,6.78929953303089,5.08791774005927,21.3330366667885,23.3570748874523,24.1256647987092,6.65955273303223,4.47772641798571,4.71770536764707,25.2587118751271,26.3734056971319,25.5091885159886
"HOTAIR",3.74194735421837,3.96183563772875,4.35836528943624,3.02784060624143,2.44743837089477,2.71149193187247,3.55008293140848,3.03408784606682,3.52084907979572,2.95409013576425,2.99426572291584,2.89851902597868
"HOTAIRM1",3.6916072552827,3.69094089326866,3.66671166741701,6.70039252027571,6.74375681545462,6.62662174569808,3.94034027493211,3.38888037645366,3.73000843107072,6.13159885322495,6.25975116711029,6.43004795418259
"HOXA-AS3",1.86258366061991,2.15022703415193,1.80966906583114,1.38152423098468,1.74246970971313,1.50785404991932,1.3344283359195,1.68832307563396,2.2310330802666,1.04262004791679,1.28015708443503,1.55476116336021
"HOXA1",9.68207902862781,9.48131605610299,9.5220806867031,9.52100449186943,8.83206020801157,9.33811367757054,8.68637313004203,9.4570560685873,8.94737224898583,8.37819681361709,8.70072865861777,9.05093105813266
"HOXA10",5.62131104781684,5.51948041837424,5.81747019068229,5.23827937581692,5.70625576692314,5.67429287206482,5.53913648872246,5.33412218098844,5.75188216006232,4.97726951445993,4.62158405058749,4.99744659651497
"HOXA10-AS",10.4036204467058,11.6654049333124,11.2559520953266,10.2693301169861,9.49712498271124,10.7666069880204,10.2096356644407,9.94642507601743,10.0745087530788,9.04845255870646,9.53608540015588,9.87273338733735
"HOXA2",1.29206253934894,1.06664805631159,1.4306807797932,1.12824478863749,1.23702048094138,1.13750393239528,1.18336097713616,1.45587279710464,1.26657607160968,1.22880219933051,0.911298263496125,1.11054368811444
"HOXA3",2.83582557337626,3.30152969810729,3.55301518160563,2.25648957727498,2.42083577990679,2.51309008319887,3.00875822910152,3.46228572756818,3.35816958435962,2.2093615301094,2.13721140367544,2.59867223018778
"HOXA5",2.80226550741914,2.9967731105897,3.08875453120916,2.52128172154704,2.67356039429266,2.44695613364101,1.9135198779223,2.49578193789367,2.45181239550131,2.40795582495069,2.2023041367823,2.28771999751574
"HOXA6",1.34240263828462,1.38833556535794,1.28856017252898,0.817401836665937,0.851282911615573,1.21686467186472,0.868637313004203,1.3090620948756,1.1155165401333,0.806789322792757,0.802810374984682,0.755169707917817
"HOXA7",13.6757268775245,13.1045332632566,13.4161853257429,11.9732100018672,13.1150773570774,12.2744610379398,12.1861002751894,11.7448561783232,12.0847625181107,11.5929419613605,12.7690244777969,11.9383446472302
"HOXA9",31.4625618347957,32.1856818261639,33.9573504289989,33.3292720725055,32.7477895062116,32.5908103421159,28.3503076650068,28.4445735568764,29.3404089982977,32.4329307762688,30.2247257392882,31.2173830728968
"HOXB2",1.07392211062769,1.03278621325408,0.871673057887249,0.909503452064916,1.30352695841135,0.992009243367976,1.05747151148338,1.03990914078903,1.20847625181107,1.06744433477196,0.889600685793837,0.932856698016127
"HOXC10",25.1029293359224,27.2249218182386,25.67645637907,24.1191105326076,24.3679733449958,23.0675216057833,25.4926167946886,25.4471883863669,25.3896212519923,24.7746382814514,24.7569361583114,22.8771999751574
"HOXC11",9.09477787437829,9.17655946858539,9.78737248692965,6.33198605867979,6.43782701909277,6.52080742640549,8.97591890104344,8.29480467594074,9.17977152818026,6.86391531545223,6.59606362149576,6.69657843933006
"HOXC13",6.44353266376617,6.65385216080085,6.96390975594704,5.21525397196717,5.5865441074772,5.43621065365651,6.05528329789887,5.554338234332,6.13534097073314,4.43113520364637,5.34845290361416,4.91970853834696
"HOXC4",1.99682392444837,2.16715795568068,2.36867678773709,1.53118935600802,2.00849561959299,1.79884342797393,2.16529880922787,1.72502575119122,2.16131329650826,1.78734865357165,1.75750379388538,1.93234601731912
"HOXC5",2.88616567231193,3.50470075645236,2.73819036662408,1.93413392337855,1.87548266465306,2.32791502443685,3.02134717566679,2.42237658677915,2.46343235946103,1.82458508385439,1.84429410469454,2.03229494924942
"HOXC6",6.89659355418723,7.07712519901973,6.57544676275816,5.04256344309409,5.1875052426574,5.47589102339123,6.48330748111833,6.75329230253582,5.94942154737759,5.36204596071494,5.52203352523247,5.74151086755164
"HOXC8",5.06756995952443,5.35017120308669,5.2110889330216,5.39945720276513,4.45593399048776,4.68228362869684,4.65791022915298,5.50540133358898,5.20574385395539,4.69179021562557,4.31781796275545,4.30890950988402
"HOXC9",5.90657160845232,6.29830280869699,5.96906550509746,4.30575051990226,4.72195990036763,4.92036584710516,5.18664598489466,5.7623200624898,5.21736381791511,4.34425019965331,4.45885221782033,4.51991281062576
"HOXD8",1.87936369359847,2.11636519109442,1.90441613734062,1.47362584638366,1.74246970971313,1.61366836921191,1.69950778631257,2.05534983120655,1.6500348822805,1.62599078901309,1.42119133949991,1.4770231051922
"HP09025",3.84262755208972,4.09728300995879,4.00780112485115,4.04095837563019,4.60224824092169,4.801324737901,4.22988604593351,4.11069966241311,3.56732893563461,3.79811588883975,4.70837436139665,4.34222582052745
"HP09053",1.69478333083433,1.96398689733562,1.87599201588777,1.58875286563238,1.80897618718309,1.57398799947719,1.59879621379035,2.05534983120655,1.8591942335555,1.77493651014407,1.67071348307623,1.73244815345852
"HP1BP3",111.587219307409,110.4573320536,111.308859609341,115.138531950648,107.846903865298,109.557500837559,112.64589386611,111.8942235489,112.295331706752,114.415138115441,114.888673933619,113.131085508218
"HPCAL1",22.8040648178599,23.8895302770738,23.5351725629557,20.469584022423,20.2046678553759,20.5147511528497,23.3650848251565,23.954612913705,23.309647703202,20.2317937869568,21.1117431043269,20.3340549293753
"HPDL",2.71836534252635,2.74280928765836,2.70976624517123,1.623290971407,1.96859173311101,2.18242033540955,2.48002247335983,2.37343968603614,2.57963199905825,1.98594294841294,1.67071348307623,1.93234601731912
"HPRT1",21.5791224104252,21.4176157338755,19.2905037593309,21.1373207340656,20.8564313345815,21.9564712532112,21.0109518174495,21.1529753461675,21.1599543706535,22.0315545839561,21.8928559016093,23.2214685184729
"HPS1",33.0398849347802,33.4047081762343,34.0994710362631,28.8393183218052,30.4466653857507,29.6809165615698,32.8319726422458,32.2004806889027,32.4894192313823,28.0638562897604,28.8469295551928,29.69593822018
"HPS3",12.1990839754115,11.5807503256687,12.5729363893085,13.0093531751058,12.4633138778717,13.3722846006003,12.3245786874075,12.6012519413259,12.572801004419,13.2561691806564,14.2119133949991,13.6485819269264
"HPS4",43.6952058761643,41.0066919426454,42.1340227002673,37.968890948229,39.2388217072803,38.8206283904668,42.8779520013379,41.0580597233881,43.0635864347292,38.2045774700939,40.3032505820013,39.9351510245952
"HPS5",30.2543994603396,28.6809810697115,28.8315338603358,33.9164198706739,34.4370540339487,34.5483752490287,30.5533733139305,29.9249148043526,28.701310980513,33.4259022504753,35.9745838303947,35.1598131657031
"HPS6",36.345551431556,37.0448563049167,35.217486480075,32.0859002646192,34.1976307150568,34.3367466104435,35.0224493446043,34.7696679779109,35.9870283832586,31.1296557163728,31.3096046244026,32.694406178089
"HPSE",14.4643884275168,13.3754280077167,13.6625277116675,16.0371937813472,14.9107522487665,15.0785404991932,13.0673265347589,13.5310530554431,12.9678797790496,14.3980863759938,15.405280168625,14.84796911009
"HR",152.41303954424,152.852359561603,153.926092374307,109.623947728635,110.733284987494,112.480621408017,138.667246416541,135.542980832961,141.170942146661,105.118442688182,102.19559097778,105.923656972355
"HRAS",62.8412235046987,66.9110018816411,63.0447013824104,57.7131747493851,58.3926872186307,59.3618331231397,62.7936654676082,63.7403132177747,64.4327001566577,58.7218505558851,58.2037521863894,58.0592240146228
"HRH1",12.635364832854,11.9532305993013,12.28869517478,12.1689259345901,11.8381529896541,12.6183575756407,13.3316944126297,12.0140091324097,12.4449814008621,11.816360543057,13.6477763747396,13.3154188204921
"HRNR",10.4371805126629,9.87072725126436,10.2326837230242,11.8695956845434,10.2419975303749,11.2559982147486,9.73125569496013,12.8337022198552,10.109368644958,13.0079263121048,10.2521054643314,12.3159295011891
"HRSP12",5.68843117973107,5.89196069200686,5.86484372643703,7.02274817417213,6.02548685877898,6.90438433384111,5.71538174063635,5.70114893656104,6.12372100677342,6.44190243891448,7.10595669749955,6.7076838762112
"HS1BP3",16.1927318243082,16.8801287641691,16.6754845856691,14.6786949542122,15.3629962955623,14.5759224825535,16.692943145559,15.7332135888787,16.4422490030064,14.8821599696695,14.1902158172968,14.2593809553894
"HS2ST1",29.2308174486476,30.2216949288283,27.8556390237882,28.9429326391291,27.5602842635542,26.9694246296974,28.9545771001401,29.9249148043526,30.7812845293032,30.5090485449938,28.6191049893188,29.074033754836
"HS3ST1",13.0213055913608,13.7817701244068,13.8520218546865,14.5865933388133,13.0751734705954,14.589149272465,12.5008239393214,13.6166926317434,12.7122405719357,14.1374313640146,13.6152300081862,14.8923908576146
"HS3ST2",20.94148115724,20.8758262449553,20.6074880533127,5.39945720276513,5.1742039471634,4.74841757825471,20.6332834204911,21.1285068957959,20.4395166051507,5.18827595272881,5.50033594753018,5.00855203339611
"HS3ST3B1",6.77913332333732,6.6707830823296,6.73651678432428,8.19704377050911,7.90096952343204,7.47313630003875,7.79255792390727,8.19693087445471,7.97129527636919,8.440257530755,7.91961586133537,8.41792115590743
"HS6ST1",45.49066940487,47.0341000068823,45.4312207887974,33.640115024477,34.4237527384547,35.3948898033694,44.3508587494755,44.0554448938976,45.829137857143,36.1813980913983,35.4972371209443,36.1926187956495
"HS6ST2",6.54421286163751,5.65492779060428,5.29636129738013,9.68218231881765,9.19119518634939,9.89363885385661,5.91680488568081,5.71338316174679,6.39098017784702,9.90489045520954,10.0351296873085,9.73946814476361
"HSBP1",54.9210479388194,53.8911232260282,51.911920480046,54.4205419988716,54.6417218893246,54.3621065365651,51.6398588107716,51.6651329594362,54.7067903223705,52.5406031289499,55.0467546307064,53.6059438252839
"HSBP1L1",10.0344597211775,9.48131605610299,10.2895319659299,9.94697446308971,10.1488884619169,10.8195141476667,9.76902253465597,9.33471381672977,9.4121708073747,9.68147187351308,10.0459784761597,9.59509746530874
"HSCB",3.22176633188308,3.42004614880858,3.34457162428477,3.82221703905762,3.91058087523404,4.35161388090752,3.33607083979875,3.3277092505249,3.81134817878877,3.82294017569491,3.81877367560281,3.99795727721197
"HSD11B1",0.436280857442501,0.541789488920171,0.265291800226554,7.95527703008679,9.24440036832536,8.66354739208032,0.428024183219463,0.354792530386846,0.383458810670821,9.16016184955469,9.69881723292305,10.0171040667922
"HSD11B1L",2.55056501274077,2.45498362166952,2.40657561634088,1.93413392337855,1.80897618718309,2.19564712532112,2.48002247335983,2.54471883863669,2.75393145845408,2.13488866954391,2.12636261482429,1.88792426979454
"HSD11B2",1.32562260530606,1.20209542854163,1.4306807797932,1.2894226155857,1.43653991335128,1.45494689027303,1.3344283359195,1.45587279710464,1.30143596348885,1.17915362562018,1.25845950673274,1.44370679454877
"HSD17B1",7.45033464247963,7.7712929816987,7.49449335640015,6.86157034722392,6.95657754335851,7.03665223295684,7.10016586281697,7.0469137069939,6.90225859207478,6.92597603259013,6.58521483264462,6.69657843933006
"HSD17B10",39.684777994289,38.9411195161373,38.4009880827937,36.886696967291,39.1989178207983,38.9661230794941,36.6967792377863,37.4979001943339,35.7894889959433,36.0076280834121,39.4244986850586,38.0139104441572
"HSD17B11",2.98684587018327,2.97984218906094,3.01295687400158,3.43078517361196,3.44503553294427,3.71672796515202,3.21018137414597,3.25430389941038,3.41626940415823,3.45057587286748,3.081056033725,3.02067883167127
"HSD17B12",90.5786180182546,88.4809959092754,84.9975978511577,98.0076314864383,90.8079443374925,93.7779404730526,91.9118988730969,91.695517767221,94.6097465600553,98.7013645361231,95.523585834326,97.1836781468944
"HSD17B13",3.75872738719693,4.79145079263776,4.9173730113422,3.22355653896426,4.03029253467998,3.91512981382561,4.3557755115863,4.51442909354297,3.82296814274849,3.72364302827426,3.36312454385475,4.26448776235944
"HSD17B14",1.56054306700587,1.57457570217425,1.56332667990648,0.552609692393873,0.691667365687653,0.66133949557865,1.40996201531117,1.62715194970519,1.82433434167633,0.670255745089367,0.900449474644981,0.810696892323539
"HSD17B4",59.2502964472873,55.5164916927888,56.0523675050105,63.7343178560933,62.2234603209008,64.864177726354,59.6338398797234,56.0205171255644,56.7402840153218,61.1794549545461,65.7111140713813,65.766397210137
"HSD17B7",18.2398958476922,17.9637077420094,17.7556012008772,14.2296995791422,14.3920017245008,14.218799154941,18.7071745960036,17.7640949697138,17.6391052908578,14.658741387973,14.3204012835105,14.3593298873197
"HSD17B7P2",3.05396600209751,2.48884546472704,2.52974680930321,2.0837990484019,1.83557877817108,1.95756490691281,2.25342143518482,2.92397981939504,2.2310330802666,1.9487065181302,1.96363078205713,2.23219281311002
"HSD17B8",5.0004498276102,4.70679618499398,4.52891001815331,4.00642026985558,4.37612621752381,3.95481018356033,4.59496549632658,4.51442909354297,4.45044619657347,3.81052803226733,4.24187644079744,3.7536376658268
"HSD3B7",3.03718596911895,3.08142771823347,3.06980511690727,2.14136255802626,2.43413707540078,2.80407946125348,2.69403456496956,3.05855629643832,2.8701310980513,1.97353080498536,2.31079202529375,2.3765634925649
"HSDL1",10.2693801828773,10.8188588568747,9.92001838704293,11.8811083864683,11.1065817374844,10.4623908200542,10.8139050995741,11.0230368923637,10.946006050058,10.9971590768367,10.5884179187169,10.6056922214929
"HSDL2",26.7305925348425,26.5815468001459,26.0649193722589,26.421650917582,26.9750272618185,27.3000943774867,25.7192178328636,26.0221969700973,25.3896212519923,27.0832969589815,27.1653672832655,26.9417898736562
"HSF1",74.855727117346,78.610268658011,76.7261785083798,70.3195833571203,73.1837278079513,70.8955939260313,74.2873736817073,73.8824858967642,74.6001686214143,71.7670132982726,69.9529905121788,69.9309360405661
"HSF2",10.0847998201132,10.3617239755983,9.60735305106163,10.2117666073618,9.12468870887942,9.12648503898538,9.65572201556846,9.50599296933031,9.6213301586497,9.39599257467872,9.75306117717877,9.83941707669391
"HSF2BP",4.11110807974664,3.96183563772875,4.14044702496443,5.31886828929103,6.05208944976696,5.51557139312594,3.4241934657557,3.68250178091174,4.10184727778181,5.74682240696995,5.69561414685078,5.67487824626477
"HSF4",1.22494240743471,1.591506623703,1.1369648581138,0.759838327041575,0.771475138651613,1.07136998283741,1.14559413744033,1.1255487170893,1.04579675637497,0.744728605654853,0.846205530389259,0.899540387372694
"HSH2D",2.14784422125539,2.15022703415193,2.50132268785037,5.00802533731947,5.29391560660934,4.93359263701673,2.10235407640148,2.66706109049422,2.42857246758187,5.3868702475701,4.86025740531267,5.27508251854358
"HSP90AA1",980.860047728613,969.244464756657,1003.11567019236,1050.56858875038,1021.56609652968,1043.96407414063,988.849163756046,964.277160690703,977.285448868447,1064.19235319393,1134.32766469795,1085.28992464671
"HSP90AB1",1020.17566499737,1029.11220328234,1032.83782652488,1120.5197656459,1103.83460916002,1100.81281718058,1044.85738702497,1014.78004225749,1042.60126628604,1103.22854427367,1160.3647579407,1121.52696518989
"HSP90AB4P",4.66484916803905,3.91104287314248,4.04569995345495,3.73011542365864,3.33862516899233,3.37283142745112,3.86480659554044,3.8782493838838,3.84620807066793,2.96650227919183,2.91832420095783,3.08731145295814
