"","fpool2_eGFPorf_TNF_24h1","fpool2_eGFPorf_TNF_24h2","fpool2_eGFPorf_TNF_24h3","fpool_eGFPorf_TNF_24h1","fpool_eGFPorf_TNF_24h2","fpool_eGFPorf_TNF_24h3","fpool2_TNFAIP3orf_TNF_24h1","fpool2_TNFAIP3orf_TNF_24h2","fpool2_TNFAIP3orf_TNF_24h3","fpool_TNFAIP3orf_TNF_24h1","fpool_TNFAIP3orf_TNF_24h2","fpool_TNFAIP3orf_TNF_24h3"
"MID1",25.2447126320597,25.2774789041444,24.9507957295078,29.6311686262121,28.9868904074423,29.4613492283309,25.8099250630968,24.1403830862423,25.6872548662812,25.8208505724286,25.0095211768682,25.1030293589482
"MID1IP1",59.2220871523505,62.2411452060688,59.0386830641203,55.9520831201831,60.2440052785047,59.7204642077377,58.8973555180775,61.2039179179863,59.9772353031125,48.355173004046,49.8649220551674,51.5608667372689
"MID2",18.0270739564068,16.483797134642,17.172093619692,19.2756391063249,20.2659061874382,19.748201311722,17.7542309758433,17.8799770725435,15.9271344900547,21.5130108978196,20.7361856256386,21.2340103036251
"MIDN",102.800282929878,106.070156191977,107.440920080222,96.0413112615289,94.7126571956638,99.4128092963583,95.1695952633677,97.5915220233156,94.0599211478824,81.0633295608039,80.8991458124576,84.9360412145005
"MIEF1",61.6733606648364,63.3911775642997,59.6025428546177,66.5859083414535,63.5939706455539,62.7015888564952,63.6097203955943,65.0341920343368,61.0655319114352,54.0378551279984,54.0822138614628,51.0528137300042
"MIEF2",10.4008896953395,11.2447608360348,11.1746758480384,11.8788323064054,11.3511223181006,11.3646629802398,9.91470041508131,10.8953595662574,11.9367135928718,8.34071085934939,9.17716323296843,9.41852113467544
"MIEN1",15.1842775912321,16.4140982038401,15.4036242767685,15.1304978699343,15.8915712453408,14.9895985860059,14.4397235696388,14.0818901336414,14.1305813588554,15.3851416950322,14.6274174278153,15.6845082242728
"MIER1",40.888604006883,33.9317628120431,36.522736429942,45.7576721642544,41.7915100955436,42.1976094648065,43.8811958777945,37.6268104370897,41.579840257659,43.981864641373,41.3042400164747,39.6672155672016
"MIER2",28.4790318499231,31.0044077183646,29.2310041391922,21.8388889874851,20.9718906242956,22.3514369204962,28.6632836127859,31.0123454714593,28.4857318591108,21.6963232243987,21.8570605243218,22.2501163181544
"MIER3",18.2653922145651,15.6125604996186,15.903409091073,20.2716447744328,18.8539373137232,19.2723410391504,19.2817865630506,17.5098245318878,19.0883770189918,17.9646080047525,17.2334515672537,15.9189942276257
"MIF",265.367380459325,280.607895408324,278.546736505691,218.740421287124,225.873491298107,230.932191100931,269.253288597935,276.648790168337,266.857238180439,251.046231250088,246.256215240692,265.750803799971
"MIF-AS1",6.16222924666596,6.90019414938501,6.97135740978543,5.47803117459384,5.92473213676471,6.08821231084273,6.94605465126336,6.88805597394114,6.66797604464327,6.18024415323848,6.20684475145804,6.31809509034245
"MIF4GD",4.73231969771585,4.54204699058845,5.30540802877053,4.55526121737616,4.99726238638331,5.10849998495999,4.68354307398463,4.87635738342095,4.04224454519825,7.10989952374682,6.94942437183563,7.77711911120504
"MIIP",15.5587777111953,16.0772200382977,16.1981539815603,13.6804307943065,14.7841446777213,14.4577547519553,15.6646502197578,16.1096823128857,15.1670543191627,13.2508624641469,13.8848378074377,13.6132151946554
"MINA",39.4586944579329,37.3702433982686,36.2536215299319,41.4367652217272,41.2377968117338,39.9862587863854,36.6181013876768,34.9874618863272,35.1364333544156,35.3269040793166,35.1814608824179,34.677874495859
"MINK1",196.935994902427,207.551799439498,207.590107869695,198.820307924965,200.873336534095,212.709541839512,202.617278831458,211.823814787414,208.486535965802,249.69757627597,243.103754588145,261.634271741109
"MINOS1",35.4243068019665,34.2802574660525,33.0626877155265,33.2197184598365,34.4686519171591,33.1842560666853,37.3818791812804,33.9091914418084,35.6892189332461,37.6968705872322,36.638598250706,37.0487885297607
"MINOS1-NBL1",1.88952333254122,2.52077799733425,0.961124642893211,1.96271705185983,1.16279789600055,2.18335889768153,1.45550107837676,1.81857552583025,1.00192386163034,1.88549821624225,1.33103894218626,1.22453801750967
"MINOS1P1",3.86416032871042,3.65919386709811,3.66508863823278,3.06125271521421,3.05926589304907,3.19106300430377,3.68919085212328,3.05778185759069,3.23034072629091,3.41746551693908,3.65685435695383,3.4391280491761
"MINPP1",14.2820727567755,13.277646317756,13.9939748005252,15.0133207325099,15.2824866331501,14.5977136556528,13.3156732318825,13.14846198764,12.8695392571483,13.7484244934331,13.1282472508266,12.4407851778908
"MIOS",21.1762795106421,20.6425000058201,19.6069427150215,29.6604629105683,28.8346192543946,30.0911642949698,21.9622142915464,20.8733845752375,20.694910107468,28.963347599499,29.731206687571,27.2003763889382
"MIPEP",17.97600575823,17.4711986543351,17.9666233244838,19.4953462389957,19.9336782171523,19.412299942848,18.6332959835758,17.6385732416811,17.3609220851463,23.450884064513,22.1653011214596,22.3673593198309
"MIPOL1",7.18359321020175,6.9582765917199,6.984172405024,8.81757959119115,8.15342810409909,7.72573148410387,7.58013432897205,6.92024315138946,6.84072153802781,9.49295976927521,8.57469297492623,8.06371311530304
"MIR100HG",13.5500952495749,11.9301336555865,12.3792854004646,23.2157203522226,23.0760011027728,21.0918067872184,13.4021386424791,12.4725312612252,12.3685773263331,22.7569159710349,24.7573243246644,21.2470373038114
"MIR133A1HG",1.85547786709003,1.61469189690996,1.25586953338046,2.16777704235264,1.74419684400082,1.87544930954695,1.93106083665828,2.04388576796852,2.1074950192914,1.82002952817828,1.83543264659369,1.51113202160768
"MIR17HG",13.4990270513981,11.2215278591009,10.8030409861197,10.8828266382974,9.49618281733782,9.29327120551625,14.6991198014287,12.9070581567776,14.8042887830551,9.06086642805303,8.05628833428526,6.95641809946983
"MIR181A1HG",1.31075041987094,1.18488182363177,1.08927459527897,1.14247708988856,0.913626918286146,0.909732874033971,1.18169394482074,1.31967427538125,1.12284570699951,0.680874355865257,0.574448385575123,0.794647011362659
"MIR193BHG",2.19593252160196,1.91672059705139,1.87098930483212,1.72836277701089,1.88262516495327,2.09938355546301,2.10399165785156,2.092166534141,2.26296596333748,2.00334185475739,1.69532328425829,2.04523902924488
"MIR205HG",87.3776870804872,90.3878967615568,88.5644320937998,138.825613563637,139.826446994066,142.352200950762,96.6106854399783,97.6880835556606,98.7585985679419,133.634686076169,126.294579209126,125.476065794182
"MIR210HG",2.04272792707159,2.19551632025887,2.80648395724818,1.68442135047672,1.74419684400082,1.51155615993337,2.26251157727873,2.60716137331417,2.41843690738357,1.70218588966314,1.58323579438997,1.47205102104886
"MIR22HG",20.0527791507528,18.6909299433678,19.0558979197627,22.4101275324293,23.145215263249,23.3591410271184,20.0887970619525,19.3927744126147,21.0231265448986,12.2164571927362,11.6991317550056,10.8254371547929
"MIR31HG",11.7967537788384,10.9194991589594,11.4694207385257,9.62317241098437,9.93915344438565,10.0910369565922,10.5343691910239,10.3159903721875,10.3129059550571,14.3376426860088,14.2911549582104,15.9189942276257
"MIR34AHG",12.0350720369968,11.1866783936999,13.6223399386064,12.537953704418,11.8909927698151,12.260399963904,13.4886040530757,13.8565798915031,13.9405613161324,16.8909215205035,16.6590031816786,17.1435322451354
"MIR3648-1",119.857061120925,153.477045625715,135.582649624136,94.9574227403526,84.7181324228972,102.281966822158,120.936287621166,131.001812214675,123.184811332516,103.597651992421,104.213343705067,133.539778909485
"MIR3648-2",119.857061120925,153.477045625715,135.582649624136,94.9574227403526,84.7181324228972,102.281966822158,120.936287621166,131.001812214675,123.184811332516,103.597651992421,104.213343705067,133.539778909485
"MIR3945HG",5.51536540309329,7.72496483054046,8.29130191935877,5.8442097290453,5.73093248743128,5.7942986130779,6.96046555302947,7.3225828694935,7.09983977810462,5.11965140660222,4.777729255637,4.97631407115632
"MIR4435-2HG",21.5678023633309,20.6889659596881,19.4916077578743,18.3821634334633,18.7016661606755,19.3843081621085,20.5787677220002,21.324005059514,19.744809893853,18.8549821624225,19.1529498312486,19.5665542797822
"MIR4458HG",2.62150083974187,2.64855937047101,2.61425902866953,2.60719130769439,2.86546624371564,2.81317396432043,2.66601682672971,2.60716137331417,2.59118240076811,3.14249702707042,2.87224192787562,2.94410204209772
"MIR4697HG",1.83845513436443,1.84702166624952,1.69157937149205,1.06924137899826,1.0243695750481,1.38559314660559,1.49873378367508,1.49670375134702,1.72745493384541,1.49268608785845,1.2049405160844,1.38086201974495
"MIR503HG",6.53672936662908,6.40068514530495,6.95854241454685,9.96005668107971,10.3129099109573,10.7068561328613,7.40720350777877,8.01460718463245,7.72172355428897,4.64827685254166,4.69366363823576,4.84604406929359
"MIR548XHG",1.68525053983406,1.4869105237732,1.67876437625348,1.8308927722573,1.68882551561985,1.98741643250498,1.71489731016668,1.89904346945106,2.14204411796831,2.19974791894929,2.24174979736633,2.39696803427425
"MIR600HG",3.64286480327767,4.65821187525823,4.25457841920728,4.46737836430781,3.86215015457325,4.18477122055626,4.78441938634738,4.184333068282,4.14589184122898,3.61387158113098,3.81097465552277,3.15253404507809
"MIR6723",1.54906867802929,2.07935143558909,2.02476924769503,2.28495417977711,1.7995681723818,2.19735478805128,1.08081763245799,1.14264479941547,1.83110222987613,2.88062227481455,2.19971698866572,2.09734702998997
"MIR924HG",0.902204834456618,1.08033342742897,1.06364460480182,0.73235710890292,0.885941254095657,0.979712325882737,1.06640673069189,0.949521734725531,0.794629269568887,1.59743598876079,1.58323579438997,1.56324002235277
"MIRLET7BHG",33.7220335294068,38.0788491947543,37.4582310823581,24.0652545985499,22.9514156139156,24.2268862300431,35.5372837552188,37.3532194287789,37.3993993177531,23.0449781985164,23.6924931709154,23.3053033332426
"MIRLET7DHG",4.00034219051519,3.78697524023487,3.78042359537996,4.70173263915675,4.30512078162108,4.18477122055626,4.28003782453365,3.89464847124709,4.4395591799827,4.83158917912076,4.21729180629542,4.76788206817595
"MIS12",21.0741431142886,20.8748297751597,21.9264568532038,18.5579291396,19.3107507728663,18.1806615903097,20.2329060796136,20.3101089698919,20.3666936700374,16.5897655554092,17.2614734397208,14.5251052076945
"MIS18A",11.9329356406432,12.3599437288647,11.7129056480586,15.4673821400297,14.4380738753402,15.8853355696701,12.4221973223838,11.957536422052,11.9712626915487,14.2459865227192,13.6186300190005,13.1312161877633
"MIS18BP1",37.0244436781725,34.3848058622553,34.8439720536886,41.8029437761787,40.9747830019241,39.7343327597299,38.6644494384639,36.0335451533977,35.3264533971386,45.3698008283291,43.3358257703379,39.5890535660839
"MISP",76.3469562743006,78.0047200557582,81.5161847125829,90.4461029495106,90.1583654363283,90.80533671896,72.3283159640888,75.8651772456975,71.8966743466459,75.2235225854981,77.1862477105696,75.2569800760997
"MITD1",8.4602981646215,7.434552618866,7.03543238597831,9.16911100346456,8.59639873114692,8.53749312554957,7.01810916009389,7.67664182142506,7.09983977810462,8.78589793818437,8.2104086328542,8.41544212033242
"MITF",4.4599559741063,3.91475661337163,4.94658816209039,4.59920264391034,5.21874769990723,4.71661505460689,4.09269610157426,3.65324464038467,4.19771548924434,3.75790269487171,3.76894184682215,3.63453305197019
"MKI67",496.655250002006,490.169347352609,484.84252985629,448.070726368984,448.549288382212,449.967875387572,486.958781578507,495.328473752244,497.282451806077,414.652482721941,419.977813600349,381.3133224524
"MKKS",28.8875774353374,25.7886043966915,25.6299904771523,29.4407557778974,28.1701633138228,27.5159204669352,26.8619208920226,27.2625392987297,27.1555915600498,27.5361301997045,26.1303960755513,25.6501633667717
"MKL1",63.0351792828841,64.8432386226719,64.5875760024238,51.4407633293411,50.2356376736428,52.8344861458191,61.7651249695327,65.7744971156482,63.6048906641879,42.5153660287402,45.1992802893987,46.2458506612695
"MKL2",50.2170615405099,47.8831654608839,44.6987033921536,47.1052092446358,45.3906464403072,48.0059039682541,49.3141058436166,46.9289047196551,49.3188383612864,48.8396412957194,49.0943205623227,49.6719517102593
"MKLN1",60.5668830376726,54.5742628178633,57.6546635783541,74.2024222740438,70.8891431597478,72.0088559523812,63.0765170302484,62.3304691286777,60.9618846154044,77.8422701080568,77.4804773714739,75.8041140839231
"MKLN1-AS",1.27670495441974,1.80055571238161,1.64031939053775,1.74300991918895,1.57808285885789,1.34360547549633,1.52755558720729,1.89904346945106,1.65835673649159,1.87240447862946,1.76537796542599,1.99313102849978
"MKNK1",23.2700756358905,23.5814715879656,22.131496777021,21.5166518595678,21.331804258772,21.9035684286641,22.3801304427635,21.6941576001698,21.9214031104982,19.4180128797726,19.9515731965604,20.4002822917037
"MKNK1-AS1",1.10647762716378,1.2197312890327,1.53779942862914,0.805592819793212,0.941312582476636,0.965716435512984,1.46991198014287,1.2552999204846,1.15739480567642,1.02131153379789,1.16290770738379,1.05518701508812
"MKNK2",146.94022888735,152.896221202366,157.252806572568,151.583274400726,155.441161597502,160.60284199292,143.474937983357,154.498451751951,147.265533110321,168.333090750072,163.297461801904,172.373266464766
"MKRN1",52.9066533111541,51.6004417703169,52.4389605162536,61.0492885981474,62.5142297421248,61.5399299558057,52.4556824286279,53.800867104872,51.1153914924856,62.0905037598663,62.839049007425,64.8874879278263
"MKRN2",27.593849748192,26.4623607277762,25.0148707057006,25.2663202571507,25.9414673464885,25.9903684166321,26.5448810531683,26.8441059919015,26.6373550798962,26.0434441118461,26.0743523306172,26.2233513749677
"MKRN2OS",1.80440966891324,1.591458919976,1.70439436673063,1.75765706136701,1.46734020209593,1.67950684437041,1.5419664889734,1.4645165738987,1.34741484839942,1.46649861263286,1.19092957985086,1.45902402086259
"MKS1",7.21763867565295,8.21285734615354,8.03500201458725,8.29028247278105,8.25032792876581,7.57177669003659,7.29191629364992,7.77320335377002,7.42805621553525,7.71221145393531,8.60271484739331,8.83230612629316
"MLANA",2.89386456335142,2.96220455907942,3.07559885725828,2.81225129818721,2.35328145619159,2.65921917025314,3.09834387971291,2.63934855076249,2.7466533448142,2.69730994823544,2.12966230749802,2.39696803427425
"MLEC",244.463464672292,235.733400460387,235.71902241837,209.439486004057,203.586531624763,206.887251445695,228.081342252168,229.043954722267,226.95302920861,185.485887022831,185.981167564004,174.913531501089
"MLF1",4.35781957775272,3.63596089016416,3.97264852395861,4.08655266767829,4.20822095695437,3.9328451939007,4.15033970863869,4.26480101190281,4.23226458792125,5.09346393137663,4.59558708460098,4.88512506985241
"MLF2",152.030025972303,150.468375112768,148.615499781768,156.138535618103,157.434529419217,158.265528301171,155.464808252758,158.425287400646,157.543889966701,169.275839858193,173.21720465525,178.665307554735
"MLH1",30.9813735605858,30.7372284836241,29.448859058248,35.60720263486,36.4897054030649,36.5572656457959,32.3380635631431,31.0767198263559,32.7698200950474,37.8539954385857,40.1133104366238,37.7001385390743
"MLH3",18.8101196617842,17.0297720925899,18.351073181641,19.802936224735,19.1861652840091,19.1883656969319,18.8638704118335,17.4937309431636,18.6565132855304,21.2904173584021,22.4735417185975,20.4914712930076
"MLK7-AS1",1.14052309261497,1.10356640436292,1.10208959051755,2.1824241845307,1.46734020209593,2.15536711694202,0.965530418329139,1.27139350920876,1.20921845369179,2.10809175565974,2.32581541476757,2.44907603501934
"MLKL",18.8101196617842,18.2843528470236,18.2101082340167,19.9347605043375,19.0338941309614,19.4962752850665,17.8695181899721,17.8477898950952,17.2400002397772,16.2493283774766,15.6362048366302,14.6684022097435
"MLLT1",93.9825073780187,96.695649999126,96.8557340131585,76.4580821694648,76.8277181286078,76.6414956647696,91.696567937736,97.1248079503149,90.8295804215915,68.7421224671653,72.1843434751959,70.3848820064335
"MLLT10",33.1262378840109,32.8862788500151,31.9990431107246,36.5592668764338,37.0157330226842,37.1310971509558,34.5429315333574,32.2032710370472,33.4262529699086,38.6789009081917,39.0624902191084,41.6994275962602
"MLLT11",8.15388897556076,7.37647017653111,7.18921232884122,11.2490051927489,10.7835662021956,10.161016408441,7.23427268658549,8.25601101549487,7.80809630098124,10.710677367265,11.1106724331969,10.7603021538616
"MLLT3",9.9072304462972,8.75883230410151,8.81671672414039,11.1025337709683,10.3821240714335,10.0070616143737,10.145274843339,9.04459686297879,9.81194402424191,8.90374157669951,8.98101012569887,9.57484513691072
"MLLT4",149.425547865287,146.658166895599,147.577485167443,161.191799669533,159.773968043314,162.478291302467,147.16412883548,151.537231426705,150.046735553812,168.189059636331,167.472720799499,168.048302402923
"MLLT6",80.4153893957182,85.7877673286335,87.1035226366021,75.2863107952202,78.2120013381322,76.0676641596097,81.3495404696715,85.8914830208501,85.2499009852709,80.4217364177771,80.1705771283135,80.7152931541481
"MLST8",29.9429868643244,32.8630458730811,32.1015630726333,24.9880245557676,27.0350510820128,27.1240355365821,29.8593884593728,31.0284390601835,31.2151106545865,28.5443479958896,29.2408239193971,30.4962074360653
"MLX",40.9056267396086,39.1707991106503,38.7781755919314,39.0785753310598,39.9642562589713,39.0065464605027,38.2609441890129,38.9142975350226,38.8677360115217,35.1828729655759,35.1394280737173,35.1729005029373
"MLXIP",137.96924874096,138.410460084044,139.260553257607,116.25436746725,111.310212877862,119.370948963627,134.871629628991,137.922055366064,134.447817501188,106.753242757105,108.122394914225,105.557782509371
"MLXIPL",1.31075041987094,1.20811480056573,1.56342941910629,0.292942843561168,0.38759929866685,0.391884930353095,1.55637739073951,1.40014221900205,1.81382768053768,0.720155568703637,0.490382768173886,0.416864005960739
"MLYCD",4.11950131959437,4.13546989424421,4.79280821922748,3.16378271046061,3.30843687076347,3.84886985168218,4.55384495808967,4.6027663751102,4.2495391372597,4.68755806538004,4.79174019187054,4.80696306873477
"MMAA",3.64286480327767,3.65919386709811,3.56256867632417,5.24367689974491,5.96626063305044,5.86427806492667,3.87653257508266,3.70152540655715,3.6103808117369,6.9396809347805,6.80931500950024,7.1648501024502
"MMAB",21.2273477088189,22.0713280872585,21.3113370817521,27.346214446435,27.6441356942035,26.9840766328845,21.4866545332649,20.9377589301342,21.2822447849754,28.6883791096303,28.8905505135586,28.2295094036538
"MMACHC",13.4139133877701,13.8700872295719,13.3916700243121,12.8308965479792,13.5382897891493,13.1701328379379,11.903404858804,13.4059594072266,11.4184771127181,11.6927076882245,11.1667161781311,10.9426801564694
"MMADHC",45.7741282991292,42.8416094662153,40.8926498062965,55.9081416936489,57.4200675310748,56.0395450404926,47.6856739440466,45.029861250204,43.1000005994429,56.3947278983012,55.8195699544217,55.7816147976214
"MMD",7.31977507200653,5.76177827962115,6.03586275736937,6.21038828349676,6.43691692428876,6.25616299527977,6.78753473183619,6.61446496563039,6.11519046581274,6.03621303949776,5.88459321808663,6.05755508661699
"MME",1.22563675624295,1.13841586976386,1.03801461432467,3.92543410371965,3.86215015457325,3.9048534131612,1.34021386424791,1.06217685579466,0.984649312291882,2.61874752255868,2.22773886113279,2.63145403762716
"MMGT1",26.1128720010651,23.5466221225647,22.887581496097,27.5073330103937,26.8412514326794,27.3059821113889,26.7610445796599,24.4300676832772,25.6527057676043,23.2675717379339,23.1040338491068,22.2370893179682
"MMP1",7.21763867565295,7.55071750353579,7.88122207172433,2.72436844511886,2.79625208323942,2.39329725322783,9.29503163913873,10.3481775496359,8.77547106393467,5.40771363408367,6.50107441236237,5.87517708400916
"MMP10",3.65988753600326,3.54302898242833,3.51130869536986,3.11984128392644,3.73756466571605,2.89714930653895,2.98305666558406,3.08996903503902,2.88484973952183,3.92812128383802,4.52553240343329,4.54642306500931
"MMP14",311.226622422082,318.082687202795,321.93831038351,293.514082106112,310.120967429766,314.039788116527,282.266332892729,293.917210869362,282.611627177109,315.873326171028,354.532730453486,375.451172368577
"MMP15",31.1516008878417,32.0498916803927,31.7299282107145,23.9334303189474,22.577659147344,23.555083492295,30.8105079759358,31.8170249076674,30.6795996250944,18.6847635734562,18.4804248920387,20.2569852896547
"MMP17",8.49434363007269,9.29319077358251,9.4574664860692,2.12383561581847,1.93799649333425,2.14137122657227,8.07010498901967,7.61226746652841,8.18813638642723,2.00334185475739,1.91949826399492,2.12340103036251
"MMP19",4.28972864685034,4.42588210591867,4.43398835254735,2.5339555968041,2.6993522585727,2.98112464875747,3.19922019207566,3.36356004334976,3.81767540379835,2.31759155746443,2.38185915970173,2.35788703371543
"MMP2",28.1726226608623,28.8088913981058,30.7431735773442,19.7150533716666,19.5322360863902,19.3843081621085,25.968444982524,26.699263693384,25.0135474420815,19.5096690430622,19.8394857066921,20.7389842965468
"MMP24",2.31509165068113,2.26521525106074,2.89618892391821,3.20772413699479,3.18385138190627,3.63893149613588,2.68042772849582,2.62325496203833,2.86757519018338,3.64005905635656,3.71289810188799,4.9372330705975
"MMP24-AS1",26.4363039228515,27.6588590398749,25.5274705152437,18.4700462865316,20.3351203479144,19.9021561057893,23.2303736469638,25.1381855871403,25.5836075702505,21.2904173584021,20.0776716226622,22.7451423252328
"MMP25-AS1",1.60013687620608,1.77732273544765,2.11447421436506,1.64047992394254,1.63345418723887,1.77747807695868,1.64284280133615,1.64154604986448,1.57198398979932,1.584342251148,2.18570605243218,1.78469902551941
"MMP28",4.63018330136227,4.92539110999873,4.61339828588741,5.74167973379889,6.71377356619365,6.89997395228842,4.56825585985578,4.37745613297194,4.37046098262888,14.3376426860088,14.1370346596414,16.8439112408511
"MMP9",133.543338232305,134.948746520885,140.798352686236,51.4700576136972,49.5019675725948,56.5573929841735,55.4819717995102,58.2426975927406,58.5779968066978,33.0354999970777,34.7891546678788,40.2794845759564
"MMRN2",10.9966853407354,11.9417501440535,12.5843253242818,10.780296643051,11.1573226687672,11.35066708987,13.2436187230519,12.9070581567776,12.4549500730254,12.7533004348608,12.932094143557,15.6063462231552
"MMS19",67.427044326088,68.4211170705012,69.0984543264026,61.3568785838866,65.8918807733645,65.1368737808323,65.4399049198899,66.8688611488912,66.0406021209099,65.9531563556403,70.5590748721054,71.3358530200315
"MMS22L",44.4633778792582,46.0826097485022,45.6085680540925,44.2197222355583,41.7361387671626,42.113634122588,47.3109904981278,43.9194036282369,44.58561184255,41.2976484307504,40.6317150772648,37.2181395321822
"MN1",70.7124317421282,75.437476104556,74.980537140909,55.3515502908827,53.640974369073,55.7736231234673,75.6716451738255,77.3296938195962,77.1654118948744,60.9513485875533,63.6236614365033,64.3142999196302
"MNAT1",22.3508480687083,21.1768584753011,22.0033468246352,26.2916202096148,25.3462255663929,24.0449396552363,22.855690201045,22.0321229633772,22.7678560280825,24.9828513652098,24.6872696434968,22.5236833220662
"MND1",4.28972864685034,4.03092149804141,4.16487345253725,4.1890826629247,4.47123476676402,4.67462738349763,4.78441938634738,3.7658997614538,4.30136278527506,5.91836940098262,5.39421044991274,4.75485506798968
"MNS1",2.02570519434599,1.88187113165046,2.14010420484222,2.43142560155769,2.40865278457257,1.77747807695868,1.93106083665828,1.70592040476112,1.77927858186077,1.88549821624225,1.80741077412661,1.84983402645078
"MNT",36.6499435582094,36.4757737863113,36.4458464585106,33.8788398578491,34.8424083837308,34.3879026384841,38.8229693578911,42.3905126994415,41.8216839483973,43.73308362673,42.3130274252896,50.2581667186416
"MOAP1",7.67725245924405,7.14414040719155,7.53521720028278,8.90546244425951,8.61024156324217,8.76142737146562,7.79629785546365,8.20773024932239,8.34360733047332,9.44058481882404,9.84968817217833,9.07981912983234
"MOB1A",131.82404222702,116.792175046998,119.551090580677,139.191792118089,133.763286536349,130.287743452034,134.597822495435,124.274692127975,129.403649094359,125.424912592948,126.476721380162,118.49359369434
"MOB1B",47.0678559862745,40.5183117728197,43.1096439825702,48.8775134481809,46.3458018548791,44.26900123953,53.0753512045704,45.931102218757,46.6758323125029,50.5418271853825,48.1695987709091,43.7186126251325
"MOB2",16.035414227512,15.1479009609395,15.8521491101187,11.9520680172957,11.7525644488627,12.0364657179879,15.0017487385169,15.54640670754,14.3206014015784,13.9317368200122,12.8480285261558,13.0530541866456
"MOB3A",80.6026394556998,88.7615883761799,87.6161224461451,71.990703805157,73.2424246159394,77.1733394988202,79.8940393912947,81.9807409608789,79.2556323648273,69.1087471203236,71.1895670026146,70.4890980079237
"MOB3B",56.4303589853526,53.2964490864957,53.7460900305884,82.5952347420713,81.6034952014672,82.7996874274611,61.6354268536377,59.3048744485353,60.8582373193737,78.4053008254069,79.5681068702713,69.7856399978649
"MOB3C",18.5888241363515,18.8767937588395,19.6966476816915,15.1304978699343,15.503971946674,15.6893931044936,17.8839290917382,18.5880949764066,17.3781966344848,15.529172808773,14.5293408741806,15.358833219616
"MOB4",24.9553261757246,23.3026758647581,22.6569115818026,29.9534057541294,28.2255346422038,27.1660232076913,28.5191745951249,23.4000780049309,26.0500204023887,27.8765673776371,25.7240789247787,24.568922351311
"MOBP",1.12350035988937,1.591458919976,1.6659493810149,1.03994709464215,0.996683910857614,0.895736983664217,0.994352221861352,1.4645165738987,1.2783166510456,0.785624256767604,0.924721791413613,1.05518701508812
"MOCOS",9.02204834456618,8.31740574235634,9.31650153844486,11.3222409036391,11.2957509897196,10.7768355847101,9.30944254090483,9.10897121787543,8.51635282385786,12.60926932112,12.932094143557,12.9879191857143
"MOCS1",6.26436564301954,6.13350591056445,6.36905263357235,4.58455550173228,4.45739193466877,4.39470957610257,6.39844038415131,6.13165730390555,5.92517042308975,4.42568331312417,4.73569644693638,4.58550406556813
"MOCS2",24.1552577376215,22.6289195336734,23.2720313532543,27.829570138311,27.0627367462033,27.4319451247167,22.7548138886822,23.3517972387584,23.7870544390513,26.2922251264891,25.6820461160781,23.9175723419974
"MOCS3",22.7764163868482,23.5814715879656,25.0789456818935,20.6085290445282,19.1169511235328,21.0498191161091,24.1814931635268,23.8828856666557,24.4262127645741,17.4670459754664,16.7010359903792,17.9772602570569
"MOG",3.23431921786335,4.29810073278191,4.1392434620601,3.23701842135091,2.94852323628711,3.16307122356427,3.60272544152664,2.86465879290075,3.35126257166009,3.20796571513438,3.2225153337141,3.59545205141137
"MOGS",91.5312338655328,96.8001983953288,96.3559491988541,71.0825809901174,71.3736422830814,75.1299395048362,89.7943289046099,92.7312582286188,90.1731475467303,65.0758759355832,64.4082738655815,65.2131629324831
"MOK",8.64754822460306,9.40935565825229,8.90642169081042,6.18109399914064,7.08753003276526,6.41011778934705,8.93475909498606,8.7870994433922,8.98276565599612,6.02311930188496,6.44503066742821,6.56560809388164
"MON1A",20.5464383997951,21.8273818294519,21.0806671674578,18.5872234239561,17.9264675633418,18.2646369325282,19.5123609913083,19.4088680013388,18.6737878348689,13.813893181497,14.7815377263843,14.6293212091847
"MON1B",38.692671485281,38.5551252219004,38.4962456966828,32.2969485026188,32.2953272782057,33.4641738740804,35.710214576412,37.3371258400548,37.9176357979067,29.3561597278828,30.79603784132,30.0793434301046
"MON2",52.2427667348559,50.1599972004116,51.067756025726,57.8855058876868,58.2091089605037,57.8730066789303,52.9024203833772,54.0422709357345,53.9138684853152,61.3441607159371,62.1665240682151,61.1878198749247
"MORC2",38.8458760798114,40.1930500957443,39.3292203871902,38.5219839282936,37.6801889632559,38.5446820783008,37.1224829494905,37.6107168483655,37.3821247684146,33.1533436355929,33.8784438126987,32.1897174602808
"MORC2-AS1",3.57477387237528,3.15968486301805,3.114043842974,2.92942843561168,3.04542306095382,2.93913697764821,3.42979462033336,3.26699851100479,3.33398802232164,2.19974791894929,1.8774654552943,1.86286102663705
"MORC3",40.1906719651335,38.3227954525609,39.8161902062561,58.1345073047138,55.7312420154549,56.7113477782408,40.2784704362678,37.5141553160206,38.9022851101986,64.2247829907516,63.0772349233952,64.6139209239145
"MORC4",28.1385771954111,28.9134397943086,29.3975990772937,30.2317014555125,30.9248869007765,29.6712875838772,29.3405959957929,29.2259571230774,28.2438881683724,28.9895350747246,28.666375533822,27.6823753958303
"MORF4L1",128.879109465492,121.218057152917,121.985939676006,134.50470662111,138.746706090637,132.876983170439,132.220023704028,125.835770234219,128.816314416852,131.290907043479,126.364633890294,122.883692757114
