"","fpool2_eGFPorf_TNF_1h1","fpool2_eGFPorf_TNF_1h2","fpool2_eGFPorf_TNF_1h3","fpool_eGFPorf_TNF_1h1","fpool_eGFPorf_TNF_1h2","fpool_eGFPorf_TNF_1h3","fpool2_TNIP1orf_TNF_1h1","fpool2_TNIP1orf_TNF_1h2","fpool2_TNIP1orf_TNF_1h3","fpool_TNIP1orf_TNF_1h1","fpool_TNIP1orf_TNF_1h2","fpool_TNIP1orf_TNF_1h3"
"CCDC112",5.36289123680856,5.40752753210296,5.10116417831789,5.13862737901848,5.23996501510272,5.3306097029493,5.0271938876243,5.37011428190245,5.23418742078247,5.14373191741795,5.87415736727984,5.35895320457784
"CCDC113",9.66831096213374,9.50599296933031,9.05195192462332,11.2702262322434,11.4780186045107,10.7944846484723,10.0299245446519,9.71402861754154,9.80018070274164,11.9414247712447,12.2208415890254,11.9553946246942
"CCDC115",8.33388262621424,7.94001214555389,8.26179437536224,7.78241392909321,8.99364595759867,9.15087999006296,8.09732932751165,7.82103842540524,8.29674389038923,7.9494038723732,8.18120024496545,8.03318621273312
"CCDC117",16.4915200005146,17.8252660956426,16.8605677055564,17.7245408145855,16.5661005756974,15.5142953229587,17.4422834154556,17.3557311300076,17.6291886959546,16.8167127670466,16.3624004899309,17.6289634772903
"CCDC12",20.3689155426203,19.7827421253631,19.7306988036077,20.9020495320462,21.8169143796513,20.9559593947194,19.4238050937893,21.6199406154514,19.7451368022283,21.016561218137,20.2167371851808,19.5690933067363
"CCDC120",29.7728586268832,27.6982858205455,28.0041131429297,27.2322426801124,28.5540122562119,29.3405642399834,28.7320643358382,29.2915324467406,27.3736865537943,31.9967835603693,33.4474891102212,32.5732067581581
"CCDC121",1.61138516035562,1.77396265193423,1.33629585536801,1.72528793643374,1.81174773814111,1.54365572647907,1.51672029699614,1.2752776031234,1.49230024337202,1.67993938043617,1.68627230417181,1.87720669984234
"CCDC122",6.18117276355165,6.33732864622021,6.15858089865258,7.34798890912788,6.89982970932781,7.01863610888324,5.67546949843717,6.23690452777539,6.87126306089954,6.11359382777286,6.18917527025699,6.84813393853098
"CCDC124",62.5292975897374,62.2477377451128,62.2713868601494,57.2199812011478,59.5923971593359,56.6599389675986,65.7816270745584,66.3742140000633,62.6432005146838,56.0874606550776,55.4802118537408,56.5888678902192
"CCDC125",10.0585683056574,9.273542690801,8.61039329415389,9.49528972209937,9.94833937649937,10.2392128044151,9.03916370548506,9.4749140669559,8.73107008062437,8.90194682004319,8.82050128336026,9.11336660426251
"CCDC126",2.00164250387925,1.82289955267724,1.84757426959577,1.84940937070955,1.90938683780141,1.76576446410195,2.07937460072051,1.98265814860591,1.78185103686212,1.77519367520317,1.94569881250594,2.23377110092971
"CCDC127",9.47947676365457,8.74747100781361,9.01709203274416,7.11215818400384,7.07341033094612,8.47344834031315,10.0788510058453,9.23579951637026,9.10971342595757,7.67230046941466,7.6623472282972,7.83392963565489
"CCDC130",10.7887272064435,9.51822719451607,10.0396488611997,9.56976258266486,9.00449474644981,9.42851591209157,10.2867884659174,10.1424421873408,11.2145249632509,9.85448976771319,9.83967685181575,9.66918758242812
"CCDC134",4.98522283985021,4.28197881501365,4.88038486308318,4.2821894825154,4.57818889518292,4.89749766458467,5.35744750067991,5.12103662504241,5.15623143791975,4.09593467498096,3.99331518185743,4.07951623597021
"CCDC136",2.12753196953203,2.27556588455011,2.41695250362215,2.28383439067488,2.01787472631285,2.14334931806086,2.20169075370407,1.9029532984107,2.31640634792075,2.28610307440798,1.95496404494644,2.08695046518785
"CCDC137",44.237558230388,45.3645069887732,44.074523299225,39.5202646734175,38.2853758556884,39.7796749082591,45.2692082192154,46.4280752387114,46.9406382523364,40.1366960222765,39.5903382182756,38.393596246496
"CCDC138",5.62725911467941,6.3128601958487,5.69378234026371,6.37984172177657,6.0427753900874,6.45225882794488,5.54092173015525,5.57933951366488,5.69078674897838,5.71525768601995,6.10578817829245,5.41138914591422
"CCDC14",24.7624578939024,24.5051530470639,25.2385617205159,27.0708848155539,25.4404098559335,25.309290652128,24.1696718295514,23.7221560393502,25.6697914997949,25.4848535908435,26.0260379253771,26.6794069519492
"CCDC142",42.0596704745948,41.7187078834187,39.0895587605043,36.5041138205154,34.4340558135322,37.4031114156942,34.7867139085244,44.9834248289231,41.0048469857894,29.4508960456876,31.8538691304544,31.5769238727669
"CCDC144A",1.81280830540008,2.10428673194957,2.10321347670966,3.81052803226733,3.56925153202649,3.3538419381056,2.11606944661558,1.65387564155066,1.9823092785091,3.64564164517333,3.83580623036885,3.53418244607188
"CCDC144B",15.0815579852034,15.2316103562629,15.9425905527384,19.4994773247296,17.5967355165561,18.8237155135397,14.9714971251877,15.6022244257129,15.145733813328,17.1890704647721,18.0764684914242,18.111374137585
"CCDC144CP",1.03229361835282,0.954269564488757,0.883117260938861,1.30327505989599,1.69241106077852,1.38817961014305,1.23539314513395,1.13579411528178,0.980018070274164,1.22098686928608,1.2415411470276,1.11164195633122
"CCDC146",0.956759938961152,1.29682786968985,0.952837044697192,1.92388223127504,1.56222559456479,1.52144485271678,1.36994091341587,0.94649509606815,1.00229120823494,1.48077130955971,1.36198916875416,1.40528322781493
"CCDC149",5.76573752689747,5.44423020766022,5.25222370979428,5.00209380131509,5.07723318233556,4.56433455815034,6.12803926447634,6.25683074032419,5.84669871470382,5.31692154426704,5.65179178870773,5.33797882804329
"CCDC15",7.56595688573226,6.83893187883609,7.72727603321503,5.73441026354237,6.65030756575149,6.45225882794488,7.55913825438399,7.18339962384354,8.27447075242845,5.64598183528031,5.3831000479331,6.17695388942534
"CCDC150",4.43130919097797,4.19633923871338,4.34586652093597,4.76626307619106,4.38291069586232,4.70870523760521,4.23213889323117,4.06494735995584,3.90893571211627,4.1652105257206,4.70673807977627,4.69826034373948
"CCDC152",1.88834198479175,2.09205250676381,2.16131329650826,2.5320772592265,2.16975777022887,2.04340038613056,2.54417598205804,2.35129308075877,2.34981605486192,1.85312900728526,1.80672032589837,2.1918223478606
"CCDC157",1.17077203057088,1.52927814821916,0.883117260938861,1.00538361763405,0.878751896942692,0.777380581680106,1.38217252871422,0.936531989793748,1.24729572580348,1.17768946257381,1.06550173065801,0.849462249649325
"CCDC159",0.96934888552643,0.893098438559991,0.906357188858305,1.14191719533744,1.04148372970986,1.23270349380703,1.19869829923889,0.936531989793748,0.69046727678407,0.978521391697355,1.028440800896,1.03823163846029
"CCDC163P",1.86316409166119,1.94524180453477,1.6500348822805,1.32809934675115,1.3452498175419,1.34375786261847,1.96929006303531,1.81328534194109,2.13822124423454,1.31624116405308,1.31566300655164,1.06969320326211
"CCDC167",5.26217966428633,4.78358204762954,4.7874251514054,5.21310023958397,4.90365256071725,4.98634115963382,4.73363512046376,5.20074147523762,4.68849554074344,5.77587405541713,5.50354806965966,4.90800410908499
"CCDC171",2.29118827488065,2.23886320899285,2.20779315234715,2.34589510781279,2.23485050333574,2.05450582301171,2.03044813952709,1.69372806664827,1.75957789890134,2.01765915279189,1.95496404494644,2.1498735947915
"CCDC174",11.7454871454047,11.0352711175495,10.8530463383802,12.1763127024568,12.4327120234114,12.6713034813857,10.7026633860615,11.4675353218362,11.8270362571723,12.2445066182306,12.2579025187874,12.5741387324635
"CCDC18",15.9879621379035,16.4060959740952,16.500348822805,17.7245408145855,17.8462576601325,16.8025260011714,16.1212689632332,16.6383874782506,16.1034787456414,15.4658336776237,16.6959488577891,16.1188083668026
"CCDC18-AS1",7.779968977342,8.01341749666841,8.1339747718053,7.77000178566563,6.97577123128582,7.47395902101016,6.61730387641058,8.54834518343655,8.51947526999699,6.20884812253985,6.75435444912776,7.13128802174742
"CCDC183-AS1",0.994526778656987,1.11331449190355,1.17361635993191,1.04262004791679,0.99808857430528,1.14385999875787,0.892907916779986,0.94649509606815,1.21388601886232,0.865948134245447,1.19521498482508,1.08018039152939
"CCDC184",1.221127816832,1.23565674376108,1.3827757112069,0.434425019965331,0.607532175664084,0.644115339106374,1.32101445222244,1.10590479645858,1.12479346701921,0.883267096930356,0.389139762501188,0.849462249649325
"CCDC186",24.9638810389469,23.4040727803461,24.2392448199798,25.6186640345269,27.805445825483,26.6086267672219,24.4754622120103,23.0546279189653,23.9770330147758,27.2946851914165,27.6659840673464,29.5109477841136
"CCDC191",3.3108929466682,3.11972742236709,3.11415034120546,3.38851515572958,3.28718302189674,3.19836582176958,3.2780728999594,3.38745613329654,2.95119077980288,3.98336141752906,3.78021483572583,4.26828562478118
"CCDC22",13.4701728248478,13.2741343265423,13.3164786978412,12.6355620092773,14.1251230841899,13.7152145482133,14.3599163602699,13.1712264947589,13.2079708107404,12.9459246069694,13.1010386708733,12.3748821553852
"CCDC24",3.80186186271405,4.07399698685585,3.79972821482905,4.0215344705362,3.80792488675167,3.66479417077764,3.3881574376446,4.13468910387666,4.03143797090054,3.6716200892007,3.67829727888028,3.59710557567554
"CCDC25",30.7547964589749,29.0195821406068,30.1886663673574,26.6116355087334,28.0549679690593,26.9417898736562,30.6279647070833,30.9055556631937,29.4784980910876,26.523991351938,26.6468084988909,26.7737916463546
"CCDC28A",3.4241934657557,3.22983544903887,3.28844980060128,3.01615085290215,3.6451930539845,3.34273650122446,3.74287428129693,3.50701340858936,3.56370207372423,3.63698216383088,3.27989228393858,3.51320806953733
"CCDC28B",2.97099138940568,2.92397981939504,3.09091041328601,2.5320772592265,2.7881387347441,2.94294077350326,3.52270520592652,3.18819400780851,3.07369303858715,2.6238228467637,2.41822566697167,2.76861770256076
"CCDC3",2.79474613749179,2.63035841493696,2.59125196301797,1.22880219933051,1.26930829558389,1.15496543563901,2.34847013728435,2.47085035605159,1.94889957156794,1.27294375734081,1.2415411470276,1.2060266507367
"CCDC30",1.23371676339727,1.15001716746081,0.894737224898583,0.943322900496147,0.802810374984682,1.11054368811444,1.03968730036026,1.46457662233703,1.12479346701921,0.779353320820902,0.750483827680863,0.734103178709293
"CCDC34",5.89162699255025,6.39849977214898,6.43746003368591,4.94003308417719,6.01022902353397,5.93030329453109,6.60507226111222,6.37638801561701,6.10283980125275,5.01383969728114,5.73517888067227,5.71551760566521
"CCDC43",23.9567653137246,23.6120546085039,22.9261888925312,25.7551976122303,27.056879394754,26.1088821075704,22.4817089183783,22.8055502621052,24.355676360109,25.952465583336,24.775231545909,25.494354677747
"CCDC47",90.3382805524372,90.8880589049613,90.5427591741527,90.0625127105268,90.7501187398225,91.1978476679576,87.6884500739139,83.8793917241869,84.7492899407544,89.8334594466227,87.7139555142559,89.0886643305064
"CCDC50",67.7411214677626,66.8111037393988,70.3588817761158,74.2122055535061,72.2854801151748,72.4962919601105,66.9191672973055,63.365355905194,63.0886632738993,69.9426308030047,69.4243866767,72.4035477972709
"CCDC51",15.0941469317687,14.2651065665883,13.8045171841496,15.726185722745,17.3255157952775,16.8136314380526,16.0723425020397,15.6719661696337,15.6580159864258,15.2839845694321,15.2505725970704,14.1472169725548
"CCDC53",7.74220213764616,8.38044425224101,8.15721469972474,8.36578467018951,8.93940201334294,8.50676465095659,8.0850977122133,8.40886169559493,7.33899895807584,8.88462785735829,9.57098511104113,9.24970005173709
"CCDC57",38.6480659554044,40.5809249411437,41.5878510118445,36.2931073822465,35.3345052881771,37.1921081149525,39.2634851077227,39.1051921270262,39.6350490012017,32.1786326685608,33.9756073593299,33.7372846558257
"CCDC58",11.6573645194477,11.108676468664,10.5857871673066,11.7915362562018,13.6369275858884,13.6041601794019,11.546644841648,11.8560964665379,11.1477055493686,12.2878040249429,12.508063794681,12.4378052849889
"CCDC59",15.7739500462937,16.1369430200086,16.9070475613953,18.9905794441987,19.0613220114606,19.7454667746747,17.0386401106099,17.1664321107939,17.038950539994,18.06367808036,17.687328728923,17.4821428415485
"CCDC6",126.745514019222,125.877942936216,128.888640241235,134.423513320701,130.673661712034,130.999733449979,120.322399689928,117.315576381079,118.526503658272,124.471384816441,127.118989083721,135.76713930815
"CCDC61",7.04981007655585,8.19693087445471,7.59945642965809,7.58381963425192,7.83282555052622,7.85154387496907,8.07286609691494,8.30923063285092,8.08514907976185,8.40835638352329,8.0700174556794,8.26390435461319
"CCDC64",7.69184635138505,7.73203031739608,7.52973664589976,6.59084816004545,7.31208368567129,6.57441863363747,7.13103171894153,6.84465401051389,6.5260294225075,6.99686092470321,6.29109282710254,6.7956979971946
"CCDC64B",1.96387566418342,1.56598082377642,1.46411545892495,2.33348296438521,2.31079202529375,2.15445475494201,1.23539314513395,1.35498245331861,0.991154639254552,4.59818459284332,4.87351226370535,4.85556816774861
"CCDC66",9.07663047356566,10.0810015530607,9.55161037489136,9.91730259863712,10.9355791619535,10.4835324158003,9.07585855138013,9.60443444852312,9.92268296152591,9.08379592823474,9.85820731669676,9.99429041871366
"CCDC68",1.47290674813756,1.62715194970519,1.78947444979717,2.29624653410246,1.81174773814111,1.66581553217166,1.71242614176984,1.69372806664827,1.7929876058425,2.45063321991461,2.38116473720965,2.5798483137498
"CCDC69",5.92939383224608,5.72561738693254,5.99590140321648,5.29998524357703,5.33760411476302,5.45276950864189,5.47976365366347,6.04760550856176,5.15623143791975,6.35605930536158,6.58758026519868,6.7537492441255
"CCDC7",1.32183938935422,1.37023322080437,1.12713650409302,1.56393007187519,1.37779618409533,1.29933611509389,1.34547768281916,1.51439215370904,1.3252517086662,1.19500842525872,1.2322759145871,1.41577041608221
"CCDC71",22.3327912068037,21.9359657580557,21.9617318838743,21.1502924005978,20.6994891279834,20.9337485209571,22.6529515325553,23.4730783824901,22.0504065811687,20.0034019010698,19.5681709143455,19.3383751648562
"CCDC71L",13.1932160004117,13.5555215058147,13.6766975805926,13.355466328077,11.9228189474076,11.7939739677753,16.1701954244266,16.3295311837442,15.8696107970532,13.3356012673799,14.3333145854604,14.0738066546839
"CCDC74A",5.09852335893772,5.81125696323282,4.91524475496234,3.38851515572958,2.94002177866012,3.32052562746217,5.0271938876243,5.0712210936704,5.13395829995897,4.44231392867914,4.15082413334601,3.90123403542653
"CCDC74B",1.53585148096395,1.41917012154738,1.68489477415967,1.11709290848228,0.92214705234727,0.96617300865956,1.49225706639943,1.72361738547147,1.3252517086662,1.20366790660117,1.2508063794681,1.18505227420214
"CCDC77",6.05528329789887,6.30062597066295,5.55434277274705,7.03768532343836,7.6809425066102,6.78542193437921,6.31151349395168,6.37638801561701,6.25875176697818,6.98820144336076,6.55051933543666,6.63839017318547
"CCDC8",38.3836980775336,37.1553418891328,37.9624222564113,32.7059979316756,33.1972938845017,32.1280288971507,39.6548967972701,41.1675551258273,39.2452690868881,29.4249176016603,30.4826147292597,29.5528965371827
"CCDC80",34.468535695732,34.3904069971525,37.2187445629891,42.0026933589337,44.5451270227987,42.4116634490904,31.8511262369189,30.8358139192729,31.2714856969301,39.4525969962226,38.2005533522,37.2819542901648
"CCDC82",9.4039430842629,9.38365071747278,8.80793268146917,9.94212688549228,9.80730512143449,9.48404309649729,9.21040631966205,8.87712769049181,9.24335225372223,9.3002829617961,9.37641522979053,9.65870039416084
"CCDC84",8.87520732852121,8.20916509964046,8.4012339428789,8.75056111644452,7.90876707248423,8.6844516410549,8.43981455586562,8.29926752657652,8.02946623485991,7.43849447316839,7.06010711966441,7.34103178709293
"CCDC85B",74.9545878496671,75.2404848923828,77.0287410889962,65.6230023016201,60.57963694479,61.0243756618883,65.7082373827683,68.2871304047484,65.3271136389573,64.8421962922991,59.8811972629804,61.0039741507423
"CCDC85C",118.524931912095,118.659750076621,118.24475325413,117.03410037866,118.664052453817,116.806985115876,132.554014988284,131.214109633869,130.297857070542,115.768606067274,115.88952736583,112.674350743609
"CCDC86",61.6732492232984,63.5445656148026,64.3746003368591,63.4012286280831,62.456477416038,65.2888634242478,65.2556676167291,65.9956159616361,65.3716599148789,60.7549210986606,61.7342437510813,58.3192539543197
"CCDC88A",48.7695789938882,49.5241435519293,49.0246279460665,56.0035911452449,53.0288799043936,51.5625434391533,54.8954894590216,53.2029875053044,53.9566767099809,53.0220042598487,53.9236528037361,55.288456545077
"CCDC88B",5.11111230550299,5.3708248565457,6.47231992556507,6.18124742693528,6.02107781238511,6.14130659527284,4.56239250628678,4.58302888622473,4.733041816665,7.61168410001748,7.92177373663133,7.87587838872399
"CCDC88C",19.7898240006175,20.7003090142946,21.0321347670966,23.9057882415208,23.6286621177924,24.7095970605462,23.1299845291911,22.3073949483851,20.9478862521103,26.5759482399928,26.7116651259744,26.3018681743272
"CCDC9",20.1045476647495,21.1652095713532,21.0321347670966,18.9161065836333,17.2495742733195,18.6238176496791,20.0598490893038,19.6372824668455,20.023551026738,18.5832469609073,18.3729559295204,18.3735538442669
"CCDC90B",26.8899898634345,26.6950793553137,25.7730800626631,26.5247505047403,26.4927423744945,27.4082182226643,26.1267302772884,27.5081364236228,27.6855104852451,26.0217414340757,26.6190128015694,26.8157403994237
"CCDC91",13.2183938935422,13.8613771354585,13.4442983013982,14.956632830235,15.9802659777356,16.4138357103314,13.8217252871422,13.1612633884845,13.6088872940344,15.4744931589661,15.6953037542146,15.7832183422498
"CCDC92",20.1674923975759,20.6146694379943,20.7300157041438,15.2296999856417,14.6350161601937,15.0478669739506,22.714109609047,22.5166201801476,21.7051729427766,18.5659279982224,16.8349273443966,16.6117062153646
"CCDC93",40.7000642455448,40.4830511396577,39.438157679296,38.4528203386456,39.8476014502532,39.3909846174191,40.2542459468895,39.5933843344719,40.0471020534761,39.9894848394547,40.9245316897083,39.3689047553527
"CCDC94",19.4121556036592,20.6146694379943,18.2782033086425,17.414237228896,17.585886727705,18.0685458056219,20.0231542434087,19.7568397421383,17.8073737996408,16.5742472894579,16.7330097875511,15.9090646014571
"CCDC96",1.20853887026672,1.38246744599012,1.4873553868444,1.25362648618567,1.19336677362588,1.25491436756931,1.10084537685204,1.35498245331861,1.47002710541125,1.51540923492953,1.2322759145871,1.2899241568749
"CCDC97",27.2802472069581,27.9429703242605,26.5167577560853,26.4006290704645,26.4384984302388,28.230020551869,25.5885392041607,26.4022316271642,26.8391312427356,27.0868576391976,26.6375432664504,27.2666894949166
"CCHCR1",14.4772885500701,14.7055386732755,14.5830547694509,20.0083752052604,20.439118195556,20.156367939277,15.1427397393647,15.084142899444,14.800500174936,19.206729617564,19.2068268491658,20.051503967031
"CCK",1.83798619853063,1.70055730081971,1.68489477415967,1.21639005590293,1.04148372970986,1.2771252413316,2.11606944661558,1.8830270858619,1.63707564011707,0.81399124619072,0.880197081847925,0.807513496580222
"CCL20",6.78544219868501,6.42296822252048,7.14627783522894,9.09810113241678,8.90685564678951,10.38358348387,2.96005090220214,2.94907945722287,3.34097069411647,8.24382623801666,8.01442606103637,8.70436626183876
"CCL22",1.28407254965839,1.62715194970519,0.999316900536079,1.14191719533744,1.18251798477473,1.39928504702419,1.17423506864217,1.66383874782506,1.24729572580348,0.952542947669992,0.907992779169439,1.2479754038058
"CCL28",2.79474613749179,2.66706109049422,2.34723271986381,2.28383439067488,2.02872351516399,1.94345145420026,2.34847013728435,2.94907945722287,2.9289176418421,1.83581004460035,2.075412066673,2.04500171211875
"CCL5",79.9398106895173,86.2512875595608,76.5058427108087,63.5998229229244,62.0984673839503,70.4973133215045,69.1208580510096,85.8321605539696,79.2255517264818,50.1643754168387,50.9680436552151,50.5062986951994
"CCM2",43.2304425051657,42.4405271693782,44.1791029748625,42.3626455183335,42.7984720177645,41.3011197609759,45.2936714498122,45.6310267367592,45.1031043705723,42.7605188690402,41.3692628468525,39.8722897921819
"CCNA2",59.2058156965039,59.7397215820334,59.9009142123662,58.7466748427403,57.4551857556605,58.1258566359096,59.3967238888166,58.2343561738772,58.9124499062537,52.8401551516572,52.765498748673,55.0682255914643
"CCNB1",115.541351576124,114.781500692737,113.678107417959,107.898762815961,112.447696442111,111.176528617136,118.524352241069,115.034025044241,118.292635709684,99.6186733635962,100.055245125008,99.806570739662
"CCNB1IP1",30.6918517261485,30.4142838117827,29.2242093587005,32.072978616869,32.5897617088376,31.0285906459174,30.1631633257458,29.3513110843871,29.1666741596368,30.4727148440973,29.5653567176498,30.7379488113848
"CCNB2",32.1899363674166,32.7020839215186,32.4429393755434,31.0179464255246,33.6746405939521,33.0275692845234,35.5450740570224,35.5483631870648,34.4676809943016,31.7889560081504,32.3263959849201,30.6016153639102
"CCNC",45.5342197266116,44.2144898213124,45.7129382175458,50.5546601805369,47.0945924028176,48.7861842188672,45.9174838300283,43.4889588877629,44.8803729909645,46.0684407418578,46.7986890569881,52.8868904318709
"CCND1",187.550125929516,187.403861395369,187.453258598233,185.73531425032,177.985229891874,182.229113782698,210.004603057474,209.275047293805,211.784132300043,202.848350446996,204.696780308065,214.053999723363
"CCND2",963.985994289621,941.619375646688,962.469994819802,889.491434450728,887.083766780371,892.099744662327,1036.15236353903,1033.5029031625,1043.52992316932,909.522644360678,914.524768039994,919.862744487546
"CCND3",47.8883527343187,47.2975145681222,46.9214144693568,44.423061327312,45.6625522744666,44.2884822820037,49.2567148064795,50.0048303912215,49.9363753080608,44.7521995778047,45.3903737260314,45.2102686202252
"CCNDBP1",14.9179016798548,14.5097910703034,14.2576957785787,15.5027671410485,15.9911147665868,15.6253496917701,14.6901699733255,14.5760244794495,14.0877597601911,15.1800707933227,15.4544077107615,15.1959357992824
"CCNE1",7.06239902312113,7.27936398552321,7.09979797939005,7.90653536336902,7.27953731911786,7.81822756432564,7.68145440736755,7.18339962384354,7.61741318258555,8.25248571935911,8.74637942383623,8.57852000263145
"CCNE2",5.84127120628914,6.17828371880542,6.1121010428137,5.57305239898381,5.48948715867904,5.20844989725671,5.73662757492895,5.39004049445125,5.72419645591955,5.42949480171895,5.72591364823177,6.04062044195075
"CCNF",42.6009951769018,41.1069966241311,44.5625617855333,41.4813833349753,43.818258169772,42.2006601483486,45.2447449886187,46.3384072822417,46.5397217690424,38.0670799814298,38.5341017200581,36.2856714047736
"CCNG1",45.685287085395,43.7006523635108,45.0622202358014,56.5869618863412,55.1986376746224,56.9375748896272,45.9297154453267,43.12032395561,44.3458176799059,55.7584003640643,55.5172727835028,61.6856413881152
"CCNG2",23.7553421686802,23.4040727803461,23.7628262976312,32.9294165133721,30.1162378507767,30.1290502585447,27.8146931884615,26.4918995836338,24.7900025503442,38.3788213097582,39.5254815911921,39.49475101456
"CCNH",15.5347600615534,15.916726966665,14.8503139405245,17.3397643683305,16.5010078425906,15.9918291088479,16.561607113974,15.0144011555232,16.4487123840334,16.4789929946909,15.9732607274297,16.2551418142772
"CCNI",238.283580587588,235.08063694425,239.626896777384,221.382990174333,215.185726862448,212.880119574656,254.454293051699,251.219724709036,253.768997356106,236.325905316925,231.816115661422,229.984038701354
"CCNJ",11.216751389663,11.010802667178,11.3178448967691,10.9102740728436,10.3063494085871,10.0504203774357,10.653736924868,10.0428111245968,11.8158996881919,11.1707309317663,11.1553398583674,11.3681120817268
"CCNJL",2.14012091609731,1.26012519413259,1.51059531476384,1.58875435873035,1.57307438341593,1.4770231051922,1.73688937236655,2.15203095527074,1.90435329564639,1.55004716029935,1.34345870387315,1.25846259207307
"CCNK",67.5145204295876,69.1233722995061,68.3253880831645,69.2349360390461,67.1757005662858,70.9859525442748,67.3350422174496,69.393035201207,69.046727678407,68.5397948255271,68.3866806433635,68.9218012925353
"CCNL1",46.5161575587034,45.1687593858012,44.3882623261375,56.3883675914999,55.6542868063705,54.0057395530051,43.397771078567,42.5225375791459,39.9357363636722,68.3579457173356,64.6435267373997,65.9329526363618
"CCNL2",47.6365738030131,48.4352975103973,48.2577103247249,44.9691956381255,45.9663183622986,47.8977492683757,47.9601635848538,47.2649761657611,49.0009035137082,51.6971036144532,52.0150149209921,51.6494022163324
"CCNO",3.4241934657557,2.80163756753751,2.93985088180963,1.31568720332357,1.55137680571364,1.61028834776593,3.18021997757255,2.82952218193005,2.98460048674404,1.45479286553235,1.83451602321989,1.43674479261676
"CCNT1",52.6469745359939,50.135854811217,50.0123248826429,53.868702475701,54.8080812759813,55.0052288723081,49.4768838818499,48.3609178559453,50.5043403260606,55.3254262969416,55.2671115076092,56.2637650539337
"CCNT2",31.6234337719791,31.0504635214419,33.2098569968851,30.6455821226972,29.9318084403073,32.1058180233884,28.3895791074842,27.8568451432268,30.4139698854402,29.3296633068933,29.5560914852093,32.342488616278
"CCNY",52.2818950856008,51.4938538068356,52.2665978908289,51.6345166587365,52.3562549956226,50.6963193624241,53.8313389280646,50.7421002555272,49.4129565659826,52.1820345696306,53.6642262954019,54.8479946378515
"CCNYL1",31.8374458635888,32.7877234978188,32.6172388349392,30.4469878278559,30.2247257392882,30.8509036558191,34.7989455238227,33.4660739757149,33.6101651828117,30.6892018776586,30.7883673997964,31.3462057308868
"CCP110",21.2249639090592,21.4832994261828,21.1134745148146,20.6662188069222,21.5239970806704,21.1114355110555,21.442021618018,20.7930027946761,21.4601684252081,19.6137252406594,19.6978841685125,20.5758633803948
"CCPG1",8.88779627508649,7.46287736330951,8.35475408704001,11.5060569573675,11.120008572423,10.5168487264437,8.42758294056726,8.55830828971096,8.33015359733039,11.9587437339296,11.3035835774155,11.986856189496
"CCR6",9.1143973132615,10.6070732360481,8.22693448348307,7.29834033541756,7.39887399648045,7.22963940962499,8.46427778646233,10.2819256751824,9.13198656391834,5.64598183528031,5.63326132382672,5.84136386487252
"CCS",7.76738003077672,7.2304270847802,7.56459653777893,6.73979388117642,5.97768265698054,7.04084698264553,7.76707571445604,8.23948888893011,6.91580933682109,6.85830922322394,6.80994584377079,7.01592895080739
"CCSAP",17.8637151761299,18.3758062290015,18.7430018670314,19.3629437470262,17.6075843054073,18.0241240580973,18.2495700251471,17.2859893860867,17.8519200755623,19.3193028750159,19.9295149795251,21.5616590775187
"CCSER1",1.40996201531117,1.21118829338958,1.26657607160968,1.39016006388906,1.41034255064877,1.56586660024136,1.13754022274711,0.94649509606815,1.04683748415649,1.18634894391626,1.11182789286054,1.10115476806394
"CCSER2",65.5884116051,61.3301708561813,64.0143814541077,65.0892801342341,61.6862134076068,62.5458205146051,61.5494881813272,61.0738414620817,64.2134567409185,62.3569251470146,64.4304263912681,65.6917473062145
"CCT2",158.280825165244,155.10550690498,152.105328232759,168.159719156866,183.876122238046,174.144355733225,153.078665458925,152.883865780692,154.920811086181,167.630239827234,166.663001139795,166.893114085424
"CCT3",265.274282023545,262.999138818139,261.495668949581,290.282798340834,311.989469781209,307.331860248789,264.423059519859,264.241504609679,265.685126165122,298.111304695338,286.731148336292,280.626670844028
"CCT4",197.91082895274,196.628467185427,200.990516611309,217.671759289486,227.705229196669,222.475217039965,209.356327446661,203.486482548378,207.774967467103,217.924507464209,215.462980403932,215.228564809297
"CCT5",276.037831336857,272.945563894156,272.964573377826,291.809491982426,305.317464637755,301.690298313168,280.850118865551,280.222327073819,285.151848742841,288.655151069377,285.702707535396,280.783978668037
"CCT6A",212.36293960968,206.685000288116,213.586557543647,217.733820006624,228.008995284501,223.78565859194,210.811889667165,210.022280264385,211.349806109808,210.460034547013,211.636439406003,212.029972387778
"CCT6P1",3.41160451919042,3.07079052162408,3.35816958435962,2.99132656604699,2.18060655908001,2.97625708414669,2.5564075973564,2.95904256349727,3.41892667697919,2.11291344755889,2.4830822940552,2.23377110092971
"CCT6P3",2.40448879396816,2.58142151419395,2.67259171073603,2.32107082095762,1.88768926009912,2.076716696774,2.5564075973564,2.57048141879561,2.79527881407744,1.7492152311758,1.73259846637434,2.07646327692057
"CCT7",214.780017350213,210.098349114941,215.957030191431,227.167049011585,240.159638797782,239.288848478018,225.697765485264,223.661772754041,224.802781438117,237.365043078019,232.677782278389,228.42144764953
"CCT8",155.951870050668,153.270373127117,154.034242250073,205.557507304167,219.883252434994,212.846803264013,157.812300579389,158.662467419845,161.246382267041,210.563948323123,208.968052463138,208.883815907596
