"","fpool2_eGFPorf_unt_24h1","fpool2_eGFPorf_unt_24h2","fpool2_eGFPorf_unt_24h3","fpool_eGFPorf_unt_24h1","fpool_eGFPorf_unt_24h2","fpool_eGFPorf_unt_24h3","fpool2_TNIP1orf_unt_24h1","fpool2_TNIP1orf_unt_24h2","fpool2_TNIP1orf_unt_24h3","fpool_TNIP1orf_unt_24h1","fpool_TNIP1orf_unt_24h2","fpool_TNIP1orf_unt_24h3"
"LOC101927905",2.13491625267985,2.41550242148185,2.23031690463064,2.83197984600841,2.38142354349768,2.70753441616364,2.16822404538892,2.58705162181136,2.34053717690554,2.82110465167874,2.48577433187645,2.59395209807108
"LOC101927911",1.81306958142158,1.81162681611139,1.59567388298778,0.972172185943184,1.39139353103235,1.2961600928443,1.95668999218024,1.93348068577481,1.89870107718358,1.15842461542364,1.68052349197281,1.49389911407235
"LOC101927954",3.35793360346127,4.27745220470744,3.59026623672249,2.16977560340943,2.0737115125963,3.02437354997002,3.55641626957085,4.13928259489818,3.16450179530596,2.27596365618526,2.39824706666953,2.83840831673747
"LOC101927973",1.05136579277701,1.49291469105475,1.25115338552451,1.54983971672102,1.95330245702619,1.68500812069758,1.32208783255422,1.44330248374739,1.49268952608772,1.93525053400184,2.50327978491784,2.32233407733066
"LOC101928020",1.51267935491386,1.84517546085419,1.95832703821227,2.12750724749885,2.46169624721109,2.05945436974149,1.45429661580964,1.55223097308682,1.28968375053979,2.33047775573461,2.06564345888325,2.13220146281236
"LOC101928034",1.94180824992489,1.82840113848279,2.23031690463064,1.93025491991618,1.91316610516949,1.98744547569459,2.31365370696988,2.83214072282507,2.0658823041054,1.59453741181842,1.75054530413835,1.52106091614639
"LOC101928100",2.71424026094473,2.68389157942427,2.37537816672044,2.81789039403822,2.6222416546379,2.67873085854488,2.51196688185302,2.88660496749478,2.67489963074919,2.83473317656607,3.16848700049041,3.06928363436683
"LOC101928103",1.99544936180127,2.29808216488204,2.03085766925717,2.77562203812764,3.05036274110939,2.57791840687921,2.41942073357422,2.16495372562109,2.0897653365228,2.83473317656607,3.41356334306978,3.50387246755151
"LOC101928118",25.1791379147719,26.3189118007293,23.8444449560105,21.2609830230183,20.7103575580585,22.034721578353,24.2206490923933,26.2109177472993,24.7786461330561,21.642097521091,22.2844417216812,22.7480092370108
"LOC101928137",23.4733505571031,24.3730904056467,22.2487710730227,20.6128682323895,22.7305539348459,23.0428460950097,24.5379501722063,24.7812313247194,22.4381089561506,23.2230064080221,22.5470235173019,24.2690701531572
"LOC101928140",1.22301735078142,1.79485249373998,1.06982680791226,1.14124560958548,1.28436325941448,1.33936542927244,1.38819222418193,0.803347608878265,1.02697039394835,1.22656723986032,1.10284354160716,1.12721478607277
"LOC101928295",2.4674911463134,2.81808615839549,2.55670474433268,1.95843382385656,1.5251813705547,1.92983836045706,2.2872119503188,2.81852466165764,2.54354295245347,1.48550921271972,1.99562164671772,1.76551713481278
"LOC101928336",8.19636189471058,9.24265162664235,7.86957346837153,6.19935886688407,6.970346439114,7.25849651992806,8.18372368351061,8.7823594529912,8.74118986476967,7.19586114051388,7.10721393480169,7.10281124236218
"LOC101928372",12.4661944000703,14.0401078248632,12.6747277750961,11.9901236266326,11.2783148717334,10.8157358858452,13.0225651506591,14.0109269412836,12.6341241488064,12.0748730501805,12.2538171289684,12.9969222924295
"LOC101928401",2.31729603305954,2.71744022416708,2.37537816672044,1.60619752460178,1.55193893845916,1.87223124521954,2.10211965376121,2.13772160328623,2.11364836894021,1.86710790956515,1.92559983455218,1.87416434310895
"LOC101928417",2.33875247781009,2.13033894116802,1.92206172268982,1.98661272779694,2.20749935211864,2.21787393664468,2.19466580204,2.43727494896965,2.01811623927059,2.15330693219923,1.99562164671772,2.22726777007151
"LOC101928446",4.2698325053597,4.32777517182164,3.68092952552862,3.70552586816025,3.6390292350077,2.64992730092612,3.8869382277094,3.56740802586619,3.4510981843148,3.50253089604558,3.88621057518713,3.50387246755151
"LOC101928514",7.33810410468853,8.03490041590142,7.07173652687764,6.69248968584076,6.24789210569336,6.33678267612767,7.12605341746724,8.46919004614035,7.52315521148209,7.64560246179599,6.94966485742924,7.03490673717707
"LOC101928600",50.8195893916807,51.2455548446322,45.349777060823,42.0429246790502,40.7116395666486,41.5203283074456,47.1456521088834,50.5019708699913,46.1778431790496,41.5533723814902,43.2384690122172,43.9206339537271
"LOC101928673",0.954811791399531,0.838716118570086,1.05169415015103,0.831277666241274,1.0569239322265,0.777696055706577,1.17665817097325,1.03482064872454,1.01502887773965,0.844968543014887,1.01531627640024,0.977824874665539
"LOC101928738",1.99544936180127,2.06324165168241,2.39351082448166,1.40894519701911,1.32449961127118,1.72821345712573,1.49395925078627,2.09687341978395,1.74346136647045,1.56728036204374,1.64551258589005,1.54822271822044
"LOC101928809",1.96326469467544,2.65034293468147,2.55670474433268,1.52166081278064,1.45828745079352,1.49778499617563,2.00957350548241,2.30111433729537,2.0778238203141,1.98976463355119,1.83807256934526,1.86058344207193
"LOC101928841",2.9931740427019,3.23744421768053,3.42707231687147,2.21204395932,1.98006002493066,2.62112374330735,2.56485039515518,3.03638164033649,3.28391695739298,2.00339315843852,2.06564345888325,2.55320939496002
"LOC101928844",1.57704868916552,2.02969300693961,1.92206172268982,1.64846588051236,1.5251813705547,1.39697254450996,2.20788668036555,2.01517705277938,1.92258410960098,1.79896528512847,1.40043624331068,1.87416434310895
"LOC101928855",2.62841448194253,2.8851834478811,2.70176600642248,2.01479163173732,1.91316610516949,1.91543658164768,1.90380647887807,2.41004282663479,2.57936750107957,1.90799348422716,1.62800713284866,2.02355425451618
"LOC101928936",54.2526205517689,55.036551700569,50.354390602921,48.6367882010996,48.0967283082819,46.8057811304885,52.2224693858916,53.8242897948438,52.8650922559226,47.5226662821437,52.13123915724,52.4766016070506
"LOC101929057",2.62841448194253,2.41550242148185,2.28471487791431,2.24022286326038,2.27439327187981,2.00184725450397,2.0360152621335,1.98794493044452,2.54354295245347,2.00339315843852,2.328225254504,2.64827570221917
"LOC101929144",0.986996458525358,1.25807417785513,1.4687452786592,0.901724926092229,0.829484605038519,1.03692807427544,1.05767026604337,1.21182944390111,1.32550829916589,0.899482642564235,1.05032718248301,0.923501270517453
"LOC101929147",12.2838146196906,11.4568621796674,11.7680948870348,13.2299954000094,13.5527081436132,14.1281450120028,11.9120113713135,12.8535617420522,12.6818902136412,14.5280075299011,15.7549077372451,14.2463651878354
"LOC101929162",1.04063757040174,0.771618829084479,0.997296176867359,1.1130667056451,1.0167875803698,0.979320959037912,0.8461362128347,0.871427914715406,0.943379780487437,1.10391051587429,1.12034899464854,1.15437658814682
"LOC101929181",1.56632046679024,1.62710927002597,1.63193919851022,1.2680506773172,1.39139353103235,1.42577610212873,1.73193506064603,1.41607036141253,1.56433862333993,1.75807971046646,1.43544714939344,1.86058344207193
"LOC101929199",2.03836225130237,2.60001996756727,1.9039290649286,2.04297053567771,2.20749935211864,2.28988283069159,2.16822404538892,2.15133766445366,2.28082959586203,2.34410628062194,2.36323616058677,2.29517227525661
"LOC101929224",2.48894759106395,2.83486048076689,2.61110271761636,2.60654861448535,2.26101448792758,2.70753441616364,2.59129215180627,2.69598011115079,2.92567147113192,2.48039152949531,2.7483561274972,2.58037119703406
"LOC101929227",2.73569670569529,3.05292667159511,2.81056195298983,1.60619752460178,1.79275704959938,2.33308816711973,2.92181410994482,4.03035410555875,3.54663031398441,2.58941972859401,2.20568708321432,2.43098128562683
"LOC101929259",6.61931320554507,6.94456946176031,7.30746107777356,4.80450312183516,4.16080180914483,5.29985460185223,7.32436659235037,6.86249482838382,6.99772849829921,5.43778143004742,6.21443582969113,5.41877951377153
"LOC101929372",0.793888455770397,0.58710128299906,0.852234914777562,1.36667684110853,1.31112082731895,1.97304369688521,0.528835133021687,1.1573651992314,0.847847650817823,2.22144955663591,1.68052349197281,1.65686992651661
"LOC101929415",13.195713521589,13.2684889957788,13.2549728234553,11.6660662313182,12.0409055570108,13.0480116012992,13.9612475117725,13.1122669042334,13.2670245078676,13.0288697922941,13.3041443114514,13.2142167090218
"LOC101929431",14.1397970906133,17.0259372069727,17.6068106861492,11.3983666438846,10.1812545876502,11.7230479508362,13.8687013634938,15.5767739755379,15.2254331660947,12.7290422447727,13.0940788749548,13.2413785110958
"LOC101929450",2.12418803030458,2.48259971096745,2.68363334866126,1.74709204430369,1.33787839522342,2.30428460950097,2.34009546362097,2.7504443558205,2.7584902442101,2.31684923084727,1.94310528759356,2.10503966073831
"LOC101929526",1.05136579277701,1.12387959888391,1.12422478119593,1.00035108988357,0.949893660608626,1.0657316318942,1.00478675274121,1.37522217791025,1.07473645878316,0.940368217226245,1.26039261897961,1.07289118192469
"LOC101929567",99.3433391950524,95.999446931532,87.9615227997011,93.1735458788736,99.9930312589982,93.1651071178861,92.2024054423312,95.2443478661604,90.003207664985,94.1867354963852,103.264667491121,102.4950601264
"LOC101929586",3.84070361034868,4.09293465862202,4.04358268075311,3.33920011693529,3.11725666087056,3.38441802020455,3.37132397301326,4.50691624641874,3.78546063815845,3.78872991867965,3.30853062482148,2.7976656136264
"LOC101929595",1.30884312978363,1.44259172394055,1.19675541224083,1.15533506155567,1.61883285822034,1.20974941998801,1.48073837246072,1.22544550506854,1.18221010466147,1.54002331226907,1.75054530413835,1.33092830162809
"LOC101929680",2.92880470845025,3.60647930985137,3.60839889448372,3.17012669329299,3.46510504362865,3.22599845330136,3.51675363459422,3.41763135302448,3.40333211947999,3.14818924897482,3.08095973528349,2.97421732710768
"LOC101929698",0.879714234772602,1.20775121074092,1.05169415015103,0.605846434718216,0.909757308751924,1.15214230475049,0.938682361113495,1.0620527710594,1.25385920191368,1.18568166519831,0.735229027738106,0.99140577570256
"LOC101929709",2.14564447505513,2.04646732931101,2.04899032701839,2.04297053567771,2.1539842163097,1.85782946641016,1.79803945227374,2.17856978678852,1.71957833405305,1.94887905888917,1.82056711630388,1.83342163999789
"LOC102467081",4.34493006198663,5.56907502730537,5.13154214642659,3.32511066496509,2.99684760530045,4.32053364281432,4.81239971049736,5.92298660783128,5.45727290737669,3.73421581913031,4.20130872993203,4.45453554014301
"LOC102606465",1.98472113942599,1.67743223714017,1.66820451403267,2.28249121917095,2.22087813607087,1.95864191807582,1.67905154734386,2.55981949947651,1.89870107718358,1.89436495933983,1.97811619367633,2.07787785866427
"LOC102723769",3.60468271809261,4.17680627047903,3.40893965911025,2.43747519084306,2.40818111140215,2.26107927307283,3.78117120110507,3.86696137154961,4.1437061244195,2.45313447972064,2.66082886229029,2.70259930636725
"LOC102723780",1.53413579966442,1.79485249373998,1.613806540749,1.70482368839312,1.44490866684129,1.5985974478413,1.83770208725036,1.87901644110509,1.75540288267915,1.33559543895902,1.13785444768993,1.56180361925746
"LOC102723854",1.26593024028252,1.35872011208354,1.92206172268982,0.563578078807643,0.508393790184899,0.54726759475648,1.42785485915856,1.60669521775653,1.62404620438344,0.43611279639478,0.560174497324271,0.665464150814047
"LOC102724034",0.922627124273704,1.0064593422841,1.16049009671838,1.15533506155567,0.990030012465329,0.979320959037912,1.00478675274121,1.1573651992314,0.991145845322244,1.06302494121228,0.980305370317474,1.08647208296171
"LOC102724571",1.84525424854741,1.77807817136858,1.74073514507757,2.22613341129019,2.48845381511556,2.01624903331335,1.91702735720362,2.38281070429994,1.91064259339228,2.42587742994597,2.1181598180074,2.14578236384938
"LOC102724699",201.046887312665,207.397721800011,202.813777059298,168.397129947724,166.097602766987,164.569126454797,192.733964229754,200.700741607892,190.562715658462,169.239022050949,165.811651207984,174.405931117429
"LOC102724814",5.19245962963341,5.13294264564893,5.65738922150211,4.83268202577554,4.96352884627888,4.65177455543008,4.85206234547398,5.51450477280843,5.63639565050722,6.28274997306231,5.26914136545642,6.0978245656226
"LOC102724927",6.51203098179231,6.94456946176031,7.30746107777356,4.71996641001401,4.80298343885207,5.1702385925678,6.79553145932868,7.29820878574153,7.06937759555143,5.62858077847013,6.52953398443603,5.86694924799323
"LOC103021295",1.13719157177922,0.536778315884855,1.01542883462858,1.04261944579414,2.38142354349768,1.78582057236325,1.45429661580964,0.708035180706267,0.597075810435087,1.98976463355119,1.89058892846941,1.91490704622001
"LOC103091866",2.45676292393812,2.31485648725344,2.53857208657146,1.98661272779694,2.30115083978428,2.92356109830436,1.99635262715687,2.16495372562109,2.10170685273151,2.41224890505863,2.10065436496602,1.98281155140512
"LOC103344931",9.25845590986287,10.148465034698,9.71910456001645,8.53820789393579,8.21457334667178,8.79948685253183,10.4180521205272,10.8656168116077,11.5235631413972,9.32191102293843,9.27789011193324,9.38440261658177
"LOC103611081",3.40084649296238,3.27099286242333,3.55400092120004,5.42443900852357,5.21772574137133,5.05502436209275,4.2306810641735,4.0031219832239,4.1556476406282,5.49229552959677,4.58642869684247,5.03851428473493
"LOC105370333",3.18628204545686,3.74067388882258,3.28201105478167,3.21239504920357,3.19752936458397,3.52843580829836,3.37132397301326,3.59464014820105,3.4152736356887,3.05278957476346,3.18599245353179,3.5581960716996
"LOC105376575",6.70513898454727,7.01166675124592,6.70908337165314,4.53680353440153,3.97349883381355,3.91728383615165,7.33758747067591,6.86249482838382,7.14102669280364,4.37475648883514,3.83369421606298,4.30514562873578
"LOC105747689",2.03836225130237,2.08001597405381,2.30284753567554,1.80344985218446,1.88640853726502,1.64180278426944,2.07567789711012,2.34196252079765,2.00617472306189,2.09879283264988,1.75054530413835,2.29517227525661
"LOC143666",2.71424026094473,2.58324564519586,3.0100211883633,2.5220119026642,2.47507503116332,2.79394508901993,2.61773390845735,2.76406041698793,2.44801082278386,3.12093219920015,2.46826887883507,2.59395209807108
"LOC145694",1.44831002066221,1.40904307919774,0.852234914777562,0.901724926092229,0.882999740847455,1.16654408355987,1.38819222418193,1.33437399440797,1.51657255850512,1.19931019008565,1.27789807202099,0.937082171554475
"LOC145783",1.58777691154079,1.89549842796839,2.33911285119799,2.24022286326038,2.113847864453,2.33308816711973,2.39297897692314,2.39642676546737,2.16141443377501,2.33047775573461,2.03063255280048,2.06429695762725
"LOC146880",11.8546857246796,12.4633215219515,11.6049009671838,15.0475347041641,16.1883285822034,14.8050286160437,12.6920431925205,13.7522217791025,11.2966743334318,19.3933909146804,18.170660256956,19.8688582171623
"LOC148413",6.70513898454727,7.850382869816,7.28932842001234,6.87565256145325,6.8499373835439,7.31610363516558,6.84841497263085,7.33905696924381,7.77392705186483,7.61834541202132,7.63237752604319,7.90408440354644
"LOC148696",5.99707630777908,5.25036290224874,5.94751174568171,5.24127613291108,5.75287709946069,4.98301546804585,5.80396558491302,7.05311968472782,5.94687507193346,5.11069683275133,5.07658138200121,5.37803681066046
"LOC150776",16.2747133432931,17.0594858517155,17.8969332103288,12.905938004695,13.766768686849,14.3873770305717,16.9888286483217,16.7477552359367,15.2612577147208,16.2179446159309,14.652064195638,15.4414844790933
"LOC151475",1.16937623890504,1.37549443445494,1.3236840165694,1.49348190884025,1.33787839522342,1.48338321736625,1.54684276408844,1.67477552359367,1.28968375053979,1.37648101362103,1.27789807202099,1.75193623377576
"LOC153684",1.61996157866662,1.72775520425438,1.52314325194288,1.36667684110853,1.47166623474576,1.68500812069758,1.63938891236723,1.26629368857082,1.45686497746161,1.39010953850836,1.52297441460036,1.31734740059107
"LOC155060",1.65214624579245,1.59356062528316,1.35994933209185,1.52166081278064,1.89978732121725,1.81462412998201,1.78481857394819,2.54620343830908,1.88675956097487,2.19419250686124,2.13566527104878,2.6075329991081
"LOC171391",1.73797202479465,1.9290470727112,2.12152095806329,1.50757136081045,1.37801474708012,1.54099033260377,2.41942073357422,2.58705162181136,1.74346136647045,1.78533676024113,1.75054530413835,1.95564974933108
"LOC202181",4.19473494873277,4.66326161924968,4.64196038687353,3.45191573269681,4.14742302519259,4.37814075805184,4.58764477896314,4.80646959210216,3.95264186508027,4.70184108613123,4.70896686813215,4.37305013392088
"LOC220729",7.67067899832208,7.31360455393115,7.88770612613275,7.2701572166186,7.63928563672571,6.94165738612167,7.54912152388459,6.98503937889068,7.04549456313402,7.34577491427458,7.22975210609137,7.36084836206559
"LOC221946",3.90507294460033,4.81423052059229,3.89852141866331,3.29693176102471,3.45172625967642,3.62924825996403,3.92660086268603,4.57499655225588,3.48692273294091,4.44289911327183,3.79868330998021,4.22366022251365
"LOC257396",3.4759440495893,3.25421854005193,3.31827637030412,4.17047778317656,4.37486235238057,4.53656032495504,4.04558876761591,4.13928259489818,3.73769457332364,4.42927058838449,4.14879237080788,4.1285939152545
"LOC283299",4.5809509542427,4.49551839553566,4.27930723164903,3.50827354057758,3.85308977824344,3.51403402948898,3.58285802622193,3.63548833170333,3.30779998981038,2.98464695032678,3.25601426569732,3.16434994162598
"LOC283335",2.21001380930678,2.68389157942427,2.28471487791431,3.04332162556127,3.23766571644067,2.82274864663869,2.84248883999157,3.33593498601991,2.53160143624477,3.09367514942547,3.32603607786286,2.51246669184895
"LOC283788",6.21164075528459,5.8542385076192,6.21950161210008,9.72172185943184,10.1946333716024,9.59158468704779,5.71141943663422,6.79441452254668,6.14988084748139,8.47694247992354,9.15535194064355,8.59671035643453
"LOC283922",12.6163895133241,12.9665511930935,12.4208705664389,11.8774080108711,11.9606328532974,12.3423244396396,12.7713684624738,12.9897223537265,12.8251884081457,12.4973573216879,12.6389370958789,12.3722008447265
"LOC284023",14.4294590947457,14.9626955552903,14.8869120219655,12.384628281798,12.509162995339,12.4863422277334,14.093456295028,14.5419533268133,14.4253515801117,13.5603822629002,15.2997659581692,14.1105561774652
"LOC284412",7.63849433119625,7.850382869816,8.1415633347899,7.94645091118777,7.61252806882124,7.61854099016258,9.24139394955399,9.62655524537175,8.89642957548279,7.40028901382393,6.6695776087671,7.14355394547324
"LOC284454",26.5094374893061,28.8686088011824,28.7039972360187,24.1493206769075,23.9078869226425,23.1436585466754,23.7843601076504,26.9598011115079,23.8352663525687,19.2707341906944,17.3829148700938,19.8552773161252
"LOC284581",4.09818094735529,4.07616033625062,3.78972547209597,4.52271408243134,4.14742302519259,4.19091763352989,4.00592613263928,4.18013077840046,3.95264186508027,4.25209976484911,4.63894505596662,4.65824905569833
"LOC284865",3.45448760483875,4.02583736913641,3.20948042373677,2.12750724749885,2.78278706206471,2.4339006187854,3.58285802622193,3.43124741419191,3.18838482772336,2.42587742994597,2.76586158053859,2.62111390014513
"LOC284930",1.2766584626578,1.22452553311233,1.14235743895716,0.549488626837452,0.575287709946069,0.40324980666267,1.11055377934554,1.21182944390111,1.3852158802094,0.43611279639478,0.315098154744902,0.543236041480855
"LOC284950",1.59850513391607,3.00260370448091,2.21218424686942,1.43712410095949,1.61883285822034,1.54099033260377,1.65260979069277,2.32834645963023,1.97035017443579,1.85347938467782,2.10065436496602,1.67045082755363
"LOC285074",10.6316683738982,10.4336285150119,11.6955642559899,9.55264843578955,10.5959968901695,10.3836825215637,11.7269190747559,11.6281162369837,12.132580468041,11.8159310773211,11.1684790404027,10.6881691161358
"LOC285696",2.41385003443702,2.61679428993867,1.9039290649286,2.02888108370752,2.28777205583204,2.33308816711973,2.0360152621335,2.32834645963023,1.73151985026175,2.19419250686124,1.75054530413835,2.20010596799746
"LOC286437",27.6251726163348,26.1847172217581,26.0022312295962,26.5163486078996,28.8312794170646,27.1761566133021,25.0932270618791,25.8296680346113,24.623406422343,26.7255373040676,28.8314811591586,27.8951707300419
"LOC339059",1.78088491429576,2.08001597405381,1.94019438045104,1.35258738913834,1.29774204336671,1.55539211141315,1.5997262773906,1.66115946242624,1.71957833405305,1.47188068783238,1.68052349197281,1.88774524414597
"LOC339803",6.75878009642365,6.40779114587546,6.455226162996,8.15779269074063,8.12092185900614,7.58973743254382,7.37725010565254,7.63861031492723,7.36791550076897,6.99143326720382,7.45732299562936,7.48307647139878
"LOC340512",1.35175601928473,1.27484850022653,1.25115338552451,1.35258738913834,1.80613583355161,1.35376720808182,1.42785485915856,1.17098126039883,1.22997616949628,1.39010953850836,1.31290897810376,1.24944289540597
"LOC344887",1.49122291016331,1.57678630291176,1.35994933209185,2.0570599876479,2.24763570397534,1.75701701474449,1.91702735720362,2.01517705277938,1.79122743130526,2.15330693219923,2.1181598180074,2.18652506696044
"LOC374443",2.74642492807056,3.23744421768053,2.8649599262735,3.60689970436892,3.57213531524652,2.99556999235126,3.71506680947735,3.75803288221019,3.49886424914961,3.16181777386216,3.18599245353179,3.31373985303322
"LOC388692",4.74187428987183,3.25421854005193,3.59026623672249,4.38181956272942,3.77281707453004,3.88848027853289,2.71028005673615,2.34196252079765,4.35865341617613,2.72570497746738,3.57111242044223,3.85697589451407
"LOC389641",4.60240739899325,4.56261568502127,4.31557254717148,3.77597312801121,3.46510504362865,3.5716411447265,4.45543599570772,4.50691624641874,4.66913283760238,3.61155909514428,3.62362877956638,3.80265229036599
"LOC389831",27.9684757323436,29.0363520248964,27.7792316901963,22.7685543838288,24.964810854869,23.2588727771504,28.5174345481945,27.8039969038884,27.3221890855096,21.4240411228936,22.1093871912673,22.3405822059002
"LOC389834",5.63231674701971,5.03229671142052,4.89581759553067,8.51002898999541,9.68623958141754,7.86337122992206,5.16936342528699,4.95624626494387,4.90796316177641,7.83640181021871,8.40261745986406,8.55596765332347
"LOC389906",27.5608032820831,29.0866749920106,29.61063012408,34.0119370560413,31.4401422877503,34.7370904882271,28.3323422516369,28.4711839010924,27.9192648959447,35.3251365079772,34.4157206793599,34.916496566182
"LOC399815",2.10273158555402,1.962595717454,1.88579640716737,1.98661272779694,2.06033272864406,1.81462412998201,1.74515593897157,2.41004282663479,1.97035017443579,1.78533676024113,1.83807256934526,1.86058344207193
"LOC400043",6.56567209366869,7.01166675124592,7.28932842001234,7.03063653312535,6.71614954402156,6.95605916493105,7.04672814751398,8.06070821111751,7.5589797601082,7.65923098668333,7.10721393480169,6.85835502369579
"LOC400958",2.24219847643261,2.26453352013923,1.94019438045104,1.33849793716815,1.48504501869799,1.62740100546006,2.27399107199326,2.19218584795594,2.35247869311424,1.54002331226907,1.83807256934526,1.83342163999789
"LOC401052",3.71196494184537,3.47228473088016,3.68092952552862,3.43782628072662,2.44831746325885,2.75073975259178,3.74150856612844,3.49932772002905,4.06011551095859,3.24358892318618,2.8533888457455,3.5581960716996
"LOC401320",2.91807648607497,2.63356861231007,2.68363334866126,4.18456723514675,5.03042276604005,4.21972119114865,3.34488221636217,2.96830133449935,3.21226786014077,4.76998371056791,4.79649413333907,4.48169734221705
"LOC401585",2.38166536731119,2.33163080962484,2.84682726851228,1.95843382385656,1.73924191379044,2.21787393664468,2.51196688185302,2.47812313247194,2.69878266316659,1.98976463355119,1.61050167980728,1.88774524414597
"LOC403312",1.05136579277701,0.889039085684291,1.48687793642043,0.91581437806242,0.709075549468411,0.820901392134721,1.01800763106675,1.18459732156626,1.03891191015705,0.967625267000919,1.05032718248301,0.869177666369368
"LOC439994",3.52958516146568,3.25421854005193,3.48147029015515,2.78971149009783,2.80954462996918,3.67245359639217,3.01436025822362,3.19977437434563,3.24809240876687,3.18907482363683,3.20349790657317,3.53103426962556
"LOC440173",5.48212163376585,5.75359257339079,5.78431782583068,3.84642038786216,3.91998369800461,4.39254253686122,5.71141943663422,5.33749597763186,5.19455955078525,4.2112141901871,4.0262541995182,3.88413769658811
"LOC440300",36.315032740308,37.45706185534,35.8482643939413,31.1235994021521,31.0922939049922,31.6119044865914,36.9787966765415,39.1189437340213,36.0394959178618,33.7714846708208,34.0130952594081,33.3682738479615
"LOC440434",11.0715254912845,10.7355663176971,10.4625435282267,9.11587542471363,11.8402237977272,10.354878963945,9.84955435252893,10.0214210192272,10.0069905828921,11.7750455026591,10.9584136039061,12.3993626468005
"LOC440446",4.36638650673718,5.20003993513453,5.74805251030823,4.12820942726599,3.47848382758088,4.32053364281432,5.10325903365928,4.8745498979393,5.03931984007213,5.02892568342731,4.72647232117354,4.86196257125365
"LOC441081",39.2760221158841,39.4364318951654,37.3351423303617,30.6868263910762,33.2997932571109,28.2130846875775,39.6361932199755,41.3655938266469,37.7829572843323,29.6420416299577,31.4397936623247,31.6570803172968
"LOC441155",6.40474875803955,6.15617631030443,6.63655274060825,6.3120744826456,7.05061914282741,6.81204137683724,6.21381281300483,7.66584243726209,6.8902548524209,6.89603359299246,7.03719212263615,7.84976079939835
"LOC441242",1.6306898010419,1.49291469105475,1.70446982955512,1.67664478445274,2.04695394469183,1.5985974478413,1.58650539906506,1.82455219643538,1.89870107718358,2.27596365618526,1.78555621022111,1.72477443170171
"LOC441454",3.61541094046789,3.53938202036576,3.10068447716943,4.08594107135541,4.7360895190909,3.55723936591712,3.70184593115181,3.93504167738676,3.12867724667985,3.73421581913031,3.83369421606298,3.87055679555109
"LOC441666",4.96716695975262,4.37809813893585,3.91665407642454,4.56498243834191,5.47192263646378,5.02622080447399,4.54798214398651,3.97588986088904,4.38253644859354,4.59281288703253,4.9715486637529,4.99777158162387
"LOC494141",1.77015669192048,1.49291469105475,1.50501059418165,1.28214012928739,1.73924191379044,1.81462412998201,1.32208783255422,1.37522217791025,1.27774223433109,1.52639478738173,1.57549077372451,1.48031821303533
"LOC553103",1.21228912840615,0.956136375169898,0.942898203583685,1.93025491991618,1.95330245702619,2.07385614855087,1.13699553599663,1.13013307689654,1.21803465328758,2.16693545708657,1.96061074063495,1.99639245244214
"LOC55338",19.9437653956374,20.8001597405381,19.0755559648084,18.9925812558176,20.3625091753004,19.7016334112333,19.8709801232899,19.5390477752595,19.4766129363925,18.9845351680603,20.0787546384668,20.4799987638282
"LOC554223",0.525682896388506,0.520003993513453,0.580245048359191,1.0989772536749,1.71248434588597,1.39697254450996,0.502393376370603,0.476562140859988,0.62095884285249,1.52639478738173,1.41794169635206,1.62970812444257
"LOC554249",1.70578735766883,0,1.66820451403267,1.46530300489987,1.88640853726502,0,0,1.85178431877024,2.12558988514891,0,1.97811619367633,2.05071605659023
"LOC613037",17.5299153612004,17.914976292657,15.1951672039063,23.3462219146066,21.7003875705238,22.639596288347,15.3758814926056,18.4769950042001,16.7181226921824,24.3814310234457,23.0196707494193,24.8258870956751
"LOC641367",1.18010446128032,1.27484850022653,0.96103086134491,1.29622958125758,1.53856015450693,1.31056187165368,1.11055377934554,1.29352581090568,1.06279494257445,1.22656723986032,1.36542533722791,1.11363388503575
"LOC642361",2.92880470845025,3.18712125056633,2.95562321507963,2.77562203812764,2.16736300026194,2.53471307045107,2.48552512520193,3.02276557916906,2.7465487280014,2.71207645258004,2.66082886229029,2.48530488977491
"LOC642366",1.11573512702867,1.69420655951157,1.21488807000206,1.74709204430369,2.00681759283513,2.11706148497902,1.56006364241398,1.64754340125881,1.50463104229642,1.6626800362551,1.75054530413835,1.50748001510937
"LOC642423",1.55559224441497,2.54969700045306,2.19405158910819,1.67664478445274,0.668939197611709,0.95051740141915,1.36175046753085,2.01517705277938,1.3971573964181,1.83985085979048,0.927789011193324,1.90132614518299
"LOC642846",6.8660623201764,6.92779513938891,7.94210409941642,5.86121201959949,6.18099818593219,6.13515777279633,6.98062375588627,7.21651241873696,6.84248878758609,7.82277328533137,7.05469757567754,7.65962818488006
"LOC642852",14.6440235422512,14.5097888512625,14.2522690003226,24.3465730044902,23.8276142189291,22.5819891731095,13.0093442723335,15.4950776085333,13.732743640007,19.5569332133284,18.9233947377355,18.8367097383486
"LOC643072",1.50195113253859,1.57678630291176,1.55940856746533,1.31031903322777,1.5653177224114,1.18094586236925,1.46751749413518,1.64754340125881,1.32550829916589,1.63542298648043,1.26039261897961,1.54822271822044
"LOC643406",119.265648145939,113.56216245439,111.316385996159,113.997755890816,121.519494638143,114.695766437911,106.666046330474,113.40817346351,111.868123843118,114.68403692694,119.57974972569,124.360310796005
