"","fpool_eGFPorf_IL17_1h1","fpool_eGFPorf_IL17_1h2","fpool_eGFPorf_IL17_1h3","fpool2_eGFPorf_IL17_1h1","fpool2_eGFPorf_IL17_1h2","fpool2_eGFPorf_IL17_1h3","fpool_TNIP1orf_IL17_1h1","fpool_TNIP1orf_IL17_1h2","fpool_TNIP1orf_IL17_1h3","fpool2_TNIP1orf_IL17_1h1","fpool2_TNIP1orf_IL17_1h2","fpool2_TNIP1orf_IL17_1h3"
"NFKB1",81.8193775169948,80.9993526516209,79.9972994212486,103.426478542202,96.3969793457208,103.805582839579,76.2754813397749,70.0772975599189,76.7846695330024,82.6082750665101,81.5009133058282,80.1530684828688
"NFKB2",51.2183850029483,48.3709613364867,45.234126205104,60.1581535740883,57.7012362595652,61.5842245803399,44.9992477195433,41.7034495785607,46.0912981280852,41.9951474099162,44.1198739380054,44.4743606821137
"NFKBIA",167.66575336346,170.104356824766,164.399822534681,145.118224867753,139.648450942561,145.318150651124,166.908567026228,151.393739374043,161.473266510426,126.23316275157,120.831202342712,114.155775353487
"NFKBIB",27.5178219180459,26.3290768040484,25.8062106313722,33.3709146009138,33.5251309728014,33.1681711773267,24.0011097129168,22.1377083794951,24.9415668302896,27.8098880550609,32.6248701753138,30.2752808019936
"NFKBID",6.87945547951148,6.27644948563725,5.0596582539935,8.1748522206963,7.75591817003117,7.9577836627486,5.9379516003628,5.50800277452689,6.08487120923859,5.39769979127765,6.6051717357327,6.50288360893131
"NFKBIE",11.2315500282878,10.472181655453,10.5295590691216,12.1454947278916,12.4094690720499,11.6950423869544,9.28088236774262,8.96078063318554,9.32586576910673,9.2699626850203,9.41209125918065,9.26493314179698
"NFKBIL1",8.46298867677708,8.97452248857056,8.65416450393483,8.62738868291342,9.01363463003623,9.6169976653055,8.91825936924719,8.79636263991608,8.67254275506217,9.04831800760069,9.24501271611827,9.23811712691479
"NFKBIZ",158.447702499907,166.503115316614,152.424646821561,161.745290366634,157.074811227298,161.588113200468,190.875680833036,174.705861991177,178.920834061969,131.291876565618,127.001969866483,128.368263241048
"NFRKB",40.3433921184156,39.1106260298088,38.6116391467882,44.0274183886072,41.4207954161665,43.5422859117601,38.7553329642,39.4250859575411,38.0976988974223,39.9873073909385,43.1508183882436,42.1949994171275
"NFS1",17.3978912202889,17.0344439591976,17.2497229277076,15.7073946240522,14.2261706253905,14.4174420610526,16.0460676834231,16.9937740186363,15.6541318267149,15.4238619639649,14.6026646636519,15.2985364902899
"NFU1",10.5394096904101,10.2549639136915,10.1974579482031,10.9484627955754,10.6766152827096,11.3245382892961,10.8106981426453,10.6519371353857,11.1193014939349,12.1513434914753,12.5197521601409,11.933126622575
"NFX1",56.8394035045003,56.2708276289736,55.97857423482,50.7862694210758,49.7776225615334,49.6314402124058,51.4811338176493,53.2949181040576,52.2274103580332,47.9665157780446,47.8735718721402,48.6308429888533
"NFXL1",26.9305513283315,29.1186099087761,27.3202010355595,26.2617127589869,27.1666755361092,25.5970004860476,27.6386716665742,28.2329182728415,26.9143461276006,27.1579919450032,25.8303427574437,25.7701903017855
"NFYA",36.4632114363741,37.990239782828,38.0548813852484,33.9402346662838,33.0499936434662,31.0579087080553,37.3275049076242,35.9253315293769,35.1000991859237,31.9559473150278,33.3711543343257,31.4820014716922
"NFYB",13.1296924700433,13.6504201928067,12.9031053156861,12.481247586956,11.696763078047,11.179558424995,13.2470714137865,14.3630861263249,13.2586141085515,13.1943772675676,11.3502023587042,12.8180551136873
"NFYC",24.4346513220453,23.9625466701196,23.8331392659153,25.8967639991344,25.0844560634341,25.6614359812926,22.8565808739156,22.8306127797021,24.2626233058903,23.8202838615079,25.7969270488312,24.3623495204705
"NFYC-AS1",2.37005630849024,2.52658531206891,2.42238464669959,2.6422290213322,2.69710307534417,2.75461742172067,1.85844286728912,2.01999248873907,2.5108100147595,2.80315327324805,2.91830521882288,3.04361768912868
"NGDN",16.7267248320439,16.8515237556089,17.9432282096256,13.4301143625725,13.527439258721,13.3703652633226,16.9752891170677,15.7136624996098,17.1529316824642,13.8071596110218,13.8897962132524,13.2337033443612
"NGFR",2.32810840922492,2.22933998123727,2.35401088651049,1.64956839453336,1.8586254353408,1.6592140025569,2.49303311465614,2.59545546518218,2.52362026993685,2.20340885199498,2.11632821212346,1.98438510128213
"NGFRAP1",42.5666307794773,42.8833552288257,42.2159130767566,31.940315462292,33.2735876808004,32.9426469439694,46.0304568715147,45.4498309966291,41.0056268226795,33.924673567402,33.4825400297006,33.1043703720648
"NGLY1",15.19562650886,13.7190152691525,14.846873641062,12.7148147932616,12.6889616187177,12.1138731060465,13.8023378802326,14.1047149940443,13.2458038533741,12.7510879127284,12.3526736170785,12.5230789499832
"NGRN",52.2565955097648,52.0636629464336,53.0971086268507,54.9028914322121,55.8565854515578,52.2410777698253,52.308367532967,50.6407419269935,49.1401388602932,52.8818124478795,52.919343872624,50.5750040678122
"NHEJ1",8.23227523081785,8.3571668014587,8.64439682390781,7.99967681596709,8.99966000270284,8.66657411044281,8.21567730966227,7.82159882267571,8.12170178243636,7.78363955408878,7.78586010670684,7.68278826374771
"NHLRC1",1.77229874395951,1.65771434502259,1.58236416437635,1.67876429532156,1.70490453467352,1.69143175017936,1.4844879000907,1.90255106497517,1.74219470411884,1.85138495256383,1.93811109952359,1.86371303431227
"NHLRC2",30.5275836903322,31.3365173772891,32.9659200911739,31.4585830992867,32.2813891401297,29.7853076769679,31.8994918988956,34.4925461594573,30.7446124256266,32.9729052467178,31.633537486477,32.9300662753305
"NHLRC3",5.27494833261322,5.15606323865646,5.54804225534422,4.93410723320598,4.9190688213531,5.09040412434931,5.75664010111508,5.8485829034422,5.49559947108075,5.71060992410534,4.92324773557142,4.90733072344095
"NHP2",76.8066035547897,75.6832342348244,79.2061173390604,81.602542703022,79.6414011729867,82.0424943206045,72.1733086692952,70.9815965229009,70.597316282345,79.9876527040782,83.0603130410771,79.0133878503757
"NHS",39.1164160649052,37.1785313794031,38.2111642656806,48.2170301517141,49.5680031515326,47.8755729669815,37.5881401877928,35.4438216919449,36.265832407062,47.8100607116307,47.6173847727779,47.4107143117136
"NHSL1",65.2289833575631,64.2964515614278,64.1834254575121,76.8582088249393,77.6430294643121,81.0276352704969,64.7622011375447,66.4835899927436,65.9215731426143,79.5574012714401,80.7434905772788,78.3832115006442
"NICN1",8.69370212273631,8.15138157242142,8.11694210244903,10.4229365813878,9.36300031337096,10.4546591034896,8.0683617165235,8.43229422624799,8.44195816186997,8.78755956357762,9.31184413334323,10.3107577222024
"NID1",19.9462261006568,19.9383021911682,19.7990874147583,28.7725602267722,26.9989800081085,28.4965977720694,18.9357197026837,19.8006240465935,20.5732698148151,32.1515161480451,32.0679416984392,32.1792178586292
"NID2",6.7011769076339,6.91667019819769,7.423436820531,2.36486796384429,2.5294075473435,2.30356895500617,6.05127128739263,6.79985843592979,6.78943524399254,2.24252261859844,1.96038823859857,2.03801713104651
"NIF3L1",13.3079710419208,14.6679138252688,14.6710554005757,13.0943615035082,11.3613720220457,12.1138731060465,13.7343460680147,13.9050645736457,13.6301115086945,13.3638702561826,13.1769277628529,12.2415107937202
"NIFK",44.4228253219674,43.7407936831477,46.3476417281837,40.9034570042697,41.1133536148319,38.8384947588803,41.6563169521635,43.0187935247164,40.0704781947333,39.4788284250935,37.9268292751599,39.1111577056755
"NIFK-AS1",1.45768949946966,1.57768675595253,1.85585920513275,1.82474379926257,1.4673358700059,1.51423413825581,1.60913955582351,1.71464478695293,1.53723062128133,1.7470815749546,1.63736972201131,1.94416107895885
"NIN",86.0666023176078,86.1211183521045,91.4254850528555,79.4712419454833,81.5000266083276,80.4477158132926,89.4318970039375,88.3511830975817,85.9824327503357,82.8299197439297,80.0417606964168,79.616748185225
"NINJ1",20.1664525717997,20.2698450601727,21.2837747788645,16.2767146894221,14.421815408058,14.6107485467874,20.2502280722296,19.6831826228296,19.7918442489971,13.2856427229757,15.2709788359014,14.5610960810297
"NINL",5.76783614898066,5.71625636214686,5.67502209569541,9.29889440104204,8.46862416403404,9.48812667481564,6.76518531568052,6.97602057157563,6.71257371292847,8.80059748577877,9.67941692808046,9.18448509715041
"NIP7",53.3787018151119,50.8975466485556,55.1776244726048,51.0782284289578,51.4825270962069,48.7937787742217,48.6254777044977,50.3823707947129,49.0504670740517,50.2611900854476,48.8537659914395,48.724699040941
"NIPA1",17.0832819757991,16.9772813955762,16.0971366845199,15.2110643106528,15.4838870853956,14.0308290895831,17.7685269262765,18.520512527567,18.1265110759423,16.8449954838906,17.2981984917249,15.7544087432872
"NIPA2",57.2588824971535,59.631986369916,59.0456257633025,62.9609600497556,61.2507916022462,58.7007361681294,59.4815037219549,59.3314072855221,56.4676048217342,61.5650686338479,58.8562014361072,60.657825663516
"NIPAL1",22.8091702255144,23.3108934448349,22.1042599011338,21.9553173927272,22.1637589507557,21.4409110427498,22.6979333120738,23.1477046238646,23.9936079471661,19.3743523909144,18.8798753660488,19.2270826705309
"NIPAL2",5.1176437103683,5.28182087862369,5.20617345439872,6.51068587576884,6.49820171002612,6.65296488403881,6.86717303400736,6.74113772404784,6.80224549916988,6.36250603416302,5.80319472903328,6.35539552707926
"NIPAL3",58.234171155072,56.5795054725296,57.9711809603309,48.5673809611725,50.2108360088685,47.1345647716648,53.6568718086219,52.613757846227,51.5997078543433,50.6132139848788,51.2262813029252,48.2151947581794
"NIPAL4",33.7575719337614,34.1832130456382,29.8500301625562,22.8603903171614,24.4975217154318,23.3578670262864,41.33902182848,41.7856585751955,44.8487033758828,20.1957414895871,18.0778983593493,18.4494182389474
"NIPBL",116.164220040471,118.932429870827,121.617384016357,102.127260957127,104.43239006242,97.6358841698771,120.504155187515,123.513145372493,122.004870309028,109.153484668059,102.252068354176,99.4069671682819
"NIPBL-AS1",4.10040715318443,4.27575975888585,4.41499137221054,5.10928263793519,4.87714493935293,4.52659354095619,4.94073835450035,4.80335423194349,4.86789696739088,5.05871381404765,5.12374198724627,5.13526684993957
"NIPSNAP1",43.2692580921713,42.0144842617794,43.886186361376,40.7720754507228,39.1289565334906,39.7083739446869,47.0276701173772,45.6494814170278,43.8623137272273,44.0290632732962,43.5740840306683,41.2966629185741
"NIPSNAP3A",8.19032733155254,7.87700126703837,8.88858882458317,8.36462557581961,7.8537405613649,7.87723929369244,8.86159952573227,9.06647791457305,8.22418382385511,7.24908474384148,8.15343290144407,8.13866051674496
"NISCH",65.9735585695224,65.4740003720301,62.4447784127035,74.9020834721299,73.3807681276283,75.131787455586,68.5130827782319,66.8946349759172,68.8295010678715,73.1427435484725,76.9118226563815,76.4122344068032
"NIT1",19.0128853420035,20.0411948056869,19.3204710934346,17.9554789847437,17.9154722414053,17.5264547066204,20.1709042913088,18.8258602293531,19.6637416972237,18.2009393928106,17.2981984917249,17.417001665983
"NIT2",21.7604727438816,21.8703968415739,21.8893709405394,20.5831100556818,20.3889812794153,20.1522011378512,23.5591629335005,22.9010776339604,22.1489312016285,22.6077570968006,21.7647648762592,21.198059764372
"NKAP",9.68996473028751,9.12314515398638,9.59186178652822,9.89741036720016,8.77606596536861,9.32703793670332,9.00891511887105,9.53624360962865,9.78703495549113,10.3912239943195,9.54575409363056,9.53309329061889
"NKD1",2.70563950261275,2.42369269755027,2.50052608691571,2.8466003268496,2.85082397601146,2.93181503364422,2.71967248871579,3.07696530261417,3.30504583575486,3.01176002846651,2.72894953668551,3.00339366680539
"NKILA",2.40151723293922,1.85206706133558,1.97307136545692,3.02177573157881,2.31978813734266,2.4163310716848,1.81311499247719,1.71464478695293,2.29303567674465,2.6206223624319,2.49503957639818,2.386625324515
"NKIRAS1",6.52289833575631,6.65372240553894,6.92528513915326,5.75159245527561,6.60999872869323,5.46090822200765,7.73973462413701,7.52799526326596,7.66053259605196,6.91009876661148,6.29329178868292,5.97997131872859
"NKIRAS2",22.5994307291879,21.2416086417377,21.0493504582162,22.7874005651909,21.059763391418,22.1658103642552,22.1200029082217,21.4448039792881,22.9175465122691,19.6872625237421,20.4726908099101,20.4069873253473
"NKPD1",3.35583194122511,3.31542869004518,3.02798080837449,1.64956839453336,2.16606723667537,1.6592140025569,4.07950873307368,4.45102996065179,5.32906615377527,1.44720936432806,1.49256831802391,1.31398472922736
"NKRF",19.4323643346567,20.1212223947569,19.4083802136778,18.875149859572,19.6064021487455,18.4285516400494,19.6496337309716,20.1764366026379,19.2025725108393,17.6142328937587,17.5098313129373,17.5913057627173
"NKTR",63.5930152862159,65.0509974012312,62.4838491328116,61.413577307981,60.1747452975752,59.1034580134102,64.2182666398015,65.7554531654074,67.433183253541,62.5559507211356,60.2039683501437,62.7092508020036
"NKX1-2",1.52061134836763,1.55482173050394,1.71911168475455,3.41592039221953,2.78095083934451,3.52784336465981,1.76778711766526,1.867318637846,1.78062546965087,2.82922911765036,3.35270943078506,2.98998565936429
"NKX3-1",2.43297815738821,2.30936757030733,2.01214208556498,1.76635199768617,1.83067618067402,1.85252048829168,2.09641421005175,1.9847600616099,1.88310751106963,1.49936105313268,1.87127968229864,2.14528119057528
"NLE1",24.3717294731474,24.44271220454,25.2103821497244,25.8675680983462,25.3918978647687,26.8857103909462,23.4345112777677,23.0185190577243,23.8911259057473,27.1319161006009,27.556821035755,24.858445795791
"NLGN2",28.671389147842,26.8549723893659,26.0699379921016,36.2321128781575,33.0360190161328,34.3280100917354,31.0609262148749,31.2746511483265,34.0496582613814,36.2845374858108,36.4453995266735,36.791572418366
"NLGN4Y",26.5110723356784,27.7810059200337,26.4899482332633,24.6997320668181,24.4136739514315,25.3231496312567,28.7378726307635,28.2094299880887,26.9783974034873,24.3157249051517,25.2622757110316,23.7723971930623
"NLK",15.6675403755947,16.5314133993287,15.9896922042227,16.4518900941513,15.931075160064,15.5450632278389,17.5418875522168,17.6514459917141,16.6405214753704,17.0796780835114,17.6323555778497,17.5644897478351
"NLN",54.8678522390306,55.0361162547499,58.9577166430594,56.0707274637402,57.0863526568961,52.2571866436366,54.90338836595,57.8868777732261,53.0985077100926,56.3759755977888,54.8240392635351,55.3616627242833
"NLRC3",2.51687395591883,2.49228777389603,2.1586572859702,2.7882085252732,1.90054931734097,2.19080683832755,2.28905767800245,1.91429520735156,2.03683057319776,1.95568833017306,2.18315962934841,2.14528119057528
"NLRC5",9.4277903598793,9.4432555102666,9.50395266628509,13.0797635531141,11.9063824880479,12.5488126989497,7.80772643635491,7.1286944224687,8.21137356867777,10.3912239943195,10.9714909944295,11.088422153786
"NLRP1",57.5420308171943,53.9157300077691,53.7808462287417,57.0925839913272,54.1097570348841,57.5731150013431,59.9347824700742,59.8833819772124,65.4604039562299,54.0291496015811,50.6916299651256,52.8811813476806
"NLRP10",6.39705463796037,6.733749994609,5.86060801620869,3.83926095364844,4.73739866601904,4.13998056948662,8.92959133795017,9.11345448407861,9.33867602428407,2.84226703985151,2.90716664928539,3.07043370401087
"NLRP12",7.97010086040964,7.25964557992651,6.56388097815373,9.75143086325916,8.84593910203555,9.53645329624934,5.69998025760017,4.92079565570739,7.50680953392382,7.45769149905994,9.12248845120586,8.17888453906825
"NLRP2",25.955262670413,26.1232915750111,26.8806554343438,33.400110501702,32.7425518421316,33.538675274985,26.0975239229686,26.1307167874677,25.7101821409302,33.1163223909305,33.0258586786635,30.7043370401087
"NLRX1",15.9926365949009,15.4453246905208,13.4305600371449,13.4885061641489,15.0087497560603,15.1423413825581,18.3804532362375,19.0489989345045,20.1377211387854,13.6246287002057,14.4133089815145,14.6147281107941
"NMB",3.76482395906192,3.66983658449828,3.98521345102191,5.2990559930585,4.56970313801837,4.39772255046633,4.19282842010351,3.81684627232674,3.93274833944473,4.60238653700727,4.86755488788396,4.84029068623547
"NMD3",46.9606732275189,48.3595288237624,48.7700263748833,38.3196197845139,39.715890881493,36.4865991824405,48.0815432067545,50.112255520056,47.1929800733368,40.8869240228181,35.6211453808991,38.3871253038564
"NME1",93.7850157824255,92.8434358339892,97.6474972300637,90.171539584359,91.0027731950324,92.1266493264358,87.6527779175692,84.8514286694174,84.5092534049411,94.13379829233,92.7063142605451,90.9196984580685
"NME1-NME2",3.79628488351091,5.12176570048358,4.20987009164324,5.70779860409331,5.88331810735698,5.46090822200765,4.2608202323214,4.25137954025316,3.56125093930175,4.96744835863957,5.27968196077116,6.77104375775322
