"","fpool2_eGFPorf_unt_1h1","fpool2_eGFPorf_unt_1h2","fpool2_eGFPorf_unt_1h3","fpool_eGFPorf_unt_1h1","fpool_eGFPorf_unt_1h2","fpool_eGFPorf_unt_1h3","fpool_eGFPorf_IL17_1h1","fpool_eGFPorf_IL17_1h2","fpool_eGFPorf_IL17_1h3","fpool2_eGFPorf_IL17_1h1","fpool2_eGFPorf_IL17_1h2","fpool2_eGFPorf_IL17_1h3"
"LRRC8A",290.059650067349,290.6869917272,292.370513263964,277.859060956794,281.255893220489,275.183364110276,284.406757018828,274.860470917469,277.382577407157,297.360249527828,288.296561887825,297.643661410133
"LRRC8B",5.26893035526713,5.73958239824806,5.59007721905953,8.92234399177607,9.00497704943348,9.4571547867747,9.73191262955283,10.0606111973785,9.19138690542062,5.64940680251691,5.04484046735361,5.17094849340547
"LRRC8C",58.8475756558019,55.8381792018351,56.2418616480294,45.7745028532925,42.6173507627546,44.9049517497904,43.6992240596408,45.6157257699319,46.0350759673192,62.1872686788683,62.9137722549195,55.9944453678424
"LRRC8D",39.0471367411038,39.8892511217476,40.182233027172,39.6612581311852,38.0683077038089,38.410597903208,38.4871975759255,39.9451994586822,40.4479629918669,39.8378066255004,40.8059118134973,38.4840995350332
"LRRC8E",17.8203950232283,18.336188015642,17.613480593613,18.673602522143,17.876941143927,17.0625589859292,18.5724323997177,16.8515237556089,17.4353088482208,19.0649232146953,19.2710110927441,19.3628663211009
"LRRCC1",7.97051566481492,7.73743113864119,7.85453222813619,8.34670889553245,8.51282911615573,8.70322776181504,8.54688447530771,8.41432936508017,8.75184130420497,7.18219159389746,7.50437487803016,6.94292461264099
"LRRFIP1",176.710527297191,171.679544301579,175.177860513884,175.027607363834,168.14167633957,169.197096548842,172.112230685583,169.532731188551,174.685189603127,182.153225017586,176.150177537375,177.729204759323
"LRRFIP2",57.4548329185817,57.1249292380205,57.795713620785,68.6732669818636,67.1183370626903,65.5255172219327,67.7668312631146,68.0920457858933,68.0318913881558,59.6326273599007,57.1143019115629,56.2682962226333
"LRRK1",41.580921720866,42.9876097615098,42.56038452206,36.1729094479489,35.1952278771063,34.2441590810625,35.1942874835984,36.355390463254,35.5445876183057,44.4507589500361,44.0759746095105,43.0751285712343
"LRRN1",0.486620956378174,0.744960547265235,0.483210064698366,5.94055419323413,5.45353115253726,5.71397324179954,5.44273992967448,4.82452036965195,5.41129473496602,0.686103668522725,0.517061211335411,0.306068602413408
"LRRN3",2.90294570529049,2.94598034600343,2.85188685243546,3.44229787553683,3.28541998701635,3.05538846957337,3.34534496640878,3.4526188427367,2.99867776829344,2.49624951739119,3.43775832401382,2.80294404315437
"LRRN4",2.70158530954779,3.21687509046351,2.81398802383166,1.8305196060547,1.83557877817108,2.02369885647067,1.66742899579623,1.86349957405987,1.76795008488962,2.6860228725145,2.41761052867638,2.69018192647574
"LRRN4CL",5.15147012441722,5.51948041837424,6.0732872837579,4.63961887572356,5.5732428119832,4.35161388090752,4.68767774289883,4.25289473343726,3.77032449042759,5.88297400882252,5.29638375935462,5.60588808630873
"LRRTM2",7.23219421375838,5.97661529965063,6.3480537911354,4.92743642384537,4.65545342289766,4.5103353598464,5.05472186147033,5.64766128580109,4.69825409299396,7.64932600650868,8.03541071669896,7.28121096267686
"LRSAM1",17.7868349572712,17.9467768204807,17.8219241509339,14.8859235888599,15.5891183189602,15.4488906167173,15.9926365949009,15.5482173050394,14.3487219596843,18.2036441414434,17.328537893403,17.4136925899418
"LRTOMT",8.33967639034319,9.21042131164291,8.29984346423076,7.21846410689496,7.64824490904616,6.78534322463695,7.19406472400133,7.21391552902933,7.31599234023384,7.89749116320839,8.02143608936557,8.65046523663158
"LRWD1",21.6462425423395,23.9911158062463,22.2276629761248,18.3282214643968,18.8213331240006,19.2582061112503,18.9499634931056,18.760753380566,19.535360054029,24.6413402652417,23.9944351314298,25.3714762526904
"LSAMP",1.22494240743471,1.16823358548412,1.26013605107613,1.25488450981109,0.984295866555506,1.01846282319112,0.587270589714395,1.05179117063502,0.967000322674433,1.00725857719294,1.35553885133878,1.09540341916378
"LSG1",44.1986068655211,42.5474058017622,42.6077580578148,45.5327361128701,46.6609445929286,49.1242977315822,49.1734249137642,47.1476824749873,47.7639553321008,41.7939319783098,41.0993789874985,43.1395640664793
"LSM1",17.2498739019573,17.5404347037905,17.0734222860089,18.7887295413917,18.7814292375186,19.5227419094818,17.3244823965746,17.7203947226553,18.4120768509223,17.0358081099153,16.6437811540669,16.0927649374208
"LSM10",13.8603072402887,14.3574214563845,13.8141230260827,13.4122977424763,14.4984120884527,13.6235936089202,13.9581634805332,13.8104753709468,13.9091763584686,14.6125483444946,14.170272116057,14.0469379633943
