"","logFC","logCPM","F","PValue","FDR"
"SRD5A1",-0.101013636679711,3.91349369194906,8.18357230570068,0.0124611675156057,0.0484768951855686
"CYP4V2",0.1165049488237,4.88176072522754,8.17843791864455,0.0124833547425711,0.0485495096857059
"IPO9",-0.058386759219825,7.03069376554445,8.17596636237658,0.012494051356466,0.0485774072339527
"UCK2",-0.0748439073222069,6.44629726386334,8.17337999313794,0.0125052562128805,0.0486072645635703
"BTBD7",-0.0762397550632078,6.46872612117804,8.16418377351701,0.0125451909180464,0.0487351818786508
"PLEKHH2",0.235778703159376,1.26195297923967,8.16417354856555,0.0125452354019969,0.0487351818786508
"MELK",-0.0677735723996247,5.83052523021816,8.15879412181899,0.0125686640560636,0.048812442631253
"GOLM1",-0.0961008564138083,5.33512133221133,8.15514738298258,0.0125845752149222,0.048860472680409
"ROBO4",0.193175259063451,2.00098256508787,8.15224180920609,0.0125972692484576,0.0488959884933798
"BFAR",-0.074041244454059,5.6380154055105,8.14863872242788,0.0126130311777602,0.0489383061327859
"TAF1D",-0.146130388558636,5.19506524746733,8.14812715547158,0.0126152709070807,0.0489383061327859
"ARSB",-0.094734281795894,3.97871316638816,8.14411862159837,0.0126328368905491,0.0489926644753871
"PAF1",-0.0851717254495422,5.53505747444836,8.14232129258523,0.0126407222293279,0.0490094593295117
"TNFRSF12A",-0.0632015874294671,7.10699988839605,8.13565389860288,0.012670023520867,0.0491092533826802
"TAPBP",-0.0663460131140671,7.34916342873314,8.13231723974787,0.0126847166556797,0.049129868318954
"ZNF622",-0.110147553606481,4.75364878791835,8.13229217404305,0.0126848271082081,0.049129868318954
"PDE8A",-0.0865785163086656,4.47640614090557,8.13201862437797,0.0126860325825398,0.049129868318954
"TEAD2",0.110271974439698,4.23129893553726,8.12389238387934,0.0127219036422699,0.0492549524054971
"LINC00889",0.302465751268617,0.306755348532072,8.12142270396379,0.0127328285886367,0.0492834103738164
"NUP35",-0.114454820020722,3.79874616546551,8.11947875228878,0.0127414355369374,0.0493028828929992
"DLEU2L",-0.254788730105129,1.33826414961059,8.11578566242342,0.0127578054188345,0.0493504897836273
"GHRLOS",0.228973467771662,1.19328033678688,8.11508865887195,0.0127608976629166,0.0493504897836273
"TMX2",-0.074294933227657,5.96689804089269,8.10870470518796,0.0127892603083564,0.0494463073110794
"XKR9",0.189776457390568,2.22123937219683,8.10147406688337,0.0128214726617075,0.0495487424945455
"ZNF140",-0.121694726296071,3.06189323968847,8.10086897157654,0.0128241725998899,0.0495487424945455
"BLM",-0.115863044205621,4.38942616503198,8.1003392555718,0.012826536734825,0.0495487424945455
"ACOT8",0.166304806335009,2.6036500016852,8.09324915450337,0.0128582285752966,0.0496572541645977
"TSSC1",0.105310767095472,4.31969277108264,8.09175789039652,0.0128649058511721,0.0496678127097833
"PPME1",-0.0794132935812297,5.08079562197555,8.09102975075879,0.0128681676216252,0.0496678127097833
"TCTEX1D4",0.279922311599731,1.67053281981349,8.08967218905752,0.0128742515010807,0.0496773874742233
"BTBD11",0.132238122085578,3.51292198093997,8.08748015464084,0.012884082070488,0.0497014100463957
"SLC9A5",0.293262392166169,1.03380413866757,8.08433022721074,0.0128982236810672,0.0497420447247197
"KNOP1",-0.0945560105931074,4.62986812225841,8.07629923187386,0.0129343601378341,0.0498674561578074
"SRP54",-0.0704590504501808,5.2952866269288,8.07266789737251,0.0129507381952789,0.0499166417384147
"UTP23",-0.141124830160128,4.66779410247505,8.06973055031709,0.012964003770862,0.0499427193146912
"RRAGC",-0.101577262686799,4.90083373367841,8.06956567277624,0.0129647488523449,0.0499427193146912
"SIX5",0.158960457860692,3.13136587713835,8.06697477008613,0.0129764636437428,0.0499738838704699
"LINC00938",0.188911319978674,1.66639878013306,8.0660851918486,0.0129804887022897,0.0499754252271622
"WDR78",0.271846930845988,0.29736137893626,8.06341690440582,0.0129925705151296,0.0500079759051065
"KDM8",-0.235931930803445,1.07791011859883,8.05810549669251,0.0130166589052412,0.0500767021585117
"RAP1GAP",0.269894851757006,1.04236996837493,8.05787826162361,0.0130176906169657,0.0500767021585117
"HTATSF1",-0.062779715923073,5.39707261038958,8.05589688239979,0.0130266906486206,0.0500973455990325
"ZBED1",-0.0694423556768664,5.70611919476013,8.05459249648181,0.0130326194961931,0.0500994648769688
"SCAPER",0.10055352932067,3.70187263808471,8.05369524118545,0.0130366996171692,0.0500994648769688
"SMIM7",-0.0877430733849907,4.53708627877429,8.05337786719374,0.0130381431768016,0.0500994648769688
"UTP3",-0.112325099559281,5.14740142477976,8.05113026856509,0.0130483715565647,0.0501247976178206
"CELF1",-0.0662376239930887,7.28448440301561,8.0502134237807,0.013052546600953,0.0501268690772532
"MRPL15",-0.0644022393355204,5.50365021128436,8.03993113219094,0.0130994751144791,0.0502930836545037
"BAMBI",-0.236761259826246,2.35063683358212,8.03685117011218,0.0131135700508466,0.0503331821522889
"FAM65C",0.243072770647953,1.05123869224765,8.03540101297914,0.013120212526201,0.0503446618699509
"TTC39B",0.111491349215885,3.58052676695218,8.03378283137738,0.013127629234273,0.0503591052456656
"PSMD13",-0.0710150846819207,6.36632239612623,8.02742151853482,0.0131568324428703,0.0504532037371731
"SMOX",0.229217857547765,2.74998655324548,8.02684608563951,0.0131594778152517,0.0504532037371731
"YPEL2",0.227282364045311,1.34864665256663,8.02299802459342,0.0131771838860593,0.0505070431573809
"FBXW4P1",0.187477564032435,1.36536438010062,8.01968679776148,0.0131924418765009,0.0505487837596973
"GNB4",-0.158736264328006,5.74244258302325,8.01844523185375,0.0131981682239331,0.0505487837596973
"CD1D",0.195143641223203,1.02495048453037,8.01824908580704,0.0131990731511504,0.0505487837596973
"LRP10",0.11271565809379,7.0417543378444,8.01745087180133,0.0132027564818265,0.0505488485462211
"TPGS1",0.217509070918699,2.80301380788676,8.01539565358393,0.0132122456856058,0.0505711358321619
"AASDH",0.122946986817353,3.50821913622497,8.01302938433652,0.0132231808199688,0.0505989436483236
"EI24",-0.0625906116137039,7.12942290180694,8.01202058495923,0.0132278459210437,0.050602750197955
"ZNF329",0.105495830114263,3.01564084624158,8.01102269999147,0.0132324624218601,0.0506063687684287
"EBP",-0.087310274227532,6.42187989207183,8.00911166242732,0.0132413086286347,0.0506261569780884
"HHAT",0.175692245340914,2.27110106039572,8.00621379067594,0.0132547359484243,0.050656365510847
"SNURF",0.111105177974649,3.91553220459967,8.0058207934725,0.0132565581172943,0.050656365510847
"DBNL",-0.0793498293570584,6.44464101734093,8.00458579932237,0.013262286170668,0.0506642115364367
"MAP7D1",-0.0836395183039748,8.64532376289938,8.00323882511868,0.0132685368644785,0.0506740492383837
"OARD1",0.162344466068021,2.90567167817599,8.00089286186483,0.0132794315467178,0.0507016124991963
"DHCR7",-0.0864047363781981,7.48806824122504,7.9905105954932,0.0133277712789902,0.050872088212469
"DOPEY2",0.102664982528013,3.87659577439643,7.98932154614963,0.0133333204570274,0.0508773951458078
"CLPB",-0.0768924603603521,5.10605752913796,7.98863148965241,0.0133365421090121,0.0508773951458078
"KHSRP",-0.0785095933980942,7.82082392391704,7.98623377573116,0.0133477432646337,0.050894912542632
"UXS1",-0.0806701641313265,4.34225556819992,7.9860682381739,0.0133485169909449,0.050894912542632
"PINLYP",0.261735463671364,1.36816485789746,7.98437466637478,0.0133564357644396,0.050911025679936
"COMT",0.0991067571506277,5.97597608254844,7.98326484014231,0.0133616280170282,0.0509167400416718
"COL10A1",0.23412210205452,1.44457622597245,7.97969443491659,0.0133783477749959,0.0509663666133927
"PHLDB2",-0.0644776092919748,7.90238443245944,7.97699535568572,0.0133910032823561,0.0509947865102605
"ZFYVE27",-0.104807857839723,4.25670235960712,7.97652601839755,0.0133932053350006,0.0509947865102605
"RNF39",0.216569698785728,3.29103493622055,7.97140891425539,0.0134172411303865,0.0510721986373935
"TTLL3",0.268602069916298,1.98628740435944,7.96741603184738,0.0134360309421498,0.0511296049128952
"FAM118A",-0.0893357901715175,3.87658672491827,7.96638832521295,0.0134408720742439,0.0511339137107066
"S100A9",-0.490148013965741,7.44716642346111,7.96472406501105,0.0134487160452672,0.0511496408596134
"SEC24A",-0.0941599987216072,5.29623020374163,7.96069087512002,0.0134677471972128,0.051207895920566
"ARL2BP",-0.0932089117897029,5.21991061826223,7.9578471213532,0.0134811845565018,0.0512448556604606
"FBXL4",0.0909824054608383,4.20553526091029,7.95627093614651,0.0134886390550958,0.0512590591655474
"KIAA2013",-0.0992236402082524,5.50136002684954,7.95374674525415,0.0135005870373155,0.0512903261183436
"DHRS1",0.135219794782032,5.073583375161,7.95047153913191,0.013516108116661,0.0513351467229767
"PPARG",0.195616598343206,0.771679981821897,8.08498385744856,0.0135333771937481,0.0513865798320587
"ABHD14A",0.254692012931512,1.18259760580526,7.94104412127856,0.0135608996195632,0.0514769061274555
"IL31RA",0.311104210660152,0.725907304910809,7.93927520882299,0.0135693231832637,0.0514849181453092
"C7orf26",-0.121794945557375,4.19179929996386,7.93755665489831,0.0135775127356918,0.0514849181453092
"FBXW5",0.128067785887938,6.11692915926378,7.93754252990304,0.0135775800702603,0.0514849181453092
"DDX5",-0.0777280654078166,8.4185257805218,7.93670125770065,0.0135815911540852,0.0514849181453092
"SLC5A10",-0.241261307740194,0.893771071556586,7.93668224439474,0.0135816818230572,0.0514849181453092
"BECN1",-0.0680075388327579,5.53216649588043,7.92702323350251,0.0136278335079094,0.0516366803237815
"APOBEC3G",0.385317850875781,0.222044093967643,7.92641127555278,0.0136307636066344,0.0516366803237815
"FAM86B3P",0.24797097540964,1.40703094303443,7.92477282060801,0.0136386122346598,0.0516366803237815
"CHRAC1",-0.0932989202704386,4.67210530940792,7.92444351796428,0.0136401903112803,0.0516366803237815
"CEBPD",-0.091111460150947,5.55679133504894,7.92436800412519,0.0136405522167444,0.0516366803237815
"DYNC2LI1",0.160173892702412,2.4122119739271,7.92360940596677,0.0136441884688138,0.0516366803237815
"AP3B1",-0.064500213900495,6.2846569558369,7.91998054560382,0.0136615985057927,0.0516752582923212
"ATP6V1A",-0.106709247494121,5.58087668103757,7.91963400214407,0.0136632624469855,0.0516752582923212
"CALML3-AS1",0.309317550717229,0.10419511463257,7.91914174508038,0.0136656264404006,0.0516752582923212
"ZMYM4",-0.0661661440587015,5.9547627343585,7.91466748370746,0.0136871351394465,0.0517423998265833
"OGT",0.0884293086782246,6.44418043477756,7.91371216858473,0.0136917326077852,0.0517424166985866
"RET",0.427670185788728,0.413309903999887,7.91237381752613,0.0136981764466278,0.0517424166985866
"CEP120",0.117497495613786,4.45506937407157,7.91232769869642,0.0136983985602264,0.0517424166985866
"FUT10",0.101748160323757,3.87236209059011,7.90809806405773,0.0137187866894213,0.051805234754054
"LOC101927746",-0.146682897770472,2.27059510674246,7.90726264099878,0.0137228178331037,0.0518062676519716
"SERPINB4",-0.736851656236466,1.60083841904957,7.90534406171621,0.0137320806877005,0.0518270452891668
"RMND1",-0.108147474405665,3.87194536382767,7.90369432258488,0.0137400513717447,0.0518429360323603
"RGS10",0.109616996600073,4.31662002306697,7.89839981498675,0.0137656678562666,0.05192537968108
"TBCK",0.0947178844719072,3.92221934990747,7.88530831464375,0.0138292461589923,0.0521509345716705
"BCL10",0.085926082966877,5.35288450339243,7.8842684302768,0.0138343108572737,0.0521557680583081
"DCAKD",0.160272286936412,4.26107991153492,7.88316424568218,0.0138396910750207,0.0521617880949456
"GTPBP2",0.0901372132021747,5.28496349675599,7.87929963030053,0.0138585407567753,0.0522066152163003
"GATA3",-0.0927891908427201,4.59378792001829,7.87804550449938,0.0138646641430838,0.0522066152163003
"KIAA0391",-0.098180234725478,4.940946945416,7.87785684456718,0.0138655855636066,0.0522066152163003
"SYN1",0.16852253173431,1.28568779135105,8.07420424419902,0.0138667313354676,0.0522066152163003
"ANAPC11",0.0986604400057439,5.14230007854881,7.87636610983524,0.0138728688465581,0.0522154634964501
"DOCK9-AS2",0.387482874616431,0.57806357047583,7.87518586420256,0.0138786383118203,0.0522229220537844
"HIRA",-0.0834015945548857,5.74028600323201,7.87422583312411,0.0138833333362326,0.0522263347084962
"FAM157B",0.291556714208251,1.23618666599339,7.86900216695828,0.0139089118530485,0.0523082836110145
"RASA3",0.120583465657031,3.88581764153071,7.86278142710491,0.0139394438474882,0.0524088116513008
"CDH11",-0.13316834524306,3.52765748650808,7.85959012776345,0.0139551371397195,0.0524361255599265
"PAM",-0.0810599639809476,5.7567237117433,7.8590759092797,0.0139576677331324,0.0524361255599265
"FRRS1",-0.10050777129135,3.17859593838356,7.85898430902394,0.0139581185758272,0.0524361255599265
"FGF1",0.293321396403657,1.24803009174783,7.85676265459717,0.0139690583859653,0.052451161977891
"OCIAD2",0.0734210665399119,5.90775895889123,7.85639311979875,0.0139708790011065,0.052451161977891
"SLC22A5",-0.106743439919444,3.98779811614802,7.85585425891196,0.013973534339943,0.052451161977891
"UBASH3B",-0.0781221047164677,5.72429851964411,7.85401693533526,0.0139825924890522,0.0524708771493094
"P2RY11",0.367369577730841,2.4041200440199,7.84683512873628,0.0140180645876089,0.0525793488106867
"CLPTM1L",-0.0740308024788107,6.51041600038744,7.84662061315748,0.0140191257146649,0.0525793488106867
"POP7",-0.148107439157123,4.87885900769579,7.84242204752899,0.0140399131430014,0.0526429922498125
"NOM1",-0.0691606030387907,5.63210666396255,7.84123019246097,0.0140458206075638,0.0526508234683204
"G3BP2",-0.102125009568639,7.14953266676715,7.83581301886937,0.0140727072508389,0.0527372696024233
"GPI",-0.0715568459244845,8.07014087995748,7.83329438093227,0.0140852280876318,0.0527553362981283
"BAZ1A",-0.0870392474852355,6.52678810852051,7.83292908433916,0.0140870451466904,0.0527553362981283
"PUS7",-0.0821700701632408,5.22607258344545,7.83253461247684,0.0140890076339819,0.0527553362981283
"SNORA71D",0.322390999190808,0.963251378652529,7.82905491965777,0.0141063327233128,0.0528058672973971
"DVL1",0.093185377727378,7.13759076507068,7.82621126386861,0.0141205093424492,0.0528445880304961
"KRT9",-0.266200539326033,0.733958847978206,7.82435275330234,0.0141297835746411,0.0528597097983934
"B3GALNT2",-0.0759302694642366,5.92489298911209,7.82386512935284,0.0141322180544628,0.0528597097983934
"TBL1X",0.101760046919566,4.42595593087974,7.82215353847036,0.0141407670744128,0.0528678610960992
"SCAND1",0.132070853182561,4.18110187980142,7.82189347369064,0.0141420665643297,0.0528678610960992
"UBL7-AS1",0.0969987215375574,3.28907042844366,7.81970376734765,0.0141530135547739,0.0528944423636941
"EXOSC4",-0.128756487479627,4.26634949417861,7.8120931751554,0.0141911374836209,0.0530127523839634
"SLC7A11",0.269506514357718,5.99269888410431,7.81147865111708,0.0141942210149338,0.0530127523839634
"MMRN2",0.162027898335927,3.40936739569695,7.8110832897341,0.0141962052514393,0.0530127523839634
"FBXO22-AS1",0.127744898716612,2.5678389149507,7.80770563868972,0.0142131700677976,0.0530617318507245
"TRA2A",-0.0911579464471598,5.4186692120626,7.80022057523504,0.0142508487031567,0.0531879943341692
"CYBA",0.288983888397184,1.7716604246669,7.79855882967185,0.0142592293384986,0.0531958888238302
"KPNA3",-0.1194327883011,6.18305529129738,7.79827115870723,0.0142606807204523,0.0531958888238302
"FKBP9P1",0.286415934056699,1.34307959540656,7.79265291270068,0.0142890606676716,0.0532873355220959
"RIMS2",-0.217322682244038,1.56127946777005,7.79168665565312,0.0142939481912579,0.0532911475697332
"DLAT",-0.108697910149262,5.69145359721055,7.78861017352946,0.0143095225486485,0.053334789775133
"NAF1",-0.0983163787955679,4.1351401106557,7.78711053118858,0.0143171214431227,0.0533486900909006
"POMP",-0.0999053045626181,5.82108771848192,7.78410037644856,0.0143323884085901,0.0533911480651803
"PCMTD1",0.207705999815545,4.09821284316171,7.78299301160882,0.0143380095034588,0.0533976599200935
"AMER1",-0.109112471435062,3.67028558650058,7.77941479171373,0.0143561903521679,0.0534509307008745
"PLAA",-0.0856546875701737,5.31944079227705,7.7780074677166,0.0143633482391294,0.0534631431352258
"PLK4",-0.0903520306888673,4.97426598166848,7.77506418014848,0.014378331649239,0.0535044692167497
"UGP2",-0.0941505779770491,6.33018181155735,7.77370962612937,0.0143852333612429,0.0535065306256478
"TGIF1",0.0751930864799309,5.79232465293275,7.77343217591657,0.0143866474961396,0.0535065306256478
"RAB8B",-0.184613172383055,4.30966518323743,7.76484661636622,0.0144304868088556,0.0536551029217077
"DQX1",0.273294712665411,0.878875980022215,7.75926878656127,0.0144590509831733,0.0537468147492614
"UAP1",-0.0664246020416269,6.9764522032386,7.75747383190981,0.0144682568915615,0.0537665384808513
"ACIN1",-0.0602360133688689,7.22362685783497,7.74972492040247,0.0145080771936983,0.0538999892938613
"CHERP",-0.0897273901086594,6.46264234871782,7.74531857088148,0.0145307772110861,0.0539697805520593
"TRMT2A",-0.0990233505315456,4.78013114073585,7.73986674169646,0.0145589200937418,0.054054204769398
"C9orf69",0.12990551427809,5.29746283108047,7.73939681678003,0.0145613488440955,0.054054204769398
"RBBP8",-0.0889199114250838,6.07377860972219,7.73800679748295,0.0145685357365931,0.0540663262988986
"FUZ",0.200372893727243,2.24515743281275,7.73482513439452,0.0145850015191382,0.0541026027880889
"KIAA1109",0.0791222440077507,6.60668772304491,7.73429274865841,0.0145877588312734,0.0541026027880889
"HAPLN3",-0.227535632963743,1.43937202324721,7.73376794320793,0.0145904774743103,0.0541026027880889
"ACSL3",-0.0828380126444144,7.15571980518199,7.73271884403083,0.0145959138672514,0.0541026027880889
"YY1",-0.0718887812811768,6.31638747298658,7.73167219176002,0.0146013399164595,0.0541026027880889
"FAM66B",0.320905342388138,0.272674610482352,7.7315727175086,0.014601855731811,0.0541026027880889
"HMBS",0.0838371327621024,4.74702630107188,7.72980890408982,0.0146110053405458,0.0541219587936877
"RPH3AL",0.283173945021106,0.577203992221726,7.72340051838933,0.0146443041017547,0.0542307334544433
"NXT1",-0.14070618086559,4.15033456963859,7.71961966789998,0.014663991056603,0.0542890560411882
"HARS",-0.0786691703940257,5.91920224937776,7.71768721813018,0.0146740651836727,0.0543117682382003
"GAS2L3",-0.107370478693892,3.85139224856066,7.71633221633818,0.0146811337719549,0.054323347105191
"SLC37A1",0.123302282743931,2.72048451536235,7.7103171177681,0.0147125601287484,0.0544250245492498
"PFKFB2",0.106275963123074,5.05338904626475,7.706914715014,0.0147303707214233,0.0544762932232467
"GPKOW",0.0957583764279977,3.97053738458728,7.70601569526036,0.0147350809963239,0.0544790994090422
"TRIM44",-0.0742571418775996,6.33121458820457,7.70521684593011,0.0147392679064848,0.0544799696050151
"ISCA1",-0.139839515153579,4.14224574995484,7.70417782796144,0.0147447156430119,0.0544854984106688
"C17orf49",0.133152719159957,3.53557551604636,7.70336924152129,0.0147489568028236,0.0544865668382983
"TWIST2",0.196617079987206,2.31293037986469,7.6996505631799,0.0147684800274479,0.0545334925620157
"MAX",-0.0896774106380296,5.15306996434336,7.69944312382294,0.0147695699736394,0.0545334925620157
"ALG2",-0.103226728294621,4.65823922487432,7.69418460236471,0.0147972308793914,0.0545952371436678
"METTL21A",0.0658330084671649,7.67298196979006,7.69392023407462,0.014798623093181,0.0545952371436678
"ARL14EP",-0.127186352663548,3.53214767579818,7.69356119229966,0.0148005141183485,0.0545952371436678
"FAM13A",0.111722537859889,3.67130738976441,7.69325401815493,0.0148021321856118,0.0545952371436678
"ZNF823",-0.168604295856197,2.04231466035558,7.68672746196152,0.0148365598395425,0.0547075823770455
"NOL7",-0.0936631949012803,5.43937523776536,7.68409683126717,0.0148504626441232,0.0547442054744725
"GUF1",-0.109949196240936,5.49808641303279,7.6767536105007,0.0148893512092827,0.0548728909709651
"ARHGEF26",-0.128615473860406,3.05147354144058,7.67097114613005,0.0149200572162747,0.0549713599253819
"MMP10",0.339956418727762,1.08481469006806,7.67007284604547,0.0149248339385917,0.0549742681034901
"F12",0.189808018295797,2.07902843097636,7.66919279929465,0.0149295153151587,0.0549768236244905
"NANS",0.0754239611145164,4.96585601190814,7.66755940327211,0.0149382086111193,0.0549941474289725
"LINC00371",0.167234525853659,2.39691752781061,7.66622986493909,0.0149452890348108,0.0550055258737149
"EPPK1",-0.108075584748496,8.60769191218621,7.66130392254492,0.0149715558986835,0.0550874943088202
"ARMCX1",0.123770208366194,3.61697325145189,7.65782619753907,0.0149901325377316,0.0551411305490141
"RPP30",-0.12049502478828,4.26933239768928,7.65555284530002,0.0150022903119536,0.0551660343726921
"MCFD2",0.0641119664194793,6.84931222581801,7.6550641602088,0.0150049052656557,0.0551660343726921
"P2RX4",0.127471523080568,2.07226541073393,7.65264480941208,0.0150178589847968,0.0551989394357219
"FAM185A",0.123638797569238,2.41549226697801,7.64929005112489,0.0150358425000577,0.0552310120825688
"HIST1H1C",0.128295657504047,8.22915236282976,7.64909684117104,0.0150368789801437,0.0552310120825688
"PHF8",-0.0845792595533045,4.77326990758761,7.64858360352693,0.0150396326591998,0.0552310120825688
"VBP1",-0.124421119449987,4.75921938066394,7.64802898675912,0.0150426090063136,0.0552310120825688
"SLC20A1",0.0778684559232763,7.89224023577894,7.64486740339326,0.0150595886489838,0.0552786338401332
"CALHM2",0.228239307169208,1.82949492063415,7.64334016635702,0.0150677987954026,0.0552940489731743
"RAPGEF4",0.320474091859892,0.650396600152874,7.64248285654383,0.0150724098063528,0.0552962517296928
"UBQLN1",-0.0532079131839325,7.12997214196736,7.63881175844901,0.0150921731609225,0.0553491897003853
"THAP7-AS1",0.207143339497398,1.19269793104306,7.63831150594727,0.0150948685916769,0.0553491897003853
"TBX6",0.258886052632191,1.22086766030595,7.63734041411229,0.0151001025618792,0.0553536596704677
"NRSN2-AS1",0.309847851353394,0.259729362847143,7.63206339651905,0.0151285812721547,0.0554433147259958
"MPP7",0.139362264702426,3.27512579196777,7.62804596345814,0.0151503040172739,0.0554829876962711
"MRPL32",-0.0929011498550651,4.58913046623841,7.62782998161825,0.0151514728795134,0.0554829876962711
"SEL1L3",0.0808339705884057,5.74347962651872,7.62782874748768,0.0151514795587482,0.0554829876962711
"PINK1",0.104522437155765,5.44539469006113,7.62579881238061,0.0151624703801141,0.0554965457734964
"SMG5",-0.0785114093719382,6.73671506727386,7.62556595035239,0.0151637317714737,0.0554965457734964
"SLX1A",0.112564106146301,3.28432784348847,7.6241723765843,0.0151712831667736,0.0554965457734964
"SLX1B",0.112564106146301,3.28432784348847,7.6241723765843,0.0151712831667736,0.0554965457734964
"C7orf55",0.154586823326315,2.41279851314513,7.62252691743744,0.0151802050654022,0.0555144528479311
"ZNF32",0.127690155186383,2.72881278959841,7.6157690944544,0.0152169106351572,0.0556339291771182
"OMG",0.217075381903516,1.2066612168899,7.61485301616155,0.0152218942797766,0.055637395661527
"ARHGEF40",0.147408692209291,4.3640175832343,7.61200728063276,0.0152373876920866,0.0556792642753243
"PRKACA",0.0720187454898213,5.54726026036468,7.60987188017995,0.0152490257237016,0.055707026405054
"KLHL18",-0.116871783233439,5.24305170365283,7.60548774893124,0.0152729517091874,0.0557796517124682
"FRAS1",-0.0908829546787982,5.92306860202393,7.60006261902188,0.0153026190365686,0.0558732014452254
"CCDC113",0.148154542437434,3.48753359504244,7.59597558330232,0.0153250130617342,0.0559297599789403
"FAM73B",-0.0926685117953204,4.05016978027419,7.59575500331206,0.0153262227606032,0.0559297599789403
"FKBP5",0.0733283133045826,7.1946433419426,7.59194983586154,0.0153471083707572,0.0559764386999928
"PAXIP1-AS1",0.214714423330626,1.14895160772518,7.59194514599418,0.0153471341325867,0.0559764386999928
"CDCA7L",0.0852274758802846,5.22234188766056,7.58941658618697,0.0153610310139364,0.0560123074819205
"PXN-AS1",0.303263193181421,0.423207625795252,7.58865425649008,0.0153652236106937,0.0560127810472326
"LOC100630923",0.182210511315084,2.66072779653305,7.58761154430717,0.0153709603770041,0.056016352011867
"ZNF395",0.0865861045495666,5.53950105736788,7.5864665377569,0.0153772628006,0.056016352011867
"CCBL2",0.0759790820241125,4.16846070364143,7.58626142087327,0.0153783921349762,0.056016352011867
"INA",-0.198512237131986,1.08746559504269,7.5854875796416,0.0153826536215594,0.0560170748759746
"LOC613037",0.14764834604596,4.42363134420679,7.58180074977521,0.0154029755049137,0.0560762670415223
"SNRPN",0.118096693542851,3.79580922461212,7.57908528317081,0.0154179630924304,0.0561160129765941
"DSTYK",-0.0662666770818044,5.05292351871673,7.57395629656217,0.0154463178098916,0.0562043767867448
"LIG4",-0.170162659894915,3.92159780967295,7.56849968495168,0.0154765500517544,0.0562995238953927
"SMC1A",-0.0545874147842083,7.08726368546322,7.56111798167946,0.015517557320857,0.0564338071175563
"NSDHL",-0.0854380455418456,5.47799226930599,7.55978880705891,0.0155249545881248,0.0564458198593028
"PSMA5",-0.0691992431086988,5.8092309722187,7.55863329619254,0.01553138868074,0.0564514510763914
"KLHL22",0.149317598524853,3.30855708069864,7.55769207623552,0.0155366318447415,0.0564514510763914
"FAM204A",-0.113947477980928,4.59410081159881,7.55730529684903,0.0155387870337931,0.0564514510763914
"ATP6V1C2",0.370791247139866,2.40661505761575,7.55211180808456,0.0155677594384627,0.0565418070016031
"RMND5B",0.109556184711095,3.78465785428093,7.54667747493415,0.0155981424071665,0.0566372371260479
"FARSB",-0.0614050458534965,6.25301674959327,7.54417481163672,0.0156121577064499,0.0566480356640064
"ARHGAP39",0.107055411524798,4.10957162985139,7.54405240194432,0.0156128435935127,0.0566480356640064
"STIM2",-0.0815281573922127,4.24380362160424,7.54394547182264,0.0156134427738612,0.0566480356640064
"VPS41",-0.0801282189260083,5.23174804845485,7.54051109242481,0.0156327014041911,0.0567029871769489
"WDR31",0.268709201907564,1.03876831759588,7.5393336455756,0.0156393103873471,0.05671203900851
"MAST3",0.152027944930881,3.12052892154967,7.5370457615447,0.0156521614830434,0.0567437155842019
"NAA38",0.13964181337297,4.1709724423061,7.53032676692847,0.0156899729702034,0.0568658405205558
"RABL3",-0.110506429456196,4.44745374662672,7.52032743662364,0.0157464407285266,0.0570555002166088
"IDUA",0.41009313369437,0.538828524168294,7.51931015988892,0.0157521986243775,0.0570613669033873
"ERO1A",-0.129523335074623,7.31938284923425,7.5137552622954,0.0157836829827929,0.0571551423441191
"DALRD3",0.141270243934516,3.61525304805914,7.51328051328234,0.0157863771702622,0.0571551423441191
"GMPPB",-0.110480399722718,4.93981799234561,7.51072621931813,0.0158008818616863,0.0571846031248085
"ID3",-0.155469855120599,3.66642572370394,7.51038692176848,0.0158028097414608,0.0571846031248085
"EIF2A",-0.0622468376980125,6.07034030471871,7.50615962826411,0.0158268519651778,0.0572565751886397
"BLZF1",-0.0912922268663906,4.7085204186146,7.50506480470017,0.0158330855467022,0.0572641003232905
"VIPR1",0.350110622843558,1.09946621929976,7.50377434682749,0.0158404366595881,0.057275662267438
"GOLGA6L9",0.192532616132557,3.27448254489906,7.50243020819845,0.0158480977686258,0.0572881178877763
"MEGF11",-0.218646015593743,0.961151983098541,7.50171220269196,0.0158521919012016,0.0572881178877763
"SCARNA22",0.244444436641338,1.5897590544747,7.49796001992311,0.0158736071237775,0.0573504773101468
"C5orf38",0.204373649714276,1.43032264504738,7.49251464583499,0.015904745695439,0.0574479247846521
"MRPS35",-0.0854250342496597,5.3009240720111,7.48791372133336,0.0159311105520474,0.0575235693357691
"GSE1",0.0874467198625624,4.88975844120325,7.48740428984502,0.0159340328783131,0.0575235693357691
"TMEM185B",-0.083921803671539,4.73049071125772,7.4864049146193,0.0159397675441539,0.0575236800165329
"NABP1",-0.131896387690963,4.95862896234973,7.48594487627648,0.0159424081629921,0.0575236800165329
"ALDH2",0.109947772960379,4.18083435919108,7.48451998965024,0.0159505902236598,0.0575381442735733
"BEX4",0.143777446196082,3.51427668269786,7.48285513056312,0.0159601564287,0.0575528769701177
"TRUB2",-0.101518512609754,4.19086610205024,7.48164070571251,0.01596713865025,0.0575528769701177
