"","fpool_eGFPorf_IL17_1h1","fpool_eGFPorf_IL17_1h2","fpool_eGFPorf_IL17_1h3","fpool2_eGFPorf_IL17_1h1","fpool2_eGFPorf_IL17_1h2","fpool2_eGFPorf_IL17_1h3","fpool_TNFAIP3orf_IL17_1h1","fpool_TNFAIP3orf_IL17_1h2","fpool_TNFAIP3orf_IL17_1h3","fpool2_TNFAIP3orf_IL17_1h1","fpool2_TNFAIP3orf_IL17_1h2","fpool2_TNFAIP3orf_IL17_1h3"
"PCDHAC2",4.78206051624578,5.17892826410505,5.42106241499303,4.64214822532397,4.49983000135142,4.18830719092032,4.04196009737545,4.0214011634543,4.29236217222463,4.05140935102655,4.0547604270507,4.40106015554188
"PCDHB9",2.68466555298009,2.44655772299885,2.20749568610527,3.73707530088974,3.24211354134636,4.49437579333373,2.04572674316145,3.11771550874547,2.27757992811919,4.01480023038474,3.85652769506155,3.64326171816381
"PCDHGA10",1.22697605351043,1.47479414143389,1.36747520378203,2.14589870793278,2.13811798200859,1.35314540014349,1.46830387210782,1.50614275784805,1.6643853320871,2.62365364599611,1.98232731989145,2.52113710896936
"PCDHGA11",2.73710042706173,2.98388582104066,2.59820288718585,3.47431219379593,3.68930161601483,3.64060548133843,3.43154163369018,2.72611839170498,2.97837375215587,3.36803909904617,3.31589297145479,3.58496953067319
"PCDHGA12",5.32738320669486,6.10496179477284,6.12433537693808,5.4450354969995,3.9967434173494,4.04332732661923,6.84658547106454,6.94331811367953,7.57733322239655,4.57614008022577,5.74874922768521,5.33373515539182
"PCDHGB5",1.23746302832676,1.2690089123966,1.6898086446735,2.16049665832688,2.55735680201028,3.46340786941488,2.62314961421509,3.55449690852141,2.00018237277134,3.02635397305597,3.73037959288664,2.44827187460608
"PCDHGB7",1.34233277649004,1.0860887088079,0.869323522404288,1.32841348586315,2.08221947267504,1.46590751682211,2.39218046579363,2.50019697802777,2.65717658280573,2.11112595701082,1.78409458790231,1.79248476533659
"PCDHGC3",36.683437907517,37.407181633889,36.6288001013043,43.2245311169317,43.7266089261757,47.1828913930985,47.8436093158727,47.3079440240074,47.376582479146,48.3240392471841,47.2514748432308,47.4644136642381
"PCDHGC5",0.75506218677565,0.70881578890621,0.830252802296231,0.773691370887328,1.36951347867217,0.902096933428991,1.03936116789654,1.05429993049364,1.47458700474384,1.69622258973702,1.67596764318096,1.36986640602959
"PCED1A",4.88693026440907,4.50441001337172,4.62988033280486,6.72965513168035,6.77769425669391,7.07179560313084,5.87321548843127,5.85889532802893,6.35094403033237,6.43100219274395,6.46959552582756,6.16439882713317
"PCED1B",4.07943320355178,3.98994694077851,4.08289025129205,4.75893182847677,4.63957627468531,4.8326621433696,4.37191602369181,5.48235963856692,4.67195882691117,4.86901304536022,5.56853765314963,4.40106015554188
"PCED1B-AS1",1.09064538089816,1.06322368335932,1.00607104278249,0.978062676404736,1.13194481400455,1.09540341916378,1.10535235315982,0.948869937444274,1.1387899640596,1.26911618224928,1.00918481739929,1.07840546857649
"PCF11",54.8993131634796,59.906366675299,57.0627867178186,43.2537270177199,46.8988493308552,44.1866408642094,57.9897540501008,55.5616063370147,57.2460955009959,50.2643226411998,50.4772620274178,49.7378089763723
"PCGF1",5.71540127489902,5.88774405301126,6.39783041769448,6.14573711591633,6.14883602669138,6.13748092207939,6.79709208211708,7.01862525157193,7.16853682504182,6.3455809112464,5.78479154259233,6.74732070203938
"PCGF2",20.145478622167,20.5670903910044,21.5572698196209,21.3568014265691,20.3470573974151,21.4731287903722,22.4205051931969,23.3602741742233,22.7757992811919,21.4163355754566,20.417971394882,21.4223789028032
"PCGF3",59.5555299819294,58.1457597157578,56.0469479950091,57.1947696440859,58.5257392722352,59.0873491395989,66.7995772827477,63.9056372154929,65.816219974111,57.8546136542676,59.7942004309076,60.6384480371185
"PCGF5",20.3132702192283,20.47563028921,21.6451789398641,18.9627375619366,21.5349007207532,18.9601444758201,19.1374437263491,18.4351873560602,17.987041483608,19.5126613020827,20.5441194970569,19.9796472624103
"PCGF6",10.6442794385734,10.2663964264158,10.5979328293107,10.6419058372993,10.5228943820423,10.4546591034896,11.6804397915993,11.4768078148022,10.7017056878934,11.3854365196017,11.4614561404633,11.1920999981992
"PCID2",22.7357614018001,23.1051082157976,23.5108058250238,23.0793595730729,21.311306683419,22.3752257238012,24.5322231216216,24.4296355322954,25.3015770219908,22.5634213555665,22.7967641787517,22.952548824432
"PCIF1",17.2825344973093,16.9201188319547,17.4060058081398,19.5028617265183,19.4946051300784,20.4421608664534,16.9927302052927,17.1399045843109,16.337256022855,20.2326406747049,18.9762787985973,21.3203675746946
"PCK2",36.07519336817,35.3264643180676,36.9609012222228,53.4722922935903,52.6284465375449,52.0638801579018,18.9889635595067,20.152190100007,19.8704248857066,27.8961499290563,30.0052271601752,28.7671945266214
"PCLO",26.8256815801682,26.7635122875716,25.8159783113993,22.8603903171614,22.7227440440913,23.2934315310415,26.3964741053091,24.5200040977663,26.5425660853891,23.8813496986715,22.5985314467626,23.1128523400312
"PCM1",115.063087684756,116.451574609656,120.376888652926,99.2514647294896,100.854885465072,95.3484240886822,116.243472841255,111.740731204747,115.630980966051,105.446470488616,102.540385910749,104.547038264429
"PCMT1",48.7119980218458,51.4120097211488,51.0068251010696,47.1513797729447,49.442231505532,44.1705319903981,52.5124856732492,50.9979937807351,51.3039478680182,48.4216635688956,47.0892844261488,45.4970523364297
"PCMTD1",16.506498360901,17.5832045699637,16.3803994053033,13.9994344279424,14.1283482340568,12.3877239608374,14.5510563505516,12.9227048623363,14.833469275443,11.714918605378,12.0020908640701,11.6584374981242
"PCMTD2",14.2832596998394,13.9133679854654,14.2705805194682,11.6929582656745,12.5072914633836,11.4856270274084,13.0992502747596,13.3143019793768,14.5268719774269,11.4098426000296,11.677710029906,12.3579437480116
"PCNA",96.9625691517731,95.6786989896141,103.293216285678,90.7846535009112,89.3258179150257,89.0659633023017,105.024971346498,104.014218856987,109.031839123039,99.2107169392946,103.603634200509,101.982182014841
"PCNA-AS1",4.58280799473554,4.16143463164291,4.74709249312904,8.2040481214845,8.00746146203218,8.89209834380006,4.66887635737654,6.62702813453144,4.89095689692263,11.8613550879452,10.6505040550532,8.91870468606501
"PCNP",66.4769333607062,70.3213857671306,70.6789326754768,65.778364475817,69.9430098036144,61.3425914731714,66.6510971159054,59.5679460728905,61.2172605038704,61.002998029463,62.9479029852804,61.7022804588223
"PCNT",136.697716730842,133.154475699849,128.933376356591,124.097176300249,122.515557831826,128.162200042162,131.355454266544,131.516385615292,133.749421291666,128.009891844182,134.527940390815,128.067935916894
"PCNX",107.963405734102,108.848953648,110.130592304588,102.317034312251,103.482115403749,102.226913206078,116.045499285465,110.52075557089,114.302392674648,100.711690885609,102.612470540563,102.535957796002
"PCNXL2",46.4992463356005,48.1537435947251,44.2573582024026,46.2609047989046,45.9485746721847,47.5050688693231,47.0682128890292,45.636125562796,45.9457950884045,43.6502748452469,44.9808090040824,46.3568621019163
"PCNXL3",104.020303203162,98.1481217380615,95.5474460242556,116.491644144922,116.254924786467,122.314678848685,104.34856169755,105.023334504745,102.622495607371,115.977694193242,117.02939650341,115.680846075137
"PCNXL4",35.3515921058433,36.82412348495,36.8925274620337,35.3416379041174,35.0204160974741,35.0851271608633,36.0641827463785,34.5659762926128,34.178298793122,34.559009885865,34.546558838472,34.8150089787734
"PCOLCE2",1.01723655718386,0.594490661663273,0.771646722134144,1.45979503941005,1.43938661533912,1.93306485734784,0.560925074737817,0.692825668610105,0.61319459603209,1.2081009811796,1.3515868090169,1.35529335915694
"PCSK1",3.0202487471026,3.14394099918077,2.93030400810434,1.86853765044487,2.1241433546752,1.99750035259277,3.25006587421618,2.65081125381257,3.05137310882635,2.1721411580805,1.8742003751701,1.90906914031784
"PCSK1N",1.38428067575536,1.37190152691525,1.51399040418724,3.02177573157881,2.71107770267756,3.07679489794531,1.25383252000218,1.37058990964173,1.44538726207564,2.72127796770759,2.73921593294092,2.78345195267715
"PCSK5",2.32810840922492,2.33223259575592,2.11958656586214,2.93418802921421,3.27006279601314,2.93181503364422,2.55715842895182,2.59056554349865,2.51117786946475,3.1727904556232,2.50494088604465,2.97290156202167
"PCSK6",9.5011991835936,8.7344397213604,8.82021506439407,8.97773949237183,8.81798984736877,8.92431609142252,7.81995545369781,8.88624227130352,8.78912254312663,8.77398591381954,8.66817673516172,8.01517577996038
"PCSK6-AS1",3.40826681530675,3.90991935170845,3.07681920850956,5.4012416458172,5.29638375935462,5.57367033868627,2.98610113316309,3.72017261188469,2.65717658280573,4.50292183894216,5.11800871681066,5.50861171786368
"PCSK7",48.4812845758865,44.8954774683014,46.533227648697,52.7423947738852,51.091237530872,53.5297876747239,53.1558997295661,51.6757580217667,51.27474812535,51.5212357832352,53.9733665734082,51.7488894447988
"PCSK9",216.388238360122,211.101347454083,208.989281858002,312.045787624293,303.766474345888,321.758645505548,153.264527773951,158.054621008575,152.393456985309,246.623442723634,247.989147718421,253.775038240418
"PCTP",7.82328321298104,7.70551357617396,7.84344706169262,9.02153334355413,9.27915254937063,9.69754203436166,6.9950656379069,6.82282669305168,7.19773656771001,8.5543311899687,8.14556316900851,7.88401835810649
"PCYOX1",51.0715673555197,53.366969397003,53.3413006275261,53.72045745029,55.646966041557,52.9981948389532,49.2294242064014,48.1363225408238,50.9243512133317,54.9258840029231,56.7306036638027,54.5614874912212
"PCYOX1L",8.14837943228722,7.22534804175362,8.36113410312439,4.27719946547146,4.76534792068582,4.96153313385945,5.52676176579908,5.48235963856692,5.32895303694555,3.83175462717571,4.16288737177205,4.18246445245205
"PCYT1A",47.3906391949884,46.5760568387726,46.9337025298046,44.9908831146179,44.5930358208459,45.1531732928833,52.891934988513,53.1216550693009,52.9683332001053,47.1647504268602,46.4044804429135,46.8669187424593
"PCYT1B",3.20901429379651,3.23540110097512,3.39915264940104,4.99249903478238,4.45790611935125,4.7843355219359,2.540660632636,2.77130267444042,2.33597941345558,4.41750055744461,3.47808338853682,3.77441914001771
"PCYT2",41.4864723733954,40.1509846877195,39.9693466705432,54.2459836644776,49.190688213531,53.6586586652138,33.391539743216,34.9876962648103,33.433705355083,48.9830034187366,48.6931674395155,47.9453242110357
"PDAP1",126.389020486391,128.318522817473,128.083588194241,132.549389578433,132.185999946531,133.381475157001,124.327393036006,126.395500238609,123.091515217775,137.991978739181,133.951263352302,133.780570290975
"PDCD10",28.73431099674,28.3526315562484,30.0063130429885,24.2617935549951,25.7133142934367,22.1174837428215,31.6757689263709,30.6198822670509,31.3021241403048,26.0046786958963,23.643758579069,25.0802136678397
"PDCD11",149.47085205713,145.981754976506,144.796088720463,136.855784944693,134.086549263872,134.670185061899,149.91547512184,147.19533172449,152.846052996666,134.379878835856,138.834997022216,137.598708571611
"PDCD1LG2",10.9274277586143,9.94628607013553,10.4416499488785,11.5469787617335,11.8504839787143,12.1621997274802,11.6969375879151,9.92548077421868,10.6725059452252,11.0681574740394,11.9300062342558,10.5217398420571
"PDCD2",43.5314324625795,44.3009868066381,44.6187623634021,38.8305480483074,40.0373073101609,38.467990661222,44.6100412379723,43.723324260329,45.9603949597386,41.1120424807483,38.4931923208013,39.0703386655887
"PDCD2L",7.9910748100423,7.53402588530956,8.26345730285425,7.43035675059717,7.64412115136406,7.90945704131491,8.51286289896217,8.16329374753645,7.92773013441488,7.66350925435142,7.40669571341261,8.29206367054083
"PDCD4",38.5606063996398,39.9794969968551,39.0902554681119,38.3926095364844,40.0652565648277,37.6625469706604,33.0780816132154,31.71936648028,34.8644927458246,34.742055489074,34.0419664297723,34.8878742131366
"PDCD5",43.3321799410693,43.9580114249093,43.847115641268,42.0274991846154,43.12569995084,41.6253299282235,45.4184332574474,45.9072312592087,45.1428021650291,41.9662552957238,39.7907156574575,41.1397113215057
"PDCD6",38.7074240470684,38.5275678808698,38.7776897072475,38.6115787923959,38.2485550114871,36.3255104443281,39.92466708428,40.6056087515835,41.1424374194865,38.4151705934686,37.1956689841451,41.7663523370299
"PDCD6IP",144.489539019374,147.879552088739,150.168312735321,138.622136942379,140.850268893233,136.522705550191,168.590980551346,159.530640911266,166.190335396031,148.510999403594,150.09822043069,148.251605835522
"PDCD7",26.4796114112294,24.4541447172642,25.4155034302917,26.3638984117456,25.8251113121038,26.4507707980429,25.0766504000436,26.5081125381258,27.0827613247507,27.5300587226382,27.5903920613983,28.6068910110222
"PDCL",15.7828970985744,16.4628183229829,15.6575910833042,16.3789003421808,16.7276289180672,15.4806277325939,15.7718932779222,14.4890933304983,15.1838661874613,15.5222671521258,14.7232856395574,15.4620027318872
"PDCL3",13.9791374301659,14.2906409053671,14.846873641062,13.2987328090256,12.9824287927188,12.7421191846845,16.5802852973973,15.7693146746691,15.2130659301295,14.0579023264536,13.8943123966937,14.412743357056
"PDDC1",48.2610581047436,45.4671031045161,42.9582567588097,55.9247479597992,53.4669241775482,59.441744363446,42.184865179547,48.1815068235592,44.4566082123266,55.4872238527642,55.1627629653431,57.359512490771
"PDE12",46.5726551593148,46.5989218642212,47.226732930615,44.5091507516125,47.6255299521914,45.410915273863,47.2166930558716,46.1030298177289,47.4495818358165,46.7986592204422,49.2878656354829,48.440807804706
"PDE1C",3.19852731898018,3.22396858825083,3.36984960931999,11.0652463987282,12.45139295405,12.2105263489138,1.07235676052818,1.21997563385692,1.08039047872321,7.51707277178419,7.96535159447293,6.63073632705813
"PDE2A",1.88765546693913,1.53195670505536,1.61166720445739,1.28461963468085,1.50925975200607,1.24038328346486,1.38581489052873,1.49108133026957,2.05858185810773,1.06166449861238,1.15335407702775,0.961821093595246
"PDE4C",5.43225295485815,5.61336374762821,4.82523393334515,6.21872686788683,6.69384649269357,7.44229970078918,4.17394246790199,5.82877247287197,4.74495818358165,6.54082955466936,6.39751089601332,6.58701718644017
"PDE4D",6.94237732840945,6.9052376854734,7.36483074036892,5.57641705054641,5.57587630602241,5.29981948389532,7.42400834211817,7.38009951345546,7.62113283639884,5.82085018204718,5.4063472360676,5.30458906164651
"PDE4DIP",79.7639304529944,77.2037584271554,76.900944852685,80.5368923242527,78.7051011416496,83.4117485945592,68.9772863964357,66.0142370764802,66.7214119968251,66.5309752463757,67.3090230890416,66.9485773329782
"PDE5A",7.6974395151851,8.31143675056153,7.78484098153054,6.89023258601545,7.50437487803016,6.81405362215113,8.00143121317181,8.05786375448709,7.63573270773294,7.3828393294309,7.1904418239699,6.06238749902458
"PDE6A",47.9674228098864,43.557873479559,42.3624282771618,60.3333289788175,52.9498629662128,60.5532566564211,33.6555044842691,40.0935202139152,38.7042589066922,55.0967265659182,52.9461605985553,58.0298726469132
"PDE6B",1.90862941657178,1.93209465040564,1.56282880432232,2.37946591423839,2.1241433546752,2.09415359546016,1.88074878000327,1.80737130941766,1.81038404542808,2.1721411580805,2.28868699660195,1.99650742155377
"PDE6D",8.75662397163428,7.87700126703837,8.32206338301633,7.80990346084379,8.35682714536692,7.23288434124316,8.05092460211926,7.69638949260356,8.77452267179253,7.91977309884406,8.00139390938005,7.49054609254479
"PDE7A",30.1815135213934,32.2625509079569,30.5728384845553,33.3563166505197,34.7129742961395,33.2487155463828,31.6097777411076,29.8818723157054,30.7181292869409,30.776067419545,31.5009832288205,32.5707597603845
"PDE8A",21.9597252653918,20.5327928528315,20.0921178155688,23.9114427455367,24.4975217154318,25.8869602146498,23.1629060274087,22.9987999123398,22.6736001818532,23.612882813965,23.1391661703693,21.7721320277469
"PDF",10.4869748163285,10.7579944735604,9.40627586601494,12.4666496365619,11.9762556247148,12.6454659418171,9.63471304843781,10.030910767268,10.497307489216,12.459304058428,12.5607467451304,12.8680003885546
"PDGFA",28.0526576336787,26.4205369058428,27.4081101558026,33.0205637914554,30.0733980214542,33.1681711773267,24.1527738063578,24.2338369737752,23.7831904032447,29.2384843525892,29.6808463260111,28.3445761673144
"PDGFB",15.5312097029825,11.7297580551253,13.0789235561724,23.3129267793786,19.1312648194102,21.1992779355813,8.89231221422599,8.26872374058582,7.40213476638738,12.9230195865576,12.1462601236985,12.0519097636859
"PDGFC",36.07519336817,36.4811481032212,37.087881062574,37.750299719144,39.1988296701575,36.937647649155,43.3562087179701,39.8224145175026,38.1494637959965,36.0355777517512,36.2405476391065,36.2577406191662
"PDHA1",54.6371387930714,55.973582298142,58.1665345608712,55.3408299440351,54.319376444885,53.4170255580453,58.699159291681,56.6610905502438,56.5599015482933,56.5122792307347,57.3433230172237,55.669039053543
"PDHB",30.5590446147812,30.7991892792473,31.686354007635,32.6994088827852,31.7084294194608,32.2499653700864,29.9764959058416,29.1137395092029,29.8421370068951,34.2417308403027,33.4292470763513,32.8330746040923
"PDHX",21.7499857690653,22.5106175541343,22.5828762224575,19.3422842721832,20.4728290434156,18.5090960091056,21.051188098984,20.7998314858816,21.7538082878051,20.4767014789836,19.2826384753078,20.41683866859
"PDIA3",353.075468116147,344.175795564862,361.599514600076,404.903350081167,420.929749909025,414.336343298698,209.967453711418,203.043105185496,210.354946181675,316.827533074404,319.316888919606,312.140090965403
"PDIA3P1",2.26518656032695,1.90922962495705,2.021909765592,1.67876429532156,2.01234633600809,1.35314540014349,1.996233354214,1.74712559910374,1.86878353076447,1.75723779080669,1.80211574535587,1.3990124997749
"PDIA4",274.800688087071,264.125341469358,278.505860610264,375.561469789024,385.951257693551,388.223858850691,126.785564687063,128.895697216636,123.471111872462,246.879706568127,245.412122202562,238.997968711546
"PDIA5",22.9035529988614,20.6356854673501,21.596340539729,23.1815452258317,23.4354500380942,23.2128871619853,18.8899767816118,20.1070058172715,19.7098263010315,18.8170880098884,17.6967766193946,17.5022292940589
"PDIA6",258.430520398783,258.866385616182,271.873605871921,315.198944909419,332.162917087335,319.084572452883,155.838183999218,149.108133026957,152.743853897327,236.275264622217,240.402240430473,228.199340978908
"PDIK1L",3.36631891604144,3.58980899542823,3.85823361067072,3.02177573157881,2.9206971126784,3.2217747622464,4.37191602369181,3.49425119820749,4.52596011357019,3.44125734032978,3.7484007503402,3.49753124943726
"PDK1",9.55363405767524,9.07741510308921,9.26952834563674,8.91934769079543,11.445219786046,10.1808082486986,11.6474441989676,11.6424835181655,11.8550955232871,10.1163203373524,10.614461740146,10.3760093733305
"PDK2",4.08992017836811,3.84132427536269,4.17079937153518,3.16775523551982,3.18621503201281,3.35064575273625,3.77799535632236,4.30756828744543,3.9419652602063,3.51447558161339,3.09963908201209,3.75984609314505
"PDK3",14.1049811279618,13.9248004981897,15.1887424420075,17.1963855642504,18.5443304714079,17.4781280851867,13.7261665347607,14.6095847511261,13.2274834286922,18.1947329589777,18.4536652324441,18.0268589814745
"PDLIM1",233.660285882615,229.073257456673,234.824795529455,228.51631546925,216.229408729536,225.910846328717,224.403025487759,223.963428092006,215.742298703957,216.994461084199,220.651051861372,214.588115199848
"PDLIM2",63.5091194876852,63.1874978271713,61.7317377707315,90.5948801457879,89.158122387025,91.1117902763281,49.4603933548228,50.6515809464301,51.1433492833432,84.6890990847115,86.2132172578246,85.6749425643402
"PDLIM4",37.6167786661702,38.0359698337252,35.0366682569009,51.4869710399926,49.4701807601988,52.079989031713,46.8372437406078,51.058239491049,47.6539800344939,48.3606483678259,49.0535905885867,46.283996867553
"PDLIM5",143.47230246219,146.153242667371,147.521271448,142.023459384204,145.16842873925,139.245105224289,172.302984722405,157.693146746691,161.620575668458,144.178920127647,144.421555832819,141.650015602209
"PDLIM7",89.3175645106696,81.3423280333497,82.4587547880562,106.010315761958,100.715139191738,103.499514237166,123.453009831267,126.57623736955,114.20019357531,96.0745356043132,98.6297947433265,99.5922023277259
"PDP1",43.804093807804,45.0669651591658,46.3671770882377,52.713198873097,57.0584034022293,53.4492433056677,39.9741604732274,39.2651416970988,39.0108562047082,48.9708003785227,49.5581829972863,47.3769753830022
"PDP2",55.7907060228675,56.362287730768,55.6464731139015,56.6108516283219,53.1175584942135,55.9783364940312,53.8323093785147,52.3836451179553,56.3847030922841,54.0472651075198,51.7027007342598,54.9258136630376
"PDPK1",52.7389963513159,52.7724787353398,51.1826433415559,50.3045370580705,52.8380659475457,53.8036385295148,52.5124856732492,51.6606965941883,52.4281379607437,51.0087080942499,51.3783199000957,51.0056640542933
"PDPN",70.3885749671967,68.0348832222719,72.0757109193398,68.0264488365085,65.6248499575971,66.5296488403881,79.5358760385594,76.5873592365735,73.9629481785374,63.8951185601656,64.6599129433685,63.6987878803761
"PDPR",70.9234106828295,70.1613305889905,68.7644673901819,49.66222724073,50.3785315368691,50.7912791268145,75.1969556074992,73.3792751623572,75.4667349259494,54.8648688018535,55.288911067518,56.0042191316141
"PDRG1",11.2315500282878,10.975212215322,10.5002560290406,10.890070993999,11.0120063387109,10.1646993748874,11.9938979215998,12.380493469511,11.9426947512917,11.2512030772484,11.1911387786599,11.2649652325625
"PDS5A",192.907901746362,196.10189075981,197.961571107502,176.109673554429,180.412438874058,172.010554556335,207.096837152465,202.440648082357,207.69776959887,179.006396898218,176.102750636175,177.412272627705
"PDS5B",37.386065220211,37.795887066515,38.6018714667612,38.1590423301788,37.0746863154823,35.9066797252361,42.366340939021,42.0665672266962,41.4928343315048,39.9405506202105,38.4391288484406,39.055765618716
"PDSS1",10.9484017082469,10.860887088079,11.2523673911207,10.160173474294,9.75428987870587,10.3418969868109,13.8416511089714,13.163687703592,13.5048809840401,11.7515277260198,11.2452022510206,11.3378304669258
"PDSS2",14.1259550775945,14.4849936216801,14.3389542796573,15.7511884752345,14.9668258740602,15.1262325087468,14.4520695726567,14.5041547580768,15.1254667021249,14.4972117741552,15.2999626780713,15.1996878881794
"PDXDC1",79.4073733092392,79.0901230266639,81.4819867853548,86.7118253409572,83.9735356463375,87.3906404259336,75.6918894969737,72.4304052249129,76.152928878652,78.3435181734651,76.8962788543348,76.8582492063837
"PDXDC2P",17.9537008855543,16.7829286792632,16.0287629243308,20.2473571966174,20.9060424907507,21.4086932951273,17.5866508726622,18.1188973769121,17.7680434135965,18.5852302458236,19.1384692156793,21.0143335903689
"PDXK",266.1489338636,259.780986634126,260.318440399963,255.522523698336,245.576126129654,256.791557424849,299.533989909995,294.179803462882,290.172442765186,237.947081131526,247.68278804171,241.956297226695
"PDXP",7.05773405138906,7.4539982962395,7.77507330150352,9.38648210340665,8.02143608936557,8.52159424614172,7.5394929163289,7.741573775339,8.52632485911288,8.78618895403347,9.73142502492168,8.91870468606501
"PDZD11",15.3004962570232,15.4681897159694,15.9701568441687,14.6563421956769,14.3659168987244,14.0469379633943,15.3924439626583,16.3416489226514,16.3664557655232,15.7663279564045,14.2006720734042,15.3162722631607
"PDZD2",42.2939694342527,41.4771561637376,39.3637505088683,46.9908023186096,50.0012165988676,47.1184558978536,39.5782133616478,37.9698589253494,38.0034650826555,46.5423953759495,45.1249782637109,44.8412652271602
"PDZD8",71.1436371539724,71.9905326248775,70.5617205151526,78.405591566714,79.7531981916539,76.7587837105204,66.1561632264308,65.2762271251347,67.6850035048755,79.4295887525054,81.2754201155496,79.9040160027687
"PDZK1",1.27941092759207,1.30330645056948,1.19165696329577,0.875877023646032,0.796553758003201,0.64435495244928,1.43530827947618,1.53626561300502,1.31398842006877,0.768791533477929,0.865015557770816,0.684933203014796
"PEA15",167.938414708684,163.576392059194,167.027328461948,155.307594242836,153.106017064615,155.031801559297,180.007455601892,177.257941171137,171.884285216329,151.708195939645,152.675245946549,149.898360132132
"PEAK1",42.3254303587017,43.5807385050076,42.7433677982154,39.6772291711653,41.4487446708332,41.8991807830144,46.4742922216598,42.5786557643645,45.2012016503655,40.7215451939024,40.2412445937965,38.297967181338
"PEAR1",3.82774580795989,3.39545627911523,3.36984960931999,8.84635793882492,8.92978686603589,8.87598946998883,3.05209231842636,2.90685552264674,2.54037761213295,7.46826061092845,8.23566895627631,8.30663671741349
"PEBP1",127.301387295411,125.163149305568,128.024982114079,131.089594539023,127.72809382718,133.993612361828,120.582393272315,119.678103538606,118.623954589541,126.594339179366,131.067878159732,129.700117166632
"PECR",2.54833488036782,2.12644736671863,2.52006144696974,2.86119827724371,2.69710307534417,2.73850854790944,2.40867826210945,2.62068839865561,2.36517915612378,3.29482085776255,3.11766023946565,2.72515976518653
"PEF1",47.8520660869068,46.3817041224596,46.8164903694804,49.3556702824539,46.787052312188,48.2782948122623,48.4375299832421,48.0007696926175,48.4423730865351,45.3953095958396,47.7560672519304,46.5317386643882
"PEG10",83.7175199587502,86.841366653735,82.8885327092448,72.6831950122266,73.1152502082939,71.8455771980947,64.7043571506388,63.6646543742372,64.765029238056,66.9458786136495,68.6245675831514,65.2581038957502
"PEG3",3.82774580795989,4.23002970798867,4.41499137221054,4.07282815995405,4.19238820001685,3.70504097658336,5.69173972895727,4.89496396300618,5.34355290827965,4.21004887380771,3.49610454599038,3.67240781190912
"PELI1",36.5471072349047,37.6586969138235,37.2050932228981,32.2760683213563,32.9940951341326,30.1558117746263,31.2303284258438,30.4692679912661,33.6381035537604,30.8492856608286,29.8790790580003,29.8164539014526
"PELI3",8.50493657604239,7.95702885610842,7.84344706169262,10.0287919207471,9.3071018040374,10.2291348701323,8.34788493580399,8.53982943699847,8.61392408711746,9.17668624087941,9.19079030131492,8.70010898297518
"PELO",19.7155126546975,19.7210844494066,20.4925926966764,18.7145724052369,19.6343514034122,19.0567977186874,18.3620472995056,17.9682831011273,19.1988308043381,19.0123366533113,18.4716863898976,18.1871624970737
"PELP1",87.2516304718529,83.3087202219283,85.2913819958904,77.7048899477972,77.5032831909782,82.7351758944875,84.0397744327777,85.3380486596707,85.0296506497832,83.5054041839598,85.7987306363928,84.5236718614004
"PEMT",11.7349248194716,12.8730093275547,12.0533171533359,13.1089594539023,12.9265302833853,13.8375226038483,12.9507701079173,14.0824347858793,12.5558893473238,13.8138415221748,13.8943123966937,14.2232937477115
"PEPD",19.442851309473,18.4063454861129,19.8381581348664,23.1523493250435,21.4091290747527,21.9241772570867,22.6679721379342,23.4958270224296,23.1553959358785,24.4670956289404,22.6886372340304,24.0601003867538
"PER1",128.528363348922,125.346069509156,123.102071380463,106.448254273781,108.261437951768,117.433690083881,77.9190919996092,76.9940177811925,78.2845100934302,113.951989517729,120.165077900329,115.899441778227
"PER2",27.9058399862501,26.820674851193,24.4387354275902,26.8748266755391,26.8871829894414,28.2227469172784,26.0665181789927,26.5231739657042,26.4549668573845,39.4890381322949,39.484355980747,39.2889343686785
"PER3",22.6728395529022,21.5617189980179,21.9284416606475,23.8238550431721,24.6372679887657,22.1335926166328,20.2592938758247,20.3479886585272,21.4618108611232,37.9270489849112,35.9882514347566,37.8607757751583
"PERM1",3.37680589085777,3.269698639148,3.34054656923895,2.33567206305609,2.02632096334148,2.33578670262864,4.55339178316581,4.78953396995681,5.09535509559999,2.98974485241417,2.30670815405551,2.66686757769591
"PERP",707.335964386539,752.339364847596,722.97437255953,560.561295133461,585.53688526902,548.555479893883,868.345011286773,809.988513743105,845.376349858241,660.17227253369,655.123136909218,654.869007316509
"PES1",93.4284586386704,89.7795224238785,90.7612828110185,94.813687809683,90.6953313936978,95.3484240886822,96.9740467443792,98.9234563354602,99.833920182558,99.0642804567274,100.089508497065,97.9017288904979
"PET100",13.2974840671045,13.8790704472926,12.6686809950378,11.9849172735565,12.3256213080495,11.5178447750309,12.2908582552845,12.380493469511,12.8040871600034,12.5447253399256,11.515519612824,12.6202585917194
"PET117",5.91465379640926,5.86487902756267,5.96805249650585,5.92676786000482,5.03086584002022,6.3952229030591,6.38464717422163,6.41616814843271,6.26334480232778,6.3821900318882,5.85687617240656,6.26641015524175
"PEX1",15.132704659962,15.2624044869321,15.520843562926,11.765948017645,12.6330631093841,11.6950423869544,13.4457039973918,14.5041547580768,14.9502682461157,11.1291726751091,12.2363659109663,11.2212460919445
