"","logFC","logCPM","F","PValue","FDR"
"PLXNB1",0.187925952840417,6.92290698655381,37.8415206333766,2.22992676749887e-05,0.000249341096783982
"MAN2A2",-0.172559035741337,4.18624546279907,37.8414355321421,2.22995348528245e-05,0.000249341096783982
"LGALS7",0.500096804703022,6.65796031169613,37.8275688431892,2.23431185143532e-05,0.000249625312702635
"PARVA",-0.138021141215309,5.64142938592754,37.7921648068978,2.24548362374035e-05,0.000250669666591714
"NDUFB10",0.13231553431084,5.56083364242374,37.7778553615246,2.25001704040718e-05,0.000250971868257106
"FAT2",0.137020864114219,9.14402187906061,37.7524203233323,2.25810096823417e-05,0.000251542356627702
"ZFPM1",0.253880735543114,3.89869535742049,37.7502492663828,2.2587925198558e-05,0.000251542356627702
"OAZ1",-0.114055225452257,8.15663211034704,37.7181663341874,2.26904016569368e-05,0.000252478947019939
"UTP15",0.143463943999789,4.90585456793991,37.6971801431408,2.27577206028859e-05,0.000252950404156066
"ACSL3",-0.188206009192174,7.15571980518199,37.6934885480406,2.27695859366215e-05,0.000252950404156066
"DSP",0.14255772496334,11.1792939463604,37.63999599013,2.29423128609199e-05,0.000254663379107238
"BAD",-0.132516102045791,5.09095377835356,37.5947551188109,2.30895616729405e-05,0.000256091006060976
"POFUT2",-0.178760877015594,4.33367359428266,37.5770221841304,2.31475720517961e-05,0.000256527367044986
"TXNDC11",-0.15768202076019,4.94416425753414,37.5497161665316,2.32372243986647e-05,0.000257313406677236
"CYLD",-0.273122857315718,5.12303254850683,37.5222253698689,2.33278835056882e-05,0.000258109319754563
"IL16",-0.475709976352629,2.67634322414946,37.4786023531292,2.34725722506208e-05,0.000259501277448134
"ITSN2",-0.119484485363147,5.27981010314571,37.4693103972077,2.3503523798995e-05,0.000259634585245811
"SRSF6",0.160303574288355,7.03185319083131,37.4543703112428,2.35533868906822e-05,0.000259976419800606
"TPD52",-0.226156535910019,5.0694453603266,37.4282178248286,2.36409623813148e-05,0.000260733631656524
"MITF",-0.407116525480794,2.16424014978177,37.3679335889353,2.38442508115523e-05,0.000262660276129054
"SH3BGRL2",-0.243848499559679,3.75809562079694,37.365092524228,2.38538804110798e-05,0.000262660276129054
"TXNDC17",0.195691994136908,5.68727344920155,37.349550146926,2.39066387952156e-05,0.000263030448617976
"DDX5",0.110829429593262,8.4185257805218,37.3374035548116,2.39479628456382e-05,0.000263274324339808
"TMEM97",-0.155339560894977,5.52756099533731,37.325936865291,2.39870485286054e-05,0.000263493222126376
"AP1AR",-0.177044167674568,3.75139591131699,37.3109259652279,2.40383250697168e-05,0.000263845577562339
"LIN54",0.143619566354401,4.42173195792058,37.2884104877045,2.41154713591046e-05,0.000264426716714627
"ALDH18A1",-0.144012499144915,6.14467781341071,37.284250552349,2.41297556949602e-05,0.000264426716714627
"SBF1",0.114476462171853,7.6029452411362,37.2684032894265,2.4184260267275e-05,0.000264812832344935
"EIF4A3",0.110459413962174,6.01131428061169,37.2508017867864,2.42449629013705e-05,0.000265201500668746
"MMP9",-1.31152451378028,4.09796715183007,37.2469259322987,2.42583529574017e-05,0.000265201500668746
"BNIP3L",-0.24512522794623,5.00031658025843,37.2083624169042,2.43920399756016e-05,0.000266451043994211
"RAD54L",0.16690333806521,4.37358684304607,37.179003282732,2.4494381665596e-05,0.000267356467711375
"DCUN1D3",-0.274563262180888,4.54610185169173,37.1654030587373,2.45419559162241e-05,0.000267663141429168
"TRMT61A",0.186162342704771,4.37881207150799,37.1331389318663,2.46552393715368e-05,0.000268685407964837
"SPRR2A",-0.824287230868758,4.54663584539833,37.1201419994153,2.47010415985966e-05,0.000268971246947634
"EPPK1",-0.266891999208331,8.60769191218621,37.0910629549501,2.48038702037445e-05,0.000269877105573916
"NUP93",0.111801017942025,6.34264305378279,37.036309126715,2.49988167223831e-05,0.000271783021676416
"GNAI2",-0.158584801233984,7.56448827349247,37.0045812375043,2.51125803548563e-05,0.000272804015206669
"L3MBTL4",-0.462746235421915,1.56586370065542,36.9856820053586,2.51806259533307e-05,0.000273327142062141
"MSN",-0.119327177357025,8.9776456714562,36.9592962004043,2.52759784013343e-05,0.000274145615778323
"DYRK3",0.172984951003831,4.47044842982589,36.9115987410779,2.54493929643891e-05,0.000275808799776526
"MTURN",-0.215938021615003,4.2486113997113,36.8718771444963,2.55948451271131e-05,0.000277166557712205
"PPARGC1B",0.149582228978266,4.92429745584477,36.8503204451063,2.56741778340067e-05,0.000277806733696788
"LYN",-0.302038801432536,3.763835419871,36.8129704255444,2.58122974883034e-05,0.0002790815043936
"BMP2",-0.250453222816334,3.25913570827587,36.802445418868,2.58513716080107e-05,0.000279284236350065
"SLC4A5",-0.255398704076997,3.26168619161055,36.7406683123246,2.60820833474636e-05,0.000281555372632243
"DAB2IP",0.180597755291499,6.32085213855502,36.661393507402,2.63815884429546e-05,0.000284564983032247
"RTKN2",0.359492606038459,3.18028591960586,36.6108415389863,2.65746238627269e-05,0.000286232162449025
"SLC25A10",0.157236759592782,4.55643570885243,36.6100111592954,2.65778081272708e-05,0.000286232162449025
"TSEN15",-0.241905736305849,4.57369028667087,36.5546890894328,2.6790935315309e-05,0.000288301513784633
"AHCTF1",0.142654202746019,7.11906139424796,36.5142432570676,2.69479852830326e-05,0.000289764643004252
"EGFR-AS1",0.265932622721212,3.35757948658226,36.446935931319,2.7211670009825e-05,0.000292371203498839
"DTYMK",0.146892143922075,5.15370818765276,36.4183973425387,2.73243605285046e-05,0.000293352626861493
"TYSND1",0.30001740875454,4.42930290115752,36.3053997613791,2.77758090559367e-05,0.000297914384884005
"KIAA1147",-0.176403561086123,4.36543972271762,36.3012314598772,2.77926241756145e-05,0.000297914384884005
"SEC24A",-0.221397995611965,5.29623020374163,36.2703698819097,2.79174828743085e-05,0.000299019524285851
"UBAP2",0.147718857370273,6.19799739315734,36.2594323298801,2.7961887028651e-05,0.000299261878152431
"DDX3Y",0.144836482878706,5.57584938063004,36.2532997633194,2.79868191819492e-05,0.000299295618053187
"COX7A2L",-0.160956308716322,5.11615230464968,36.2471418334399,2.80118799553914e-05,0.000299330679896569
"TJAP1",-0.158138886513094,4.87938252300745,36.2325779840386,2.80712519588951e-05,0.000299732046945716
"GNL3",0.135071122191778,6.28441936516654,36.2011319273781,2.81999371091747e-05,0.000300872310368229
"ALS2CL",0.246593110976765,5.72313253684156,36.1899736494009,2.82457611429067e-05,0.000301127424069685
"RAPGEF5",0.303623367795146,3.74515434322489,36.1683468524725,2.83348184855603e-05,0.000301842694285713
"NONO",0.104993081779102,7.87870358252124,36.0884634862294,2.86665578265487e-05,0.000305140075640923
"ARHGAP11B",0.336713493401413,2.78871344108707,36.0815338956752,2.86955431097865e-05,0.000305212193045422
"MDK",0.38775696255511,2.52615584693137,36.0270229767729,2.89247217138572e-05,0.00030741185289391
"PTHLH",0.215104232368244,7.19916620858854,35.9628485145607,2.91972074551522e-05,0.000310068025385395
"C1orf233",0.514583353180445,2.79031478997803,35.8752535194168,2.95738737346444e-05,0.000313825616109254
"TUSC3",-0.127036745257244,5.74977549028512,35.8292544771214,2.97738903846385e-05,0.000315704322272918
"VRK1",0.144283541621677,4.92481959973749,35.8068193438981,2.98720038356177e-05,0.000316500444648465
